Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
DYLLF,Deep Yellow Limited,0.864,0.014,1.65,58620,230781,771488000,2024-03-30T06:16:49.862959
LTSRF,Lotus Resources Limited,0.2539,-0.0061,-2.35,74400,423321,464947000,2024-03-30T06:16:49.862959
DRSHF,DroneShield Limited,0.5,0.0173,3.59,28150,32728,308252000,2024-03-30T06:16:49.862959
KRKNF,Kraken Robotics Inc.,0.8026,0.0375,4.91,82541,107531,167160000,2024-03-30T06:16:49.862959
OGNRF,Orogen Royalties Inc.,0.6643,0.0143,2.21,22069,74881,128488000,2024-03-30T06:16:49.862959
DMGGF,DMG Blockchain Solutions Inc.,0.4445,0.0341,8.31,184732,326037,76753000,2024-03-30T06:16:49.862959
OSSIF,OneSoft Solutions Inc.,0.61,0.0153,2.57,185642,96680,74648000,2024-03-30T06:16:49.862959
IXRRF,Ionic Rare Earths Limited,0.016,0.0,0.0,105000,10628,71147000,2024-03-30T06:16:49.862959
IQST,iQSTEL Inc.,0.3899,0.0399,11.4,1797000,495863,68357000,2024-03-30T06:16:49.862959
GKPRF,Gatekeeper Systems Inc.,0.58,-0.003,-0.51,109751,71098,53353000,2024-03-30T06:16:49.862959
IVFH,"Innovative Food Holdings, Inc.",0.9995,0.0695,7.48,80948,66454,49692000,2024-03-30T06:16:49.862959
RGLG,"UHF Logistics Group, Inc.",0.2,0.0,0.0,37040,14313,41763000,2024-03-30T06:16:49.862959
BTTC,Bitech Technologies Corporation,0.085,0.0037,4.55,195285,112934,40560000,2024-03-30T06:16:49.862959
NPPTF,Neptune Digital Assets Corp.,0.2849,0.0396,16.14,43924,53873,40209000,2024-03-30T06:16:49.862959
BEWFF,BeWhere Holdings Inc.,0.2657,0.0,0.0,21250,11218,23269000,2024-03-30T06:16:49.862959
PCSV,"PCS Edventures!, Inc.",0.185,-0.0095,-4.88,49606,35436,23076000,2024-03-30T06:16:49.862959
CINGF,Coinsilium Group Limited,0.032,-0.0048,-13.04,55000,39302,5592000,2024-03-30T06:16:49.862959
