Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PCCYF,PetroChina Company Limited,0.79,0.025,3.27,40900,137425,217831000000,2024-02-27T06:17:12.701663
UGP,Ultrapar Participações S.A.,6.21,0.06,0.98,1246000,1380000,6766000000,2024-02-27T06:17:12.701663
MAKSY,Marks and Spencer Group plc,6.03,-0.11,-1.79,15227,29365,6022000000,2024-02-27T06:17:12.701663
AUR,"Aurora Innovation, Inc.",2.69,0.12,4.67,6140000,6734000,4130000000,2024-02-27T06:17:12.701663
HMY,Harmony Gold Mining Company Limited,5.58,-0.08,-1.41,2439000,4620000,3494000000,2024-02-27T06:17:12.701663
USNZY,Usinas Siderúrgicas de Minas Gerais S.A.,2.06,-0.015,-0.72,154260,69846,2624000000,2024-02-27T06:17:12.701663
UEC,Uranium Energy Corp.,6.4,0.05,0.79,7694000,8693000,2515000000,2024-02-27T06:17:12.701663
OPEN,Opendoor Technologies Inc.,3.05,0.18,6.27,22600000,21838000,2073000000,2024-02-27T06:17:12.701663
ATHOF,Athabasca Oil Corporation,3.52,0.02,0.57,27068,260458,2013000000,2024-02-27T06:17:12.701663
YLLXF,Yellow Cake plc,8.38,-0.37,-4.23,30109,19436,1816000000,2024-02-27T06:17:12.701663
AWEVF,Alphawave IP Group plc,2.16,0.08,3.85,57220,13444,1546000000,2024-02-27T06:17:12.701663
AUTL,Autolus Therapeutics plc,6.33,0.22,3.6,1048000,1669000,1471000000,2024-02-27T06:17:12.701663
AVPT,"AvePoint, Inc.",7.89,-0.02,-0.25,527359,788870,1449000000,2024-02-27T06:17:12.701663
VTEX,VTEX,7.4,-0.03,-0.4,458458,329903,1390000000,2024-02-27T06:17:12.701663
MDXG,"MiMedx Group, Inc.",8.26,0.06,0.73,585737,669426,1209000000,2024-02-27T06:17:12.701663
BITF,Bitfarms Ltd.,3.6,0.58,19.21,48906000,32130000,1160000000,2024-02-27T06:17:12.701663
ZJYL,Jin Medical International Ltd.,6.44,-0.65,-9.17,576120,1351000,1008000000,2024-02-27T06:17:12.701663
CIFR,Cipher Mining Inc.,3.4,0.37,12.21,9655000,9493000,873997000,2024-02-27T06:17:12.701663
IREN,Iris Energy Limited,6.91,0.73,11.81,16820000,7163000,718868000,2024-02-27T06:17:12.701663
DYLLF,Deep Yellow Limited,0.83,0.0143,1.76,140891,233673,635043000,2024-02-27T06:17:12.701663
FULC,"Fulcrum Therapeutics, Inc.",9.73,0.13,1.35,496201,623148,601534000,2024-02-27T06:17:12.701663
