Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
DYLLF,Deep Yellow Limited,0.94,0.0364,4.03,192470,235590,839350000,2024-04-03T18:00:30.747788
EUBG,Entrepreneur Universe Bright Group,0.35,0.0,0.0,10000,14430,595413000,2024-04-03T18:00:30.747788
LTSRF,Lotus Resources Limited,0.2825,0.0161,6.02,509537,419606,517320000,2024-04-03T18:00:30.747788
LILM,Lilium N.V.,0.915,-0.0168,-1.8,1013000,2253000,482980000,2024-04-03T18:00:30.747788
KRKNF,Kraken Robotics Inc.,0.8304,0.0222,2.75,40023,106662,172961000,2024-04-03T18:00:30.747788
OGNRF,Orogen Royalties Inc.,0.6526,-0.0064,-0.97,36894,76264,126225000,2024-04-03T18:00:30.747788
DMGGF,DMG Blockchain Solutions Inc.,0.4424,0.0222,5.29,94319,319693,76396000,2024-04-03T18:00:30.747788
OSSIF,OneSoft Solutions Inc.,0.6045,-0.0126,-2.04,35792,103218,73975000,2024-04-03T18:00:30.747788
IQST,iQSTEL Inc.,0.3795,-0.0045,-1.17,212773,510150,66534000,2024-04-03T18:00:30.747788
GKPRF,Gatekeeper Systems Inc.,0.5836,0.0131,2.3,63834,75521,53684000,2024-04-03T18:00:30.747788
IVFH,"Innovative Food Holdings, Inc.",0.9601,-0.0324,-3.26,41956,64570,47733000,2024-04-03T18:00:30.747788
BTTC,Bitech Technologies Corporation,0.091,0.011,13.75,53000,114224,43423000,2024-04-03T18:00:30.747788
PCSV,"PCS Edventures!, Inc.",0.195,0.005,2.63,75000,36171,24323000,2024-04-03T18:00:30.747788
BEWFF,BeWhere Holdings Inc.,0.2678,0.0,0.0,20000,10573,23447000,2024-04-03T18:00:30.747788
CYFRF,Cypherpunk Holdings Inc.,0.071,-0.019,-21.11,8500,45864,11630000,2024-04-03T18:00:30.747788
CINGF,Coinsilium Group Limited,0.0261,0.0,0.0,47000,37426,4561000,2024-04-03T18:00:30.747788
LTCHW,"Latch, Inc.",0.01,0.0,0.0,54393,30631,0,2024-04-03T18:00:30.747788
