Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
DYLLF,Deep Yellow Limited,0.9354,-0.0046,-0.49,119778,241053,835207000,2024-04-05T06:18:06.771604
EUBG,Entrepreneur Universe Bright Group,0.35,0.0,0.0,10000,14430,595413000,2024-04-05T06:18:06.771604
LTSRF,Lotus Resources Limited,0.2768,-0.0052,-1.84,140810,430925,506882000,2024-04-05T06:18:06.771604
LILM,Lilium N.V.,0.9296,0.0279,3.09,1863000,2201000,490687000,2024-04-05T06:18:06.771604
KRKNF,Kraken Robotics Inc.,0.8037,-0.0104,-1.28,113111,107965,167399000,2024-04-05T06:18:06.771604
OGNRF,Orogen Royalties Inc.,0.6374,-0.0246,-3.72,155845,77486,123276000,2024-04-05T06:18:06.771604
DMGGF,DMG Blockchain Solutions Inc.,0.4378,-0.0021,-0.48,136425,316645,75596000,2024-04-05T06:18:06.771604
OSSIF,OneSoft Solutions Inc.,0.59,-0.0029,-0.49,267900,104995,72201000,2024-04-05T06:18:06.771604
IQST,iQSTEL Inc.,0.3787,-0.0031,-0.8,581932,515243,66390000,2024-04-05T06:18:06.771604
GKPRF,Gatekeeper Systems Inc.,0.5717,-0.0133,-2.27,46249,75698,52589000,2024-04-05T06:18:06.771604
IVFH,"Innovative Food Holdings, Inc.",0.9793,0.0093,0.96,6798,65751,48686000,2024-04-05T06:18:06.771604
BTTC,Bitech Technologies Corporation,0.0795,-0.0046,-5.42,36300,117716,37935000,2024-04-05T06:18:06.771604
BEWFF,BeWhere Holdings Inc.,0.2678,0.0,0.0,20000,11548,23447000,2024-04-05T06:18:06.771604
CANOF,California Nanotechnologies Corp.,0.3672,-0.0036,-0.96,10884,22818,16063000,2024-04-05T06:18:06.771604
CYFRF,Cypherpunk Holdings Inc.,0.095,0.0,0.0,10000,46933,15561000,2024-04-05T06:18:06.771604
RHCO,Readen Holding Corp.,0.029,0.001,3.57,47800,22266,9957000,2024-04-05T06:18:06.771604
QGSI,QuantGate Systems Inc.,0.033,-0.005,-13.16,29100,45773,9379000,2024-04-05T06:18:06.771604
CINGF,Coinsilium Group Limited,0.023,-0.0076,-24.84,7000,34454,4019000,2024-04-05T06:18:06.771604
LTCHW,"Latch, Inc.",0.01,0.0,0.0,54393,30631,0,2024-04-05T06:18:06.771604
