Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
UGP,Ultrapar Participações S.A.,6.2,-0.09,-1.43,1676000,1387000,6755000000,2024-02-29T06:17:59.739375
MAKSY,Marks and Spencer Group plc,6.07,-0.04,-0.65,9886,28905,6002000000,2024-02-29T06:17:59.739375
AUR,"Aurora Innovation, Inc.",2.61,-0.13,-4.74,9636000,6774000,4007000000,2024-02-29T06:17:59.739375
MQ,"Marqeta, Inc.",7.33,0.21,2.95,9707000,4948000,3825000000,2024-02-29T06:17:59.739375
USNZY,Usinas Siderúrgicas de Minas Gerais S.A.,2.17,0.04,1.88,111735,75706,2671000000,2024-02-29T06:17:59.739375
UEC,Uranium Energy Corp.,6.36,-0.3,-4.5,6233000,8817000,2499000000,2024-02-29T06:17:59.739375
OPEN,Opendoor Technologies Inc.,3.03,-0.08,-2.57,16561000,21752000,2059000000,2024-02-29T06:17:59.739375
ATHOF,Athabasca Oil Corporation,3.54,0.04,1.14,91137,256661,2039000000,2024-02-29T06:17:59.739375
HOEGF,Höegh Autoliners ASA,9.82,0.11,1.13,15203,18058,1873000000,2024-02-29T06:17:59.739375
YLLXF,Yellow Cake plc,8.5,0.22,2.63,14165,19721,1843000000,2024-02-29T06:17:59.739375
VTEX,VTEX,8.41,0.68,8.8,1562000,334386,1580000000,2024-02-29T06:17:59.739375
AWEVF,Alphawave IP Group plc,2.19,-0.06,-2.67,98975,15661,1567000000,2024-02-29T06:17:59.739375
AVPT,"AvePoint, Inc.",7.91,-0.08,-1.0,401838,790023,1453000000,2024-02-29T06:17:59.739375
AUTL,Autolus Therapeutics plc,5.93,-0.21,-3.42,1074000,1645000,1378000000,2024-02-29T06:17:59.739375
ADMA,"ADMA Biologics, Inc.",5.38,-0.14,-2.54,3140000,2193000,1216000000,2024-02-29T06:17:59.739375
MDXG,"MiMedx Group, Inc.",8.2,-0.2,-2.38,779308,669476,1200000000,2024-02-29T06:17:59.739375
BITF,Bitfarms Ltd.,3.16,-0.38,-10.73,56415000,32125000,1021000000,2024-02-29T06:17:59.739375
ZJYL,Jin Medical International Ltd.,6.02,-0.55,-8.37,199488,1345000,942413000,2024-02-29T06:17:59.739375
CIFR,Cipher Mining Inc.,3.27,-0.18,-5.22,13087000,9736000,840580000,2024-02-29T06:17:59.739375
DYLLF,Deep Yellow Limited,0.8414,0.0017,0.21,192984,231715,660503000,2024-02-29T06:17:59.739375
IREN,Iris Energy Limited,6.05,-0.72,-10.64,16281000,7495000,629400000,2024-02-29T06:17:59.739375
SNWGF,Snowline Gold Corp.,3.91,-0.13,-3.22,58295,68233,572166000,2024-02-29T06:17:59.739375
QD,Qudian Inc.,2.39,-0.01,-0.42,734093,958028,537509000,2024-02-29T06:17:59.739375
REAX,The Real Brokerage Inc.,2.93,-0.02,-0.68,94491,316520,532674000,2024-02-29T06:17:59.739375
CURV,Torrid Holdings Inc.,4.86,-0.1,-2.02,150510,193436,505941000,2024-02-29T06:17:59.739375
TALK,"Talkspace, Inc.",2.88,0.0,0.0,859796,1040000,481234000,2024-02-29T06:17:59.739375
YRD,Yiren Digital Ltd.,5.09,-0.17,-3.23,50240,144063,451040000,2024-02-29T06:17:59.739375
CATX,"Perspective Therapeutics, Inc.",0.9,0.0,0.0,1504000,1880000,445135000,2024-02-29T06:17:59.739375
DRSHF,DroneShield Limited,0.6377,0.1277,25.04,150412,23465,404848000,2024-02-29T06:17:59.739375
ACIU,AC Immune SA,3.91,0.12,3.17,159003,151283,386313000,2024-02-29T06:17:59.739375
HIVE,HIVE Digital Technologies Ltd.,4.0,-0.33,-7.62,7767000,4233000,370175000,2024-02-29T06:17:59.739375
BNNLF,Bannerman Energy Ltd,2.0625,0.025,1.23,42178,67110,317031000,2024-02-29T06:17:59.739375
BTBT,"Bit Digital, Inc.",2.79,-0.31,-10.0,16294000,9650000,298257000,2024-02-29T06:17:59.739375
JFIN,Jiayin Group Inc.,5.47,-0.08,-1.44,45228,64695,293657000,2024-02-29T06:17:59.739375
MG,"Mistras Group, Inc.",8.7,-0.03,-0.34,35974,77613,266199000,2024-02-29T06:17:59.739375
ADTH,"AdTheorent Holding Company, Inc.",3.0,-0.01,-0.33,295739,223540,264726000,2024-02-29T06:17:59.739375
ORN,"Orion Group Holdings, Inc.",6.92,0.12,1.76,272620,105428,224838000,2024-02-29T06:17:59.739375
GAU,Galiano Gold Inc.,0.94,0.021,2.29,246914,441255,212748000,2024-02-29T06:17:59.739375
XBIT,XBiotech Inc.,6.34,-0.05,-0.78,37801,34396,192971000,2024-02-29T06:17:59.739375
MAMA,"Mama's Creations, Inc.",4.91,-0.01,-0.2,135944,400066,183872000,2024-02-29T06:17:59.739375
ALGEF,Alligator Energy Limited,0.042,0.0,0.0,30000,85397,162217000,2024-02-29T06:17:59.739375
