Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PCCYF,PetroChina Company Limited,0.835,0.02,2.45,127205,150913,223956000000,2024-03-22T06:18:00.182600
DYLLF,Deep Yellow Limited,0.9082,0.0482,5.61,140932,232421,806422000,2024-03-22T06:18:00.182600
LTSRF,Lotus Resources Limited,0.2761,0.0061,2.27,189800,446313,519276000,2024-03-22T06:18:00.182600
DRSHF,DroneShield Limited,0.472,0.0161,3.53,24519,32192,290754000,2024-03-22T06:18:00.182600
KRKNF,Kraken Robotics Inc.,0.7928,-0.0129,-1.6,50962,108215,166740000,2024-03-22T06:18:00.182600
ALGEF,Alligator Energy Limited,0.04,0.0,0.0,40000,88792,154492000,2024-03-22T06:18:00.182600
OGNRF,Orogen Royalties Inc.,0.663,0.0159,2.46,70210,76781,132058000,2024-03-22T06:18:00.182600
OSSIF,OneSoft Solutions Inc.,0.6156,-0.0016,-0.26,176250,92363,75173000,2024-03-22T06:18:00.182600
DMGGF,DMG Blockchain Solutions Inc.,0.4081,-0.0073,-1.75,59858,383071,68929000,2024-03-22T06:18:00.182600
IVFH,"Innovative Food Holdings, Inc.",0.9988,0.0188,1.92,153494,64568,48920000,2024-03-22T06:18:00.182600
IQST,iQSTEL Inc.,0.25,0.018,7.76,224547,437051,43830000,2024-03-22T06:18:00.182600
BTTC,Bitech Technologies Corporation,0.0856,0.0006,0.76,102334,115825,40870000,2024-03-22T06:18:00.182600
NPPTF,Neptune Digital Assets Corp.,0.25,0.0278,12.53,111302,53975,31772000,2024-03-22T06:18:00.182600
PCSV,"PCS Edventures!, Inc.",0.19,-0.0051,-2.61,27682,41306,23699000,2024-03-22T06:18:00.182600
CANOF,California Nanotechnologies Corp.,0.2868,0.01,3.61,53438,19761,12556000,2024-03-22T06:18:00.182600
SRCGF,Spruce Ridge Resources Ltd.,0.0478,0.0,0.0,15000,22505,11570000,2024-03-22T06:18:00.182600
QGSI,QuantGate Systems Inc.,0.037,-0.0029,-7.27,191840,24078,10516000,2024-03-22T06:18:00.182600
CINGF,Coinsilium Group Limited,0.032,-0.0,-0.12,30000,43043,5592000,2024-03-22T06:18:00.182600
