Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RCRUY,"Recruit Holdings Co., Ltd.",8.5,0.04,0.47,422655,228719,66393000000,2024-03-10T12:54:14.166501
UGP,Ultrapar Participações S.A.,5.83,0.01,0.18,933496,1365000,6387000000,2024-03-10T12:54:14.166501
HMY,Harmony Gold Mining Company Limited,7.14,0.03,0.42,5032000,4850000,4426000000,2024-03-10T12:54:14.166501
AUR,"Aurora Innovation, Inc.",2.2,-0.08,-3.51,7039000,6905000,3378000000,2024-03-10T12:54:14.166501
USNZY,Usinas Siderúrgicas de Minas Gerais S.A.,2.11,0.01,0.48,410950,108840,2597000000,2024-03-10T12:54:14.166501
UEC,Uranium Energy Corp.,6.37,-0.41,-6.05,7197000,8823000,2503000000,2024-03-10T12:54:14.166501
ATHOF,Athabasca Oil Corporation,3.84,-0.05,-1.29,114521,238588,2187000000,2024-03-10T12:54:14.166501
OPEN,Opendoor Technologies Inc.,3.06,0.09,3.03,24623000,21712000,2080000000,2024-03-10T12:54:14.166501
YLLXF,Yellow Cake plc,8.34,0.07,0.79,38069,20640,1809000000,2024-03-10T12:54:14.166501
AWEVF,Alphawave IP Group plc,2.485,-0.105,-4.05,20303,18973,1806000000,2024-03-10T12:54:14.166501
HOEGF,Höegh Autoliners ASA,9.02,0.08,0.89,15224,21327,1721000000,2024-03-10T12:54:14.166501
VTEX,VTEX,9.21,-0.2,-2.13,1251000,453967,1695000000,2024-03-10T12:54:14.166501
DNN,Denison Mines Corp.,1.84,-0.12,-6.12,17344000,14106000,1642000000,2024-03-10T12:54:14.166501
AVPT,"AvePoint, Inc.",7.89,0.26,3.41,723441,859286,1452000000,2024-03-10T12:54:14.166501
ADMA,"ADMA Biologics, Inc.",6.34,0.18,2.92,3071000,2604000,1447000000,2024-03-10T12:54:14.166501
AUTL,Autolus Therapeutics plc,5.71,0.32,5.94,999297,1709000,1327000000,2024-03-10T12:54:14.166501
RSI,"Rush Street Interactive, Inc.",5.82,-0.44,-7.03,3060000,1029000,1322000000,2024-03-10T12:54:14.166501
MDXG,"MiMedx Group, Inc.",8.16,0.01,0.12,558741,716032,1199000000,2024-03-10T12:54:14.166501
ZJYL,Jin Medical International Ltd.,7.0,-2.2,-23.91,823647,1271000,1096000000,2024-03-10T12:54:14.166501
CIFR,Cipher Mining Inc.,3.51,0.09,2.63,12712000,10378000,1041000000,2024-03-10T12:54:14.166501
CXBMF,Calibre Mining Corp.,1.29,0.01,0.78,635084,354762,933181000,2024-03-10T12:54:14.166501
BITF,Bitfarms Ltd.,2.67,0.16,6.37,23498000,30491000,892189000,2024-03-10T12:54:14.166501
HCHDF,Hochschild Mining plc,1.37,-0.03,-2.14,39627,13509,718010000,2024-03-10T12:54:14.166501
CATX,"Perspective Therapeutics, Inc.",1.19,0.13,12.26,4873000,2273000,698293000,2024-03-10T12:54:14.166501
DYLLF,Deep Yellow Limited,0.8579,0.0,0.0,66215,229036,656015000,2024-03-10T12:54:14.166501
OABI,"OmniAb, Inc.",5.45,-0.15,-2.68,446446,513088,633840000,2024-03-10T12:54:14.166501
SNWGF,Snowline Gold Corp.,4.3,0.05,1.18,87541,66642,624003000,2024-03-10T12:54:14.166501
REAX,The Real Brokerage Inc.,3.39,-0.04,-1.17,578534,367936,616302000,2024-03-10T12:54:14.166501
NR,"Newpark Resources, Inc.",6.88,0.21,3.15,628638,777250,586188000,2024-03-10T12:54:14.166501
IREN,Iris Energy Limited,5.35,-0.01,-0.19,10292000,8045000,556577000,2024-03-10T12:54:14.166501
QD,Qudian Inc.,2.38,0.05,2.15,432174,949167,535260000,2024-03-10T12:54:14.166501
TALK,"Talkspace, Inc.",3.0,-0.08,-2.6,698662,999998,501285000,2024-03-10T12:54:14.166501
YRD,Yiren Digital Ltd.,4.87,-0.07,-1.42,105774,144398,431545000,2024-03-10T12:54:14.166501
DAKT,"Daktronics, Inc.",8.72,-0.13,-1.47,677037,630636,386138000,2024-03-10T12:54:14.166501
ACIU,AC Immune SA,3.78,-0.1,-2.58,77781,153640,373469000,2024-03-10T12:54:14.166501
ATAI,Atai Life Sciences N.V.,2.1,-0.09,-4.11,2031000,1450000,348621000,2024-03-10T12:54:14.166501
JFIN,Jiayin Group Inc.,6.41,0.21,3.39,77466,71539,344121000,2024-03-10T12:54:14.166501
IMMP,Immutep Limited,2.75,-0.14,-4.84,387553,164501,326928000,2024-03-10T12:54:14.166501
LINC,Lincoln Educational Services Corporation,9.98,-0.01,-0.1,93767,94513,316958000,2024-03-10T12:54:14.166501
ORN,"Orion Group Holdings, Inc.",8.47,1.01,13.54,846131,142467,275688000,2024-03-10T12:54:14.166501
MG,"Mistras Group, Inc.",8.94,0.01,0.11,77122,80160,273543000,2024-03-10T12:54:14.166501
BTBT,"Bit Digital, Inc.",2.47,0.14,6.01,7496000,9711000,264048000,2024-03-10T12:54:14.166501
GAU,Galiano Gold Inc.,1.15,0.04,3.6,756196,490608,260838000,2024-03-10T12:54:14.166501
ADTH,"AdTheorent Holding Company, Inc.",2.95,-0.07,-2.32,190738,232040,260314000,2024-03-10T12:54:14.166501
XYF,X Financial,4.2,-0.01,-0.24,26948,12911,202230000,2024-03-10T12:54:14.166501
XBIT,XBiotech Inc.,6.4,0.01,0.16,49420,37790,194797000,2024-03-10T12:54:14.166501
MAMA,"Mama's Creations, Inc.",4.99,-0.13,-2.54,152441,413777,186868000,2024-03-10T12:54:14.166501
KRKNF,Kraken Robotics Inc.,0.8,0.0175,2.24,169547,121811,166973000,2024-03-10T12:54:14.166501
VIRC,Virco Mfg. Corporation,9.76,0.09,0.93,99299,274016,159550000,2024-03-10T12:54:14.166501
ULBI,Ultralife Corporation,9.76,0.01,0.1,29762,55424,159479000,2024-03-10T12:54:14.166501
TZOO,Travelzoo,9.64,0.33,3.54,227632,105073,134688000,2024-03-10T12:54:14.166501
ESOA,Energy Services of America Corporation,7.81,-0.16,-2.01,73913,162288,129730000,2024-03-10T12:54:14.166501
OGNRF,Orogen Royalties Inc.,0.6608,-0.0089,-1.34,49000,81478,127801000,2024-03-10T12:54:14.166501
