Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RCRUY,"Recruit Holdings Co., Ltd.",8.31,0.02,0.3,167049,228688,65134000000,2024-03-06T21:23:30.654851
UGP,Ultrapar Participações S.A.,5.92,0.05,0.85,1701000,1369000,6485000000,2024-03-06T21:23:30.654851
MAKSY,Marks and Spencer Group plc,6.16,0.15,2.5,14130,29743,6254000000,2024-03-06T21:23:30.654851
HMY,Harmony Gold Mining Company Limited,7.06,0.18,2.62,7670000,4748000,4377000000,2024-03-06T21:23:30.654851
AUR,"Aurora Innovation, Inc.",2.29,0.0,0.0,7311000,6911000,3516000000,2024-03-06T21:23:30.654851
UEC,Uranium Energy Corp.,6.44,-0.06,-0.92,5661000,8801000,2531000000,2024-03-06T21:23:30.654851
ATHOF,Athabasca Oil Corporation,3.8611,0.1013,2.69,139269,249850,2189000000,2024-03-06T21:23:30.654851
IONQ,"IonQ, Inc.",9.92,0.55,5.87,9479000,7324000,2066000000,2024-03-06T21:23:30.654851
OPEN,Opendoor Technologies Inc.,2.95,0.17,6.12,20032000,21521000,2005000000,2024-03-06T21:23:30.654851
AWEVF,Alphawave IP Group plc,2.54,0.17,7.17,52651,17888,1846000000,2024-03-06T21:23:30.654851
YLLXF,Yellow Cake plc,8.16,0.11,1.37,13763,20085,1770000000,2024-03-06T21:23:30.654851
HOEGF,Höegh Autoliners ASA,9.12,-1.09,-10.68,90980,18355,1751000000,2024-03-06T21:23:30.654851
VTEX,VTEX,8.86,0.55,6.62,1586000,382258,1630000000,2024-03-06T21:23:30.654851
DNN,Denison Mines Corp.,1.82,0.02,1.11,7455000,13969000,1633000000,2024-03-06T21:23:30.654851
ZJYL,Jin Medical International Ltd.,9.26,0.36,4.04,1209000,1281000,1450000000,2024-03-06T21:23:30.654851
ADMA,"ADMA Biologics, Inc.",6.12,0.32,5.52,7270000,2380000,1397000000,2024-03-06T21:23:30.654851
AUTL,Autolus Therapeutics plc,5.66,-0.04,-0.7,615577,1701000,1315000000,2024-03-06T21:23:30.654851
MDXG,"MiMedx Group, Inc.",8.07,0.07,0.87,648684,715470,1186000000,2024-03-06T21:23:30.654851
WDOFF,Wesdome Gold Mines Ltd.,7.56,0.4,5.59,154258,135836,1126000000,2024-03-06T21:23:30.654851
CIFR,Cipher Mining Inc.,3.63,0.78,27.37,18375000,9988000,1076000000,2024-03-06T21:23:30.654851
CXBMF,Calibre Mining Corp.,1.28,0.03,2.4,228268,345086,920069000,2024-03-06T21:23:30.654851
BITF,Bitfarms Ltd.,2.64,0.15,6.02,32505000,31315000,850418000,2024-03-06T21:23:30.654851
OABI,"OmniAb, Inc.",5.92,0.43,7.83,542272,510910,688502000,2024-03-06T21:23:30.654851
DYLLF,Deep Yellow Limited,0.8579,0.0249,2.98,66215,233390,663618000,2024-03-06T21:23:30.654851
SNWGF,Snowline Gold Corp.,4.21,0.065,1.57,38602,65310,618436000,2024-03-06T21:23:30.654851
IREN,Iris Energy Limited,5.4,0.31,6.09,7209000,7956000,561778000,2024-03-06T21:23:30.654851
QD,Qudian Inc.,2.31,-0.01,-0.43,557421,974921,519517000,2024-03-06T21:23:30.654851
REAX,The Real Brokerage Inc.,2.84,-0.03,-1.05,312798,325666,516312000,2024-03-06T21:23:30.654851
CATX,"Perspective Therapeutics, Inc.",1.02,0.0,0.0,1721000,2178000,504487000,2024-03-06T21:23:30.654851
TALK,"Talkspace, Inc.",2.98,0.03,1.02,1641000,1001000,497943000,2024-03-06T21:23:30.654851
CURV,Torrid Holdings Inc.,4.7,-0.03,-0.63,49256,187281,489284000,2024-03-06T21:23:30.654851
YRD,Yiren Digital Ltd.,5.1,0.04,0.79,59740,143688,451926000,2024-03-06T21:23:30.654851
DAKT,"Daktronics, Inc.",8.81,0.02,0.23,493385,646025,390124000,2024-03-06T21:23:30.654851
ACIU,AC Immune SA,3.88,-0.07,-1.77,66927,155233,383349000,2024-03-06T21:23:30.654851
JFIN,Jiayin Group Inc.,6.17,0.44,7.68,113196,67690,331237000,2024-03-06T21:23:30.654851
BNNLF,Bannerman Energy Ltd,2.0,0.01,0.5,45280,66521,305856000,2024-03-06T21:23:30.654851
DRSHF,DroneShield Limited,0.475,0.035,7.95,87500,28420,294558000,2024-03-06T21:23:30.654851
ADTH,"AdTheorent Holding Company, Inc.",3.06,0.04,1.32,111441,231493,270020000,2024-03-06T21:23:30.654851
GAU,Galiano Gold Inc.,1.13,0.01,0.89,688128,470040,254219000,2024-03-06T21:23:30.654851
MG,"Mistras Group, Inc.",8.34,0.08,0.97,30639,77378,255184000,2024-03-06T21:23:30.654851
BTBT,"Bit Digital, Inc.",2.35,-0.025,-1.05,9074000,9767000,251220000,2024-03-06T21:23:30.654851
KROEF,KR1 Plc,1.37,0.0,0.0,38668,10448,242997000,2024-03-06T21:23:30.654851
LTHHF,Lithium Power International Limited,0.37,0.0,0.0,275828,79580,236996000,2024-03-06T21:23:30.654851
ORN,"Orion Group Holdings, Inc.",7.24,0.28,4.02,265688,124923,235653000,2024-03-06T21:23:30.654851
XBIT,XBiotech Inc.,6.4,0.11,1.75,50965,36513,194797000,2024-03-06T21:23:30.654851
