Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
MZDAY,Mazda Motor Corporation,6.45,0.18,2.96,126965,128206,8120000000,2024-02-08T06:18:05.620357
UGP,Ultrapar Participações S.A.,5.83,0.12,2.1,994721,1355000,6352000000,2024-02-08T06:18:05.620357
MAKSY,Marks and Spencer Group plc,6.0,-0.05,-0.83,27182,37054,6059000000,2024-02-08T06:18:05.620357
AUR,"Aurora Innovation, Inc.",3.08,-0.08,-2.53,3213000,6551000,4681000000,2024-02-08T06:18:05.620357
HMY,Harmony Gold Mining Company Limited,6.05,-0.08,-1.31,2810000,4906000,3791000000,2024-02-08T06:18:05.620357
UEC,Uranium Energy Corp.,7.88,0.18,2.34,6166000,8253000,3097000000,2024-02-08T06:18:05.620357
OPEN,Opendoor Technologies Inc.,3.215,-0.065,-1.98,12773000,20888000,2154000000,2024-02-08T06:18:05.620357
CLBT,Cellebrite DI Ltd.,9.35,0.08,0.86,464837,918686,1845000000,2024-02-08T06:18:05.620357
DNN,Denison Mines Corp.,2.09,0.05,2.45,12521000,12374000,1831000000,2024-02-08T06:18:05.620357
BQSSF,Boss Energy Limited,3.85,-0.05,-1.28,30080,50431,1579000000,2024-02-08T06:18:05.620357
VTEX,VTEX,7.73,-0.04,-0.51,136462,379276,1452000000,2024-02-08T06:18:05.620357
AVPT,"AvePoint, Inc.",7.84,-0.07,-0.88,496453,776626,1440000000,2024-02-08T06:18:05.620357
MDXG,"MiMedx Group, Inc.",7.75,-0.03,-0.39,541444,662762,1134000000,2024-02-08T06:18:05.620357
AUTL,Autolus Therapeutics plc,6.32,-0.09,-1.4,365450,1257000,1100000000,2024-02-08T06:18:05.620357
DYLLF,Deep Yellow Limited,1.0435,-0.0165,-1.56,129278,219470,808720000,2024-02-08T06:18:05.620357
TK,Teekay Corporation,8.25,0.03,0.36,562720,622993,750332000,2024-02-08T06:18:05.620357
BITF,Bitfarms Ltd.,2.28,0.05,2.24,18689000,28675000,735284000,2024-02-08T06:18:05.620357
CIFR,Cipher Mining Inc.,2.51,-0.08,-3.09,4323000,8353000,645216000,2024-02-08T06:18:05.620357
HCHDF,Hochschild Mining plc,1.15,-0.09,-7.26,47300,17918,632161000,2024-02-08T06:18:05.620357
SNWGF,Snowline Gold Corp.,3.9858,-0.0342,-0.85,27443,66666,576976000,2024-02-08T06:18:05.620357
REAX,The Real Brokerage Inc.,3.03,0.14,4.84,881259,250926,550854000,2024-02-08T06:18:05.620357
QD,Qudian Inc.,2.16,-0.03,-1.37,1105000,828016,485782000,2024-02-08T06:18:05.620357
CATX,"Perspective Therapeutics, Inc.",0.9042,0.0353,4.06,11821000,1614000,447213000,2024-02-08T06:18:05.620357
TALK,"Talkspace, Inc.",2.4,0.0,0.0,725799,914626,401028000,2024-02-08T06:18:05.620357
BNNLF,Bannerman Energy Ltd,2.42,0.03,1.26,51524,59937,369875000,2024-02-08T06:18:05.620357
DAKT,"Daktronics, Inc.",7.35,0.08,1.1,458705,659093,339424000,2024-02-08T06:18:05.620357
JFIN,Jiayin Group Inc.,5.05,-0.1,-1.94,67380,66776,271110000,2024-02-08T06:18:05.620357
DRSHF,DroneShield Limited,0.43,0.04,10.26,88510,16530,263226000,2024-02-08T06:18:05.620357
ADTH,"AdTheorent Holding Company, Inc.",2.67,-0.06,-2.2,128042,197486,235606000,2024-02-08T06:18:05.620357
BTBT,"Bit Digital, Inc.",2.43,-0.03,-1.22,5626000,8292000,220542000,2024-02-08T06:18:05.620357
GAU,Galiano Gold Inc.,0.8901,-0.0001,-0.01,85809,396737,200233000,2024-02-08T06:18:05.620357
ORN,"Orion Group Holdings, Inc.",5.63,-0.02,-0.35,57517,102714,182925000,2024-02-08T06:18:05.620357
MAMA,"Mama's Creations, Inc.",4.44,-0.04,-0.89,155887,386005,166271000,2024-02-08T06:18:05.620357
ELVUF,Elevate Uranium Ltd,0.459,0.0215,4.91,61617,47715,141577000,2024-02-08T06:18:05.620357
ESOA,Energy Services of America Corporation,7.94,-0.05,-0.63,84479,120267,131861000,2024-02-08T06:18:05.620357
VRSSF,VERSES AI Inc.,1.34,-0.02,-1.47,161781,275616,125743000,2024-02-08T06:18:05.620357
TZOO,Travelzoo,8.45,0.06,0.72,69677,126324,118062000,2024-02-08T06:18:05.620357
DMAC,DiaMedica Therapeutics Inc.,3.1,-0.11,-3.43,32797,50178,117656000,2024-02-08T06:18:05.620357
CPHRF,Cipher Pharmaceuticals Inc.,4.86,-0.1,-2.02,29882,11077,116748000,2024-02-08T06:18:05.620357
ULBI,Ultralife Corporation,6.85,-0.08,-1.15,42511,55767,111930000,2024-02-08T06:18:05.620357
MPU,Mega Matrix Corp.,2.88,-0.32,-10.0,361435,461378,103215000,2024-02-08T06:18:05.620357
IZM,ICZOOM Group Inc.,9.03,0.47,5.49,278773,356628,93643000,2024-02-08T06:18:05.620357
CRDL,Cardiol Therapeutics Inc.,1.21,0.02,1.68,233920,166541,78788000,2024-02-08T06:18:05.620357
LFVN,LifeVantage Corporation,6.1,0.05,0.83,24333,45319,78498000,2024-02-08T06:18:05.620357
WSTRF,Western Uranium & Vanadium Corp.,1.7,0.04,2.41,75276,83709,75471000,2024-02-08T06:18:05.620357
OSSIF,OneSoft Solutions Inc.,0.6102,0.0091,1.51,41900,46210,74463000,2024-02-08T06:18:05.620357
DMGGF,DMG Blockchain Solutions Inc.,0.3817,0.0117,3.16,81800,366515,64816000,2024-02-08T06:18:05.620357
PPSI,"Pioneer Power Solutions, Inc.",5.0,-0.12,-2.34,45101,75593,49650000,2024-02-08T06:18:05.620357
GKPRF,Gatekeeper Systems Inc.,0.5275,-0.0035,-0.66,122779,39946,48524000,2024-02-08T06:18:05.620357
OPXS,"Optex Systems Holdings, Inc",6.15,0.29,4.95,32661,33744,41966000,2024-02-08T06:18:05.620357
BTTC,Bitech Technologies Corporation,0.0849,0.0164,23.85,21306,102216,40512000,2024-02-08T06:18:05.620357
AATC,Autoscope Technologies Corporation,6.98,0.03,0.43,21829,19955,37959000,2024-02-08T06:18:05.620357
IVFH,"Innovative Food Holdings, Inc.",0.7012,-0.0523,-6.94,53633,73936,34344000,2024-02-08T06:18:05.620357
DTST,Data Storage Corporation,3.44,-0.29,-7.77,78003,38731,23597000,2024-02-08T06:18:05.620357
VPRB,"VPR Brands, LP",0.1722,-0.0017,-0.95,20165,43835,15288000,2024-02-08T06:18:05.620357
RGLG,"UHF Logistics Group, Inc.",0.25,-0.0024,-0.96,29600,32176,14704000,2024-02-08T06:18:05.620357
SRCGF,Spruce Ridge Resources Ltd.,0.0613,0.0,0.0,15200,23876,12886000,2024-02-08T06:18:05.620357
BLFR,BlueFire Equipment Corporation,0.345,-0.0038,-1.09,41444,71505,11712000,2024-02-08T06:18:05.620357
SLGD,Scott's Liquid Gold-Inc.,0.89,0.005,0.56,47032,39265,11576000,2024-02-08T06:18:05.620357
CANOF,California Nanotechnologies Corp.,0.26,-0.025,-8.77,31645,15672,11573000,2024-02-08T06:18:05.620357
WETG,"WeTrade Group, Inc.",2.12,-0.24,-10.17,13135,30191,5565000,2024-02-08T06:18:05.620357
LBRG,"Ladybug Resource Group, Inc.",0.02,0.0001,0.5,920000,246337,4555000,2024-02-08T06:18:05.620357
