Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
DYLLF,Deep Yellow Limited,0.7915,-0.02,-2.47,376575,230095,618916000,2024-03-14T06:18:06.258439
LTSRF,Lotus Resources Limited,0.2625,0.0125,5.0,806650,454161,480695000,2024-03-14T06:18:06.258439
DRSHF,DroneShield Limited,0.4706,-0.0133,-2.75,12337,30748,289916000,2024-03-14T06:18:06.258439
KRKNF,Kraken Robotics Inc.,0.7816,-0.0384,-4.68,59826,122245,161097000,2024-03-14T06:18:06.258439
OGNRF,Orogen Royalties Inc.,0.6372,0.0019,0.3,89640,79248,123259000,2024-03-14T06:18:06.258439
OSSIF,OneSoft Solutions Inc.,0.625,-0.01,-1.57,23412,85586,76269000,2024-03-14T06:18:06.258439
DMGGF,DMG Blockchain Solutions Inc.,0.3784,0.0074,1.99,135646,449128,63897000,2024-03-14T06:18:06.258439
BTTC,Bitech Technologies Corporation,0.105,0.015,16.67,76375,129495,50103000,2024-03-14T06:18:06.258439
GKPRF,Gatekeeper Systems Inc.,0.5322,0.0022,0.42,20000,49685,48956000,2024-03-14T06:18:06.258439
IVFH,"Innovative Food Holdings, Inc.",0.98,0.05,5.38,35412,66625,48000000,2024-03-14T06:18:06.258439
IQST,iQSTEL Inc.,0.2636,0.0066,2.57,395031,464831,46214000,2024-03-14T06:18:06.258439
NPPTF,Neptune Digital Assets Corp.,0.2395,-0.0066,-2.68,44066,59421,30608000,2024-03-14T06:18:06.258439
PCSV,"PCS Edventures!, Inc.",0.195,0.0,0.0,25003,40795,24323000,2024-03-14T06:18:06.258439
CYFRF,Cypherpunk Holdings Inc.,0.1008,0.0118,13.26,76300,56711,15328000,2024-03-14T06:18:06.258439
RGLG,"UHF Logistics Group, Inc.",0.188,0.012,6.82,10850,14297,11058000,2024-03-14T06:18:06.258439
SLGD,Scott's Liquid Gold-Inc.,0.79,0.0,0.0,6488,57583,10275000,2024-03-14T06:18:06.258439
PGOL,Patriot Gold Corp.,0.105,0.0099,10.41,47100,27074,7502000,2024-03-14T06:18:06.258439
CINGF,Coinsilium Group Limited,0.04,0.014,53.85,91900,50672,6990000,2024-03-14T06:18:06.258439
ATMTF,Andrada Mining Limited,0.089,0.0,0.0,43800,23400,0,2024-03-14T06:18:06.258439
