Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
DYLLF,Deep Yellow Limited,0.85,-0.03,-3.41,107027,230604,758987000,2024-03-28T06:18:04.858893
LTSRF,Lotus Resources Limited,0.26,-0.005,-1.89,49500,431385,476117000,2024-03-28T06:18:04.858893
DRSHF,DroneShield Limited,0.4827,-0.0015,-0.31,7549,32549,297574000,2024-03-28T06:18:04.858893
KRKNF,Kraken Robotics Inc.,0.765,-0.005,-0.65,96384,107063,159339000,2024-03-28T06:18:04.858893
OGNRF,Orogen Royalties Inc.,0.65,-0.0041,-0.63,40731,75626,125713000,2024-03-28T06:18:04.858893
OSSIF,OneSoft Solutions Inc.,0.5947,-0.0193,-3.15,155250,94204,72776000,2024-03-28T06:18:04.858893
DMGGF,DMG Blockchain Solutions Inc.,0.4104,-0.018,-4.2,122677,347026,70865000,2024-03-28T06:18:04.858893
IQST,iQSTEL Inc.,0.35,0.0128,3.8,1419000,470588,61362000,2024-03-28T06:18:04.858893
GKPRF,Gatekeeper Systems Inc.,0.583,-0.0021,-0.36,175950,69860,53629000,2024-03-28T06:18:04.858893
IVFH,"Innovative Food Holdings, Inc.",0.93,-0.107,-10.32,68590,65632,46235000,2024-03-28T06:18:04.858893
BTTC,Bitech Technologies Corporation,0.0813,-0.0136,-14.33,53853,112418,38794000,2024-03-28T06:18:04.858893
BEWFF,BeWhere Holdings Inc.,0.2657,0.0,0.0,21250,11218,23269000,2024-03-28T06:18:04.858893
CANOF,California Nanotechnologies Corp.,0.3797,0.0392,11.5,21725,21024,16608000,2024-03-28T06:18:04.858893
RGLG,"UHF Logistics Group, Inc.",0.2,0.0,0.0,37040,14315,41763000,2024-03-28T06:18:04.858893
QGSI,QuantGate Systems Inc.,0.035,0.001,2.94,72500,29083,9948000,2024-03-28T06:18:04.858893
CINGF,Coinsilium Group Limited,0.0368,0.0,0.0,6040,38680,6431000,2024-03-28T06:18:04.858893
