Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RCRUY,"Recruit Holdings Co., Ltd.",8.34,0.05,0.6,106216,228688,65330000000,2024-03-06T21:29:43.300979
UGP,Ultrapar Participações S.A.,5.93,0.06,0.94,968562,1369000,6490000000,2024-03-06T21:29:43.300979
MAKSY,Marks and Spencer Group plc,6.16,0.15,2.49,13553,29743,6254000000,2024-03-06T21:29:43.300979
HMY,Harmony Gold Mining Company Limited,7.03,0.14,2.11,6068000,4748000,4355000000,2024-03-06T21:29:43.300979
AUR,"Aurora Innovation, Inc.",2.28,-0.01,-0.44,3886000,6911000,3500000000,2024-03-06T21:29:43.300979
UEC,Uranium Energy Corp.,6.54,0.04,0.62,3062000,8801000,2570000000,2024-03-06T21:29:43.300979
ATHOF,Athabasca Oil Corporation,3.872,0.1122,2.98,88227,249850,2195000000,2024-03-06T21:29:43.300979
OPEN,Opendoor Technologies Inc.,2.985,0.205,7.37,14423000,21521000,2029000000,2024-03-06T21:29:43.300979
IONQ,"IonQ, Inc.",9.8,0.43,4.59,7621000,7324000,2041000000,2024-03-06T21:29:43.300979
YLLXF,Yellow Cake plc,8.12,0.07,0.93,10563,20085,1762000000,2024-03-06T21:29:43.300979
HOEGF,Höegh Autoliners ASA,9.2,-1.01,-9.89,81893,18355,1766000000,2024-03-06T21:29:43.300979
AWEVF,Alphawave IP Group plc,2.365,-0.005,-0.21,40751,17888,1718000000,2024-03-06T21:29:43.300979
DNN,Denison Mines Corp.,1.85,0.05,2.78,5926000,13969000,1659000000,2024-03-06T21:29:43.300979
VTEX,VTEX,8.93,0.61,7.4,1170000,382258,1642000000,2024-03-06T21:29:43.300979
ZJYL,Jin Medical International Ltd.,9.48,0.58,6.46,1074000,1281000,1483000000,2024-03-06T21:29:43.300979
ADMA,"ADMA Biologics, Inc.",6.01,0.21,3.71,2922000,2380000,1373000000,2024-03-06T21:29:43.300979
AUTL,Autolus Therapeutics plc,5.73,0.03,0.53,349389,1701000,1331000000,2024-03-06T21:29:43.300979
MDXG,"MiMedx Group, Inc.",8.07,0.07,0.82,328372,715470,1185000000,2024-03-06T21:29:43.300979
WDOFF,Wesdome Gold Mines Ltd.,7.35,0.19,2.65,103447,135836,1095000000,2024-03-06T21:29:43.300979
CIFR,Cipher Mining Inc.,3.685,0.835,29.3,8209000,9988000,1093000000,2024-03-06T21:29:43.300979
CXBMF,Calibre Mining Corp.,1.29,0.04,3.2,182156,345086,927257000,2024-03-06T21:29:43.300979
BITF,Bitfarms Ltd.,2.64,0.15,6.02,24546000,31315000,850418000,2024-03-06T21:29:43.300979
OABI,"OmniAb, Inc.",5.88,0.39,7.1,240178,510910,683850000,2024-03-06T21:29:43.300979
DYLLF,Deep Yellow Limited,0.8375,0.0045,0.54,61549,233390,647838000,2024-03-06T21:29:43.300979
SNWGF,Snowline Gold Corp.,4.165,0.02,0.48,28280,65310,611826000,2024-03-06T21:29:43.300979
IREN,Iris Energy Limited,5.51,0.41,8.15,5601000,7956000,572702000,2024-03-06T21:29:43.300979
QD,Qudian Inc.,2.335,0.015,0.65,340524,974921,525139000,2024-03-06T21:29:43.300979
REAX,The Real Brokerage Inc.,2.85,-0.02,-0.7,241226,325666,518130000,2024-03-06T21:29:43.300979
CATX,"Perspective Therapeutics, Inc.",1.035,0.015,1.47,1015000,2178000,511906000,2024-03-06T21:29:43.300979
TALK,"Talkspace, Inc.",3.055,0.105,3.56,1175000,1001000,510475000,2024-03-06T21:29:43.300979
CURV,Torrid Holdings Inc.,4.775,0.045,0.95,24050,187281,497092000,2024-03-06T21:29:43.300979
YRD,Yiren Digital Ltd.,5.12,0.06,1.2,39050,143688,453752000,2024-03-06T21:29:43.300979
ACIU,AC Immune SA,3.96,0.01,0.25,42236,155233,391254000,2024-03-06T21:29:43.300979
DAKT,"Daktronics, Inc.",8.77,-0.02,-0.22,291509,646025,388383000,2024-03-06T21:29:43.300979
JFIN,Jiayin Group Inc.,6.11,0.38,6.64,97925,67690,328032000,2024-03-06T21:29:43.300979
BNNLF,Bannerman Energy Ltd,2.0,0.01,0.5,35607,66521,305856000,2024-03-06T21:29:43.300979
DRSHF,DroneShield Limited,0.46,0.02,4.55,30114,28420,285257000,2024-03-06T21:29:43.300979
