Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
UGP,Ultrapar Participações S.A.,6.15,-0.13,-2.07,1409000,1371000,6833000000,2024-02-24T06:16:50.226244
MAKSY,Marks and Spencer Group plc,6.14,0.1,1.66,86416,29090,6058000000,2024-02-24T06:16:50.226244
AUR,"Aurora Innovation, Inc.",2.57,0.02,0.78,7119000,6689000,3946000000,2024-02-24T06:16:50.226244
HMY,Harmony Gold Mining Company Limited,5.66,-0.03,-0.53,4538000,4610000,3607000000,2024-02-24T06:16:50.226244
UEC,Uranium Energy Corp.,6.35,-0.16,-2.46,9225000,8616000,2495000000,2024-02-24T06:16:50.226244
ATHOF,Athabasca Oil Corporation,3.5,0.02,0.57,41079,257391,2013000000,2024-02-24T06:16:50.226244
OPEN,Opendoor Technologies Inc.,2.87,-0.1,-3.37,17315000,21808000,1951000000,2024-02-24T06:16:50.226244
YLLXF,Yellow Cake plc,8.74,-0.43,-4.63,55456,19086,1896000000,2024-02-24T06:16:50.226244
AWEVF,Alphawave IP Group plc,2.08,0.01,0.48,9424,12652,1488000000,2024-02-24T06:16:50.226244
AVPT,"AvePoint, Inc.",7.91,0.03,0.38,464689,790320,1453000000,2024-02-24T06:16:50.226244
AUTL,Autolus Therapeutics plc,6.11,0.04,0.66,1643000,1654000,1419000000,2024-02-24T06:16:50.226244
VTEX,VTEX,7.43,0.05,0.68,247884,330386,1396000000,2024-02-24T06:16:50.226244
MDXG,"MiMedx Group, Inc.",8.2,0.02,0.24,507654,672518,1200000000,2024-02-24T06:16:50.226244
ADMA,"ADMA Biologics, Inc.",5.26,0.0,0.0,1237000,2159000,1189000000,2024-02-24T06:16:50.226244
ZJYL,Jin Medical International Ltd.,7.09,-1.01,-12.47,319448,1363000,1110000000,2024-02-24T06:16:50.226244
BITF,Bitfarms Ltd.,3.02,-0.17,-5.33,20230000,31968000,977197000,2024-02-24T06:16:50.226244
CIFR,Cipher Mining Inc.,3.03,-0.215,-6.63,5046000,9442000,778886000,2024-02-24T06:16:50.226244
IREN,Iris Energy Limited,6.18,-0.45,-6.79,6877000,7125000,642924000,2024-02-24T06:16:50.226244
DYLLF,Deep Yellow Limited,0.8156,-0.0476,-5.51,241498,230876,636988000,2024-02-24T06:16:50.226244
FULC,"Fulcrum Therapeutics, Inc.",9.6,0.05,0.52,302898,632623,593497000,2024-02-24T06:16:50.226244
SNWGF,Snowline Gold Corp.,4.06,0.02,0.5,40545,67345,589443000,2024-02-24T06:16:50.226244
QD,Qudian Inc.,2.47,0.02,0.82,542366,940863,555501000,2024-02-24T06:16:50.226244
REAX,The Real Brokerage Inc.,2.89,0.02,0.7,130927,310166,525402000,2024-02-24T06:16:50.226244
CATX,"Perspective Therapeutics, Inc.",0.96,0.01,1.05,1126000,1825000,474811000,2024-02-24T06:16:50.226244
NKTX,"Nkarta, Inc.",9.6,0.1,1.05,271796,2072000,471094000,2024-02-24T06:16:50.226244
TALK,"Talkspace, Inc.",2.76,0.0,0.0,1925000,987320,461182000,2024-02-24T06:16:50.226244
YRD,Yiren Digital Ltd.,5.12,0.13,2.61,59046,145315,453699000,2024-02-24T06:16:50.226244
CURV,Torrid Holdings Inc.,4.11,-0.15,-3.52,102169,192773,427863000,2024-02-24T06:16:50.226244
DAKT,"Daktronics, Inc.",8.3,0.29,3.62,702307,652349,383296000,2024-02-24T06:16:50.226244
BNNLF,Bannerman Energy Ltd,2.0,-0.08,-3.85,33894,64293,305682000,2024-02-24T06:16:50.226244
LINC,Lincoln Educational Services Corporation,9.74,0.12,1.25,30196,77334,305438000,2024-02-24T06:16:50.226244
JFIN,Jiayin Group Inc.,5.52,0.08,1.47,40677,65416,296342000,2024-02-24T06:16:50.226244
BTBT,"Bit Digital, Inc.",2.68,-0.07,-2.55,6317000,9329000,286497000,2024-02-24T06:16:50.226244
DRSHF,DroneShield Limited,0.468,-0.025,-5.07,9599,20291,297113000,2024-02-24T06:16:50.226244
MG,"Mistras Group, Inc.",8.53,0.2,2.4,31495,77137,260998000,2024-02-24T06:16:50.226244
ADTH,"AdTheorent Holding Company, Inc.",2.85,-0.03,-1.04,168863,216045,251489000,2024-02-24T06:16:50.226244
LTHHF,Lithium Power International Limited,0.34,-0.02,-5.56,140000,125918,224762000,2024-02-24T06:16:50.226244
ORN,"Orion Group Holdings, Inc.",6.56,0.1,1.55,116919,102462,213142000,2024-02-24T06:16:50.226244
GAU,Galiano Gold Inc.,0.9,-0.0268,-2.89,330800,436077,205241000,2024-02-24T06:16:50.226244
XBIT,XBiotech Inc.,6.45,0.33,5.39,51787,32495,196319000,2024-02-24T06:16:50.226244
MAMA,"Mama's Creations, Inc.",4.81,0.08,1.69,180668,401550,180127000,2024-02-24T06:16:50.226244
ALGEF,Alligator Energy Limited,0.041,0.0,0.0,135000,95094,158355000,2024-02-24T06:16:50.226244
FNGR,"FingerMotion, Inc.",2.98,0.23,8.36,432104,373123,156585000,2024-02-24T06:16:50.226244
VIRC,Virco Mfg. Corporation,9.34,0.32,3.55,182231,269324,152684000,2024-02-24T06:16:50.226244
ULBI,Ultralife Corporation,9.13,-0.26,-2.77,39966,58736,149185000,2024-02-24T06:16:50.226244
BMR,Beamr Imaging Ltd.,9.14,-1.92,-17.36,2647000,4628000,137336000,2024-02-24T06:16:50.226244
KRKNF,Kraken Robotics Inc.,0.65,-0.0167,-2.5,61951,119215,133973000,2024-02-24T06:16:50.226244
CPHRF,Cipher Pharmaceuticals Inc.,5.4,0.0,0.0,25710,11318,129720000,2024-02-24T06:16:50.226244
TZOO,Travelzoo,9.22,-0.05,-0.54,46384,109183,128820000,2024-02-24T06:16:50.226244
ESOA,Energy Services of America Corporation,7.61,0.14,1.87,78822,148732,126408000,2024-02-24T06:16:50.226244
VTSI,"VirTra, Inc.",9.92,-0.29,-2.84,214496,182971,110059000,2024-02-24T06:16:50.226244
VRSSF,VERSES AI Inc.,1.07,-0.01,-0.93,154512,292062,104957000,2024-02-24T06:16:50.226244
DMAC,DiaMedica Therapeutics Inc.,2.83,-0.045,-1.57,21351,43498,107409000,2024-02-24T06:16:50.226244
MPU,Mega Matrix Corp.,2.99,0.04,1.36,334732,539929,107157000,2024-02-24T06:16:50.226244
CRDL,Cardiol Therapeutics Inc.,1.62,0.1,6.58,241197,278323,105485000,2024-02-24T06:16:50.226244
LFVN,LifeVantage Corporation,6.73,-0.08,-1.17,37800,35604,86605000,2024-02-24T06:16:50.226244
IZM,ICZOOM Group Inc.,7.85,-0.27,-3.33,257618,346005,81406000,2024-02-24T06:16:50.226244
IXHL,Incannex Healthcare Inc.,4.77,-1.62,-25.35,34429,99928,75700000,2024-02-24T06:16:50.226244
OSSIF,OneSoft Solutions Inc.,0.596,0.036,6.43,174195,61545,73314000,2024-02-24T06:16:50.226244
DMGGF,DMG Blockchain Solutions Inc.,0.4301,-0.0139,-3.13,176119,414248,73894000,2024-02-24T06:16:50.226244
WSTRF,Western Uranium & Vanadium Corp.,1.34,-0.0627,-4.47,83536,85848,71521000,2024-02-24T06:16:50.226244
MSCLF,Satellos Bioscience Inc.,0.51,-0.0186,-3.52,14000,14585,57524000,2024-02-24T06:16:50.226244
PPSI,"Pioneer Power Solutions, Inc.",5.03,0.22,4.57,55618,77840,49948000,2024-02-24T06:16:50.226244
GTEC,Greenland Technologies Holding Corporation,3.55,0.0,0.0,24887,46673,48260000,2024-02-24T06:16:50.226244
IVFH,"Innovative Food Holdings, Inc.",0.9284,0.0679,7.89,89059,68913,45472000,2024-02-24T06:16:50.226244
BTTC,Bitech Technologies Corporation,0.0942,0.0132,16.3,73600,112016,44950000,2024-02-24T06:16:50.226244
OPXS,"Optex Systems Holdings, Inc",6.43,-0.17,-2.58,9815,36701,43876000,2024-02-24T06:16:50.226244
GKPRF,Gatekeeper Systems Inc.,0.455,-0.0137,-2.92,49280,46366,42301000,2024-02-24T06:16:50.226244
AATC,Autoscope Technologies Corporation,7.26,-0.06,-0.87,10759,20072,39482000,2024-02-24T06:16:50.226244
BFRG,"Bullfrog AI Holdings, Inc.",3.9,-0.27,-6.47,231912,2634000,27781000,2024-02-24T06:16:50.226244
DTST,Data Storage Corporation,4.02,-0.3,-6.94,115715,43473,27576000,2024-02-24T06:16:50.226244
QGSI,QuantGate Systems Inc.,0.0497,0.0,0.0,15533,25828,14126000,2024-02-24T06:16:50.226244
SRCGF,Spruce Ridge Resources Ltd.,0.06,0.0139,30.15,21070,25293,12612000,2024-02-24T06:16:50.226244
BGLC,BioNexus Gene Lab Corp.,0.6801,-0.15,-18.07,221466,2123000,12101000,2024-02-24T06:16:50.226244
SLGD,Scott's Liquid Gold-Inc.,0.801,-0.039,-4.64,17325,57500,10418000,2024-02-24T06:16:50.226244
WETG,"WeTrade Group, Inc.",2.89,-0.26,-8.25,40741,85205,7587000,2024-02-24T06:16:50.226244
WETH,Wetouch Technology Inc.,4.77,0.77,19.25,322378,24198,46426000,2024-02-24T06:16:50.226244
GLUC,"Glucose Health, Inc.",0.731,-0.097,-11.71,11999,27593,3323000,2024-02-24T06:16:50.226244
JADA,Jade Art Group Inc.,0.0159,0.0,0.0,28013,32297,1272000,2024-02-24T06:16:50.226244
