Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PCCYF,PetroChina Company Limited,0.777,-0.021,-2.63,557100,138336,206808000000,2024-03-13T20:45:21.915184
DYLLF,Deep Yellow Limited,0.8,-0.0115,-1.42,259172,227048,611740000,2024-03-13T20:45:21.915184
KRKNF,Kraken Robotics Inc.,0.8116,-0.0084,-1.02,43913,122785,167282000,2024-03-13T20:45:21.915184
OGNRF,Orogen Royalties Inc.,0.6432,0.008,1.25,75984,80673,124407000,2024-03-13T20:45:21.915184
OSSIF,OneSoft Solutions Inc.,0.628,-0.007,-1.1,16912,85508,76635000,2024-03-13T20:45:21.915184
DMGGF,DMG Blockchain Solutions Inc.,0.3874,0.0164,4.42,90273,451661,65416000,2024-03-13T20:45:21.915184
BTTC,Bitech Technologies Corporation,0.105,0.015,16.67,76375,128723,50103000,2024-03-13T20:45:21.915184
GKPRF,Gatekeeper Systems Inc.,0.5322,0.0022,0.42,20000,49833,49342000,2024-03-13T20:45:21.915184
IVFH,"Innovative Food Holdings, Inc.",0.98,0.05,5.38,26560,66476,48000000,2024-03-13T20:45:21.915184
MSCLF,Satellos Bioscience Inc.,0.402,0.0,0.0,5100,14398,48535000,2024-03-13T20:45:21.915184
IQST,iQSTEL Inc.,0.269,0.012,4.67,272462,462013,47161000,2024-03-13T20:45:21.915184
NPPTF,Neptune Digital Assets Corp.,0.246,-0.0001,-0.05,42200,59276,31571000,2024-03-13T20:45:21.915184
PCSV,"PCS Edventures!, Inc.",0.195,0.0,0.0,25003,40983,24323000,2024-03-13T20:45:21.915184
CYFRF,Cypherpunk Holdings Inc.,0.1008,0.0118,13.26,49500,55393,15972000,2024-03-13T20:45:21.915184
QGSI,QuantGate Systems Inc.,0.0399,0.0,0.0,11800,25620,11341000,2024-03-13T20:45:21.915184
RGLG,"UHF Logistics Group, Inc.",0.188,0.012,6.82,10850,14317,11058000,2024-03-13T20:45:21.915184
SLGD,Scott's Liquid Gold-Inc.,0.79,0.0,0.0,6488,57496,10275000,2024-03-13T20:45:21.915184
PGOL,Patriot Gold Corp.,0.105,0.0099,10.41,6301,26377,7502000,2024-03-13T20:45:21.915184
CINGF,Coinsilium Group Limited,0.04,0.014,53.85,91900,59251,6990000,2024-03-13T20:45:21.915184
JADA,Jade Art Group Inc.,0.0161,0.0,0.0,56010,34700,1288000,2024-03-13T20:45:21.915184
ATMTF,Andrada Mining Limited,0.089,0.0,0.0,43800,23400,0,2024-03-13T20:45:21.915184
