Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RCRUY,"Recruit Holdings Co., Ltd.",7.8,-0.43,-5.22,171538,284562,60799000000,2024-02-21T06:17:35.780949
UGP,Ultrapar Participações S.A.,6.19,0.18,3.0,1884000,1314000,6744000000,2024-02-21T06:17:35.780949
AUR,"Aurora Innovation, Inc.",2.83,-0.09,-3.08,6695000,6406000,4345000000,2024-02-21T06:17:35.780949
HMY,Harmony Gold Mining Company Limited,5.62,0.05,0.9,2468000,4638000,3524000000,2024-02-21T06:17:35.780949
UEC,Uranium Energy Corp.,6.71,-0.68,-9.2,10868000,8390000,2637000000,2024-02-21T06:17:35.780949
YLLXF,Yellow Cake plc,9.75,0.15,1.56,21944,18486,2114000000,2024-02-21T06:17:35.780949
ATHOF,Athabasca Oil Corporation,3.38,0.0,0.0,22854,262616,1943000000,2024-02-21T06:17:35.780949
OPEN,Opendoor Technologies Inc.,2.795,-0.205,-6.83,22531000,21476000,1900000000,2024-02-21T06:17:35.780949
DNN,Denison Mines Corp.,1.81,-0.12,-6.22,16565000,12629000,1580000000,2024-02-21T06:17:35.780949
AUTL,Autolus Therapeutics plc,6.66,-0.17,-2.49,1503000,1648000,1547000000,2024-02-21T06:17:35.780949
AVPT,"AvePoint, Inc.",7.97,-0.03,-0.38,640387,781930,1464000000,2024-02-21T06:17:35.780949
AWEVF,Alphawave IP Group plc,1.99,-0.01,-0.5,22294,12061,1424000000,2024-02-21T06:17:35.780949
ZJYL,Jin Medical International Ltd.,8.73,-0.14,-1.58,306000,1461000,1367000000,2024-02-21T06:17:35.780949
VTEX,VTEX,7.19,0.04,0.56,394762,330227,1350000000,2024-02-21T06:17:35.780949
BQSSF,Boss Energy Limited,3.24,-0.125,-3.71,37453,48223,1361000000,2024-02-21T06:17:35.780949
MDXG,"MiMedx Group, Inc.",8.04,-0.02,-0.25,595360,665822,1177000000,2024-02-21T06:17:35.780949
ADMA,"ADMA Biologics, Inc.",5.15,-0.13,-2.46,1659000,2126000,1164000000,2024-02-21T06:17:35.780949
BITF,Bitfarms Ltd.,3.46,-0.15,-4.16,29321000,31565000,1116000000,2024-02-21T06:17:35.780949
WDOFF,Wesdome Gold Mines Ltd.,6.5,-0.29,-4.27,107464,129254,970964000,2024-02-21T06:17:35.780949
CIFR,Cipher Mining Inc.,3.5,-0.28,-7.41,9148000,9348000,899703000,2024-02-21T06:17:35.780949
CXBMF,Calibre Mining Corp.,1.122,-0.0135,-1.19,245753,328352,800519000,2024-02-21T06:17:35.780949
DYLLF,Deep Yellow Limited,0.96,0.005,0.52,257085,221745,736563000,2024-02-21T06:17:35.780949
TK,Teekay Corporation,7.93,-0.3,-3.65,613303,631538,721228000,2024-02-21T06:17:35.780949
IREN,Iris Energy Limited,6.87,0.06,0.88,9864000,6935000,714707000,2024-02-21T06:17:35.780949
SNWGF,Snowline Gold Corp.,4.1515,0.1715,4.31,90559,67789,600963000,2024-02-21T06:17:35.780949
QD,Qudian Inc.,2.42,-0.05,-2.02,799271,918389,544256000,2024-02-21T06:17:35.780949
NR,"Newpark Resources, Inc.",6.27,-0.11,-1.72,638561,849750,533503000,2024-02-21T06:17:35.780949
REAX,The Real Brokerage Inc.,2.88,-0.19,-6.19,487241,303294,523584000,2024-02-21T06:17:35.780949
CURV,Torrid Holdings Inc.,4.38,-0.62,-12.4,203025,192986,455971000,2024-02-21T06:17:35.780949
CATX,"Perspective Therapeutics, Inc.",0.9151,0.0374,4.26,1574000,1792000,452604000,2024-02-21T06:17:35.780949
YRD,Yiren Digital Ltd.,4.94,-0.08,-1.59,79940,147998,437748000,2024-02-21T06:17:35.780949
