Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RNECY,Renesas Electronics Corporation,8.08,-0.13,-1.58,84530,166938,29083000000,2024-02-07T06:17:10.860879
MZDAY,Mazda Motor Corporation,6.26,0.11,1.79,101932,127573,7888000000,2024-02-07T06:17:10.860879
UGP,Ultrapar Participações S.A.,5.71,0.06,1.06,1136000,1375000,6221000000,2024-02-07T06:17:10.860879
MAKSY,Marks and Spencer Group plc,6.05,0.1,1.68,9937,37630,6000000000,2024-02-07T06:17:10.860879
PETRY,Vibra Energia S.A.,9.63,0.02,0.21,12068,16321,5369000000,2024-02-07T06:17:10.860879
AUR,"Aurora Innovation, Inc.",3.16,0.14,4.64,2991000,6586000,4803000000,2024-02-07T06:17:10.860879
HMY,Harmony Gold Mining Company Limited,6.13,-0.04,-0.65,3218000,4939000,3887000000,2024-02-07T06:17:10.860879
UEC,Uranium Energy Corp.,7.7,-0.28,-3.51,5574000,8301000,3026000000,2024-02-07T06:17:10.860879
CLBT,Cellebrite DI Ltd.,9.27,0.07,0.76,458475,913921,1830000000,2024-02-07T06:17:10.860879
DNN,Denison Mines Corp.,2.04,-0.04,-1.92,16002000,12205000,1781000000,2024-02-07T06:17:10.860879
BQSSF,Boss Energy Limited,3.9,0.05,1.3,65406,49595,1602000000,2024-02-07T06:17:10.860879
VTEX,VTEX,7.77,-0.05,-0.64,164278,412451,1459000000,2024-02-07T06:17:10.860879
AVPT,"AvePoint, Inc.",7.91,0.07,0.89,674276,774180,1453000000,2024-02-07T06:17:10.860879
MDXG,"MiMedx Group, Inc.",7.78,0.1,1.3,781392,673071,1139000000,2024-02-07T06:17:10.860879
AUTL,Autolus Therapeutics plc,6.41,0.17,2.72,594826,1258000,1115000000,2024-02-07T06:17:10.860879
DYLLF,Deep Yellow Limited,1.06,0.0,0.0,83242,220000,810555000,2024-02-07T06:17:10.860879
TK,Teekay Corporation,8.22,-0.28,-3.29,602565,624330,747603000,2024-02-07T06:17:10.860879
BITF,Bitfarms Ltd.,2.23,0.1,4.69,11890000,28560000,718345000,2024-02-07T06:17:10.860879
SNWGF,Snowline Gold Corp.,4.02,-0.07,-1.71,65608,66560,582466000,2024-02-07T06:17:10.860879
REAX,The Real Brokerage Inc.,2.89,0.01,0.35,192658,251100,525402000,2024-02-07T06:17:10.860879
QD,Qudian Inc.,2.19,0.0,0.0,1202000,814205,492529000,2024-02-07T06:17:10.860879
CATX,"Perspective Therapeutics, Inc.",0.8689,0.0082,0.95,1662000,1418000,429754000,2024-02-07T06:17:10.860879
TALK,"Talkspace, Inc.",2.4,0.02,0.84,507386,916695,401028000,2024-02-07T06:17:10.860879
BNNLF,Bannerman Energy Ltd,2.39,0.03,1.27,67787,60678,365290000,2024-02-07T06:17:10.860879
DAKT,"Daktronics, Inc.",7.27,-0.25,-3.32,426198,660316,335730000,2024-02-07T06:17:10.860879
JFIN,Jiayin Group Inc.,5.17,0.04,0.78,22022,66583,277552000,2024-02-07T06:17:10.860879
DRSHF,DroneShield Limited,0.39,-0.0179,-4.39,298836,15157,238740000,2024-02-07T06:17:10.860879
ALGEF,Alligator Energy Limited,0.06,0.0,0.0,349678,104535,231739000,2024-02-07T06:17:10.860879
GNLX,Genelux Corporation,8.48,-0.09,-1.05,275353,115051,226566000,2024-02-07T06:17:10.860879
BTBT,"Bit Digital, Inc.",2.46,0.06,2.5,3641000,8274000,223265000,2024-02-07T06:17:10.860879
ORN,"Orion Group Holdings, Inc.",5.65,-0.05,-0.88,80168,103731,183575000,2024-02-07T06:17:10.860879
MAMA,"Mama's Creations, Inc.",4.48,0.17,3.94,216000,384216,167769000,2024-02-07T06:17:10.860879
LOOP,"Loop Industries, Inc.",3.43,0.0,0.0,42709,29358,163024000,2024-02-07T06:17:10.860879
ESOA,Energy Services of America Corporation,7.99,0.05,0.63,126393,120506,132692000,2024-02-07T06:17:10.860879
VRSSF,VERSES AI Inc.,1.36,0.02,1.49,176966,276211,129898000,2024-02-07T06:17:10.860879
DMAC,DiaMedica Therapeutics Inc.,3.21,0.29,9.93,88724,49210,121831000,2024-02-07T06:17:10.860879
CPHRF,Cipher Pharmaceuticals Inc.,4.96,0.01,0.2,14043,10548,119151000,2024-02-07T06:17:10.860879
TZOO,Travelzoo,8.39,0.09,1.08,53006,129035,117223000,2024-02-07T06:17:10.860879
MPU,Mega Matrix Corp.,3.2,-0.12,-3.61,336044,457730,114684000,2024-02-07T06:17:10.860879
ULBI,Ultralife Corporation,6.93,0.02,0.29,36673,56391,113237000,2024-02-07T06:17:10.860879
IZM,ICZOOM Group Inc.,8.56,0.37,4.52,256189,355956,88769000,2024-02-07T06:17:10.860879
CRDL,Cardiol Therapeutics Inc.,1.19,-0.02,-1.65,120014,165628,78308000,2024-02-07T06:17:10.860879
LFVN,LifeVantage Corporation,6.05,0.27,4.67,55244,45096,77854000,2024-02-07T06:17:10.860879
WSTRF,Western Uranium & Vanadium Corp.,1.66,0.01,0.61,36408,83381,73499000,2024-02-07T06:17:10.860879
OSSIF,OneSoft Solutions Inc.,0.6011,0.012,2.05,52050,46140,73359000,2024-02-07T06:17:10.860879
PPSI,"Pioneer Power Solutions, Inc.",5.12,0.05,0.99,21413,75706,50842000,2024-02-07T06:17:10.860879
GKPRF,Gatekeeper Systems Inc.,0.531,0.0235,4.63,256034,35680,48846000,2024-02-07T06:17:10.860879
IQST,iQSTEL Inc.,0.27,-0.02,-6.9,696024,377733,46313000,2024-02-07T06:17:10.860879
PALT,"Paltalk, Inc.",4.97,0.21,4.41,188431,84341,45834000,2024-02-07T06:17:10.860879
OPXS,"Optex Systems Holdings, Inc",5.88,-0.18,-2.97,36476,33161,40123000,2024-02-07T06:17:10.860879
AATC,Autoscope Technologies Corporation,6.95,0.1,1.46,35021,19470,37796000,2024-02-07T06:17:10.860879
GLGI,"Greystone Logistics, Inc.",1.24,0.03,2.48,19242,27731,35067000,2024-02-07T06:17:10.860879
BTTC,Bitech Technologies Corporation,0.0685,-0.0188,-21.5,374801,97318,32710000,2024-02-07T06:17:10.860879
DTST,Data Storage Corporation,3.73,-0.09,-2.36,33281,39155,25586000,2024-02-07T06:17:10.860879
VPRB,"VPR Brands, LP",0.1738,-0.0082,-4.51,126325,41730,15434000,2024-02-07T06:17:10.860879
SRCGF,Spruce Ridge Resources Ltd.,0.0613,0.0019,3.2,15200,24606,12886000,2024-02-07T06:17:10.860879
