Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PCCYF,PetroChina Company Limited,0.9,-0.015,-1.64,344000,138739,240797000000,2024-04-05T19:58:58.017638
CMCLF,CMOC Group Limited,0.9411,0.0043,0.46,713100,22778,26082000000,2024-04-05T19:58:58.017638
DYLLF,Deep Yellow Limited,0.9165,-0.0188,-2.01,95939,239065,818411000,2024-04-05T19:58:58.017638
LTSRF,Lotus Resources Limited,0.2775,0.0007,0.26,302511,426168,508164000,2024-04-05T19:58:58.017638
LILM,Lilium N.V.,0.9113,-0.0183,-1.97,1136000,2196000,481027000,2024-04-05T19:58:58.017638
DRSHF,DroneShield Limited,0.52,-0.02,-3.7,22230,32141,320582000,2024-04-05T19:58:58.017638
KRKNF,Kraken Robotics Inc.,0.8304,0.0267,3.32,67805,108085,172961000,2024-04-05T19:58:58.017638
OGNRF,Orogen Royalties Inc.,0.6352,-0.0022,-0.35,126019,78770,122850000,2024-04-05T19:58:58.017638
DMGGF,DMG Blockchain Solutions Inc.,0.428,-0.0098,-2.24,48905,313690,73904000,2024-04-05T19:58:58.017638
OSSIF,OneSoft Solutions Inc.,0.5816,-0.0084,-1.42,301588,107665,71176000,2024-04-05T19:58:58.017638
IQST,iQSTEL Inc.,0.37,-0.0087,-2.29,378338,516336,64868000,2024-04-05T19:58:58.017638
GKPRF,Gatekeeper Systems Inc.,0.5851,0.0134,2.34,244745,75214,53822000,2024-04-05T19:58:58.017638
IVFH,"Innovative Food Holdings, Inc.",0.99,0.0107,1.09,66818,64785,49218000,2024-04-05T19:58:58.017638
BEWFF,BeWhere Holdings Inc.,0.3227,0.0549,20.5,83500,11359,28254000,2024-04-05T19:58:58.017638
CANOF,California Nanotechnologies Corp.,0.3584,-0.0088,-2.4,6249,22818,15678000,2024-04-05T19:58:58.017638
CYFRF,Cypherpunk Holdings Inc.,0.095,0.0,0.0,10000,46163,15561000,2024-04-05T19:58:58.017638
QGSI,QuantGate Systems Inc.,0.035,0.002,6.06,10045,45773,9948000,2024-04-05T19:58:58.017638
CINGF,Coinsilium Group Limited,0.039,0.016,69.57,100000,34454,6815000,2024-04-05T19:58:58.017638
LTCHW,"Latch, Inc.",0.01,0.0,0.0,54393,30631,0,2024-04-05T19:58:58.017638
