Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RCRUY,"Recruit Holdings Co., Ltd.",8.5,0.04,0.47,422655,225480,66393000000,2024-03-09T06:18:57.652453
UGP,Ultrapar Participações S.A.,5.83,0.01,0.18,933496,1372000,6387000000,2024-03-09T06:18:57.652453
HMY,Harmony Gold Mining Company Limited,7.14,0.03,0.42,5032000,4844000,4426000000,2024-03-09T06:18:57.652453
AUR,"Aurora Innovation, Inc.",2.2,-0.08,-3.51,7039000,6903000,3378000000,2024-03-09T06:18:57.652453
USNZY,Usinas Siderúrgicas de Minas Gerais S.A.,2.11,0.01,0.48,410950,103805,2597000000,2024-03-09T06:18:57.652453
UEC,Uranium Energy Corp.,6.37,-0.41,-6.05,7197000,8848000,2503000000,2024-03-09T06:18:57.652453
ATHOF,Athabasca Oil Corporation,3.84,-0.05,-1.29,114521,239676,2187000000,2024-03-09T06:18:57.652453
OPEN,Opendoor Technologies Inc.,3.06,0.09,3.03,24623000,21663000,2080000000,2024-03-09T06:18:57.652453
YLLXF,Yellow Cake plc,8.34,0.07,0.79,38069,20640,1809000000,2024-03-09T06:18:57.652453
AWEVF,Alphawave IP Group plc,2.485,-0.105,-4.05,20303,18973,1806000000,2024-03-09T06:18:57.652453
VTEX,VTEX,9.21,-0.2,-2.13,1251000,440560,1695000000,2024-03-09T06:18:57.652453
DNN,Denison Mines Corp.,1.84,-0.12,-6.12,17344000,14050000,1642000000,2024-03-09T06:18:57.652453
AVPT,"AvePoint, Inc.",7.89,0.26,3.41,723441,861548,1452000000,2024-03-09T06:18:57.652453
ADMA,"ADMA Biologics, Inc.",6.34,0.18,2.92,3071000,2596000,1447000000,2024-03-09T06:18:57.652453
AUTL,Autolus Therapeutics plc,5.71,0.32,5.94,999297,1721000,1327000000,2024-03-09T06:18:57.652453
RSI,"Rush Street Interactive, Inc.",5.82,-0.44,-7.03,3060000,994586,1322000000,2024-03-09T06:18:57.652453
MDXG,"MiMedx Group, Inc.",8.16,0.01,0.12,558741,718463,1199000000,2024-03-09T06:18:57.652453
ZJYL,Jin Medical International Ltd.,7.0,-2.2,-23.91,823647,1279000,1096000000,2024-03-09T06:18:57.652453
CIFR,Cipher Mining Inc.,3.51,0.09,2.63,12712000,10337000,1041000000,2024-03-09T06:18:57.652453
CXBMF,Calibre Mining Corp.,1.29,0.01,0.78,635084,346478,933181000,2024-03-09T06:18:57.652453
BITF,Bitfarms Ltd.,2.67,0.16,6.37,23498000,30604000,892189000,2024-03-09T06:18:57.652453
HCHDF,Hochschild Mining plc,1.37,-0.03,-2.14,39627,13075,718010000,2024-03-09T06:18:57.652453
CATX,"Perspective Therapeutics, Inc.",1.19,0.13,12.26,4873000,2229000,698293000,2024-03-09T06:18:57.652453
DYLLF,Deep Yellow Limited,0.8579,0.0,0.0,66215,232853,656015000,2024-03-09T06:18:57.652453
OABI,"OmniAb, Inc.",5.45,-0.15,-2.68,446446,513916,633840000,2024-03-09T06:18:57.652453
SNWGF,Snowline Gold Corp.,4.3,0.05,1.18,87541,66642,624003000,2024-03-09T06:18:57.652453
REAX,The Real Brokerage Inc.,3.39,-0.04,-1.17,578534,364426,616302000,2024-03-09T06:18:57.652453
NR,"Newpark Resources, Inc.",6.88,0.21,3.15,628638,779296,586188000,2024-03-09T06:18:57.652453
IREN,Iris Energy Limited,5.35,-0.01,-0.19,10292000,8005000,556577000,2024-03-09T06:18:57.652453
QD,Qudian Inc.,2.38,0.05,2.15,432174,957778,535260000,2024-03-09T06:18:57.652453
TALK,"Talkspace, Inc.",3.0,-0.08,-2.6,698662,1005000,501285000,2024-03-09T06:18:57.652453
YRD,Yiren Digital Ltd.,4.87,-0.07,-1.42,105774,145033,431545000,2024-03-09T06:18:57.652453
DAKT,"Daktronics, Inc.",8.72,-0.13,-1.47,677037,629788,386138000,2024-03-09T06:18:57.652453
ACIU,AC Immune SA,3.78,-0.1,-2.58,77781,154905,373469000,2024-03-09T06:18:57.652453
KMDA,Kamada Ltd.,6.05,-0.15,-2.42,27905,28593,351152000,2024-03-09T06:18:57.652453
ATAI,Atai Life Sciences N.V.,2.1,-0.09,-4.11,2031000,1440000,348621000,2024-03-09T06:18:57.652453
