Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CMCLF,CMOC Group Limited,0.8498,0.0686,8.78,32932,12181,22194000000,2024-03-16T06:16:52.057505
DYLLF,Deep Yellow Limited,0.794,0.024,3.12,235868,232932,698259000,2024-03-16T06:16:52.057505
EUBG,Entrepreneur Universe Bright Group,0.3295,0.01,3.13,50500,14743,560539000,2024-03-16T06:16:52.057505
LTSRF,Lotus Resources Limited,0.2615,0.0015,0.58,113793,454321,481730000,2024-03-16T06:16:52.057505
DRSHF,DroneShield Limited,0.4823,0.0113,2.4,20500,30964,297099000,2024-03-16T06:16:52.057505
MLXEF,Metals X Limited,0.255,0.015,6.25,126000,50784,231353000,2024-03-16T06:16:52.057505
VRDR,"Verde Resources, Inc.",0.155,0.025,19.23,33000,11710,184817000,2024-03-16T06:16:52.057505
KRKNF,Kraken Robotics Inc.,0.75,-0.03,-3.85,62886,119878,154584000,2024-03-16T06:16:52.057505
OGNRF,Orogen Royalties Inc.,0.64,0.0144,2.3,36317,77818,123779000,2024-03-16T06:16:52.057505
OSSIF,OneSoft Solutions Inc.,0.63,0.0043,0.69,15916,84467,76880000,2024-03-16T06:16:52.057505
DMGGF,DMG Blockchain Solutions Inc.,0.3656,0.0166,4.77,242224,446991,61735000,2024-03-16T06:16:52.057505
GKPRF,Gatekeeper Systems Inc.,0.5049,0.013,2.64,9340,49127,46445000,2024-03-16T06:16:52.057505
IVFH,"Innovative Food Holdings, Inc.",0.9025,-0.0075,-0.82,43202,65288,44204000,2024-03-16T06:16:52.057505
IQST,iQSTEL Inc.,0.245,-0.015,-5.77,537751,453537,42953000,2024-03-16T06:16:52.057505
NPPTF,Neptune Digital Assets Corp.,0.2272,-0.0049,-2.1,91991,59996,29098000,2024-03-16T06:16:52.057505
BEWFF,BeWhere Holdings Inc.,0.28,0.0063,2.3,10000,10452,24575000,2024-03-16T06:16:52.057505
PCSV,"PCS Edventures!, Inc.",0.18,-0.0055,-2.96,38000,51140,22452000,2024-03-16T06:16:52.057505
RGLG,"UHF Logistics Group, Inc.",0.2,0.0,0.0,12100,14138,11763000,2024-03-16T06:16:52.057505
QGSI,QuantGate Systems Inc.,0.0399,0.0027,7.14,8655,25447,11341000,2024-03-16T06:16:52.057505
SLGD,Scott's Liquid Gold-Inc.,0.8,0.01,1.27,40948,57708,10405000,2024-03-16T06:16:52.057505
PGOL,Patriot Gold Corp.,0.105,0.0,0.0,47100,26628,7502000,2024-03-16T06:16:52.057505
CINGF,Coinsilium Group Limited,0.0324,-0.0045,-12.31,322127,48364,5662000,2024-03-16T06:16:52.057505
ATMTF,Andrada Mining Limited,0.089,0.0,0.0,43800,23400,0,2024-03-16T06:16:52.057505
