Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CMCLF,CMOC Group Limited,0.9484,0.0384,4.21,9175,34688,26284000000,2024-04-10T06:19:04.053183
DYLLF,Deep Yellow Limited,0.92,0.01,1.1,64866,226568,821492000,2024-04-10T06:19:04.053183
PTHRF,Pantheon Resources Plc,0.5225,0.0845,19.29,1667000,336125,496919000,2024-04-10T06:19:04.053183
LILM,Lilium N.V.,0.9409,-0.009,-0.95,1075000,2034000,496651000,2024-04-10T06:19:04.053183
LTSRF,Lotus Resources Limited,0.27,-0.01,-3.57,218682,412034,494429000,2024-04-10T06:19:04.053183
KRKNF,Kraken Robotics Inc.,0.8202,-0.0033,-0.4,67644,107255,170836000,2024-04-10T06:19:04.053183
ALGEF,Alligator Energy Limited,0.037,0.005,15.62,110000,73644,147940000,2024-04-10T06:19:04.053183
OGNRF,Orogen Royalties Inc.,0.6338,-0.0023,-0.37,80935,77749,122584000,2024-04-10T06:19:04.053183
OSSIF,OneSoft Solutions Inc.,0.58,-0.005,-0.85,160833,113855,70977000,2024-04-10T06:19:04.053183
DMGGF,DMG Blockchain Solutions Inc.,0.4102,-0.0074,-1.78,112208,290927,70837000,2024-04-10T06:19:04.053183
IQST,iQSTEL Inc.,0.3589,-0.0112,-3.04,276230,518700,62922000,2024-04-10T06:19:04.053183
GKPRF,Gatekeeper Systems Inc.,0.61,-0.0198,-3.14,149820,85454,56113000,2024-04-10T06:19:04.053183
BTTC,Bitech Technologies Corporation,0.0771,-0.0016,-2.1,29850,108442,36766000,2024-04-10T06:19:04.053183
BEWFF,BeWhere Holdings Inc.,0.318,-0.0047,-1.45,44100,14213,27845000,2024-04-10T06:19:04.053183
PCSV,"PCS Edventures!, Inc.",0.2,0.014,7.53,355641,43501,24947000,2024-04-10T06:19:04.053183
CANOF,California Nanotechnologies Corp.,0.323,0.0037,1.17,23100,23801,14131000,2024-04-10T06:19:04.053183
QGSI,QuantGate Systems Inc.,0.0359,-0.0001,-0.28,132131,53098,10204000,2024-04-10T06:19:04.053183
LTCHW,"Latch, Inc.",0.01,0.0,0.0,54393,30631,0,2024-04-10T06:19:04.053183
