Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RNECY,Renesas Electronics Corporation,8.15,-0.06,-0.74,179036,161566,29188000000,2024-02-03T06:16:15.151583
MZDAY,Mazda Motor Corporation,6.02,-0.08,-1.31,163315,125868,7609000000,2024-02-03T06:16:15.151583
MAKSY,Marks and Spencer Group plc,6.08,-0.07,-1.14,15365,38080,6046000000,2024-02-03T06:16:15.151583
UGP,Ultrapar Participações S.A.,5.58,-0.21,-3.63,1525000,1371000,6258000000,2024-02-03T06:16:15.151583
AUR,"Aurora Innovation, Inc.",3.15,0.01,0.32,3812000,6679000,4787000000,2024-02-03T06:16:15.151583
HMY,Harmony Gold Mining Company Limited,6.39,-0.31,-4.63,6423000,4876000,4005000000,2024-02-03T06:16:15.151583
UEC,Uranium Energy Corp.,8.14,-0.06,-0.73,6820000,8316000,3199000000,2024-02-03T06:16:15.151583
YLLXF,Yellow Cake plc,9.58,-0.36,-3.58,56790,21989,2077000000,2024-02-03T06:16:15.151583
DNN,Denison Mines Corp.,2.11,-0.03,-1.4,15827000,11935000,1852000000,2024-02-03T06:16:15.151583
CLBT,Cellebrite DI Ltd.,9.21,0.0,0.0,300177,912780,1818000000,2024-02-03T06:16:15.151583
ATHOF,Athabasca Oil Corporation,3.09,-0.12,-3.74,143965,276068,1776000000,2024-02-03T06:16:15.151583
BQSSF,Boss Energy Limited,3.95,0.01,0.25,63755,48505,1642000000,2024-02-03T06:16:15.151583
VTEX,VTEX,8.04,-0.16,-1.95,388737,407908,1510000000,2024-02-03T06:16:15.151583
AVPT,"AvePoint, Inc.",7.96,0.15,1.92,581934,777671,1462000000,2024-02-03T06:16:15.151583
MDXG,"MiMedx Group, Inc.",7.77,-0.11,-1.4,609119,667416,1137000000,2024-02-03T06:16:15.151583
AUTL,Autolus Therapeutics plc,6.03,0.1,1.69,899063,1249000,1049000000,2024-02-03T06:16:15.151583
DYLLF,Deep Yellow Limited,1.07,0.04,3.88,385819,223170,844623000,2024-02-03T06:16:15.151583
TK,Teekay Corporation,8.76,-0.14,-1.57,733136,616143,796716000,2024-02-03T06:16:15.151583
BITF,Bitfarms Ltd.,2.24,-0.07,-3.03,13041000,28412000,723623000,2024-02-03T06:16:15.151583
CESDF,CES Energy Solutions Corp.,2.93,-0.087,-2.88,11260,16925,708840000,2024-02-03T06:16:15.151583
CIFR,Cipher Mining Inc.,2.68,-0.18,-6.29,5183000,8224000,688915000,2024-02-03T06:16:15.151583
SNWGF,Snowline Gold Corp.,4.3,-0.22,-4.87,49089,65557,622954000,2024-02-03T06:16:15.151583
REAX,The Real Brokerage Inc.,2.9,-0.01,-0.34,249008,248311,527220000,2024-02-03T06:16:15.151583
QD,Qudian Inc.,2.17,0.03,1.4,1023000,780021,488031000,2024-02-03T06:16:15.151583
NKTX,"Nkarta, Inc.",9.66,-0.95,-8.95,2045000,2030000,474038000,2024-02-03T06:16:15.151583
PANL,"Pangaea Logistics Solutions, Ltd.",9.2,-0.1,-1.08,232702,306843,427493000,2024-02-03T06:16:15.151583
CATX,"Perspective Therapeutics, Inc.",0.85,0.0367,4.51,2302000,1363000,420406000,2024-02-03T06:16:15.151583
TALK,"Talkspace, Inc.",2.45,0.01,0.41,387710,975108,409383000,2024-02-03T06:16:15.151583
BNNLF,Bannerman Energy Ltd,2.36,-0.055,-2.28,69774,60846,369798000,2024-02-03T06:16:15.151583
DAKT,"Daktronics, Inc.",7.69,-0.12,-1.54,300547,657508,355126000,2024-02-03T06:16:15.151583
