Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SCHYF,Sands China Ltd.,2.355,0.595,33.81,500,74809,19552000000,2024-10-21T20:17:00.192204
SAVE,"Spirit Airlines, Inc.",2.25,0.78,53.06,83949000,5339000,246416000,2024-10-21T20:17:00.192204
HOWL,"Werewolf Therapeutics, Inc.",2.85,0.8,39.02,9859000,160492,124551000,2024-10-21T20:17:00.192204
CUE,"Cue Biopharma, Inc.",1.68,0.47,38.84,5513000,590759,101149000,2024-10-21T20:17:00.192204
NCI,Neo-Concept International Group Holdings Limited,1.4,0.4577,48.57,19511000,891779,28448000,2024-10-21T20:17:00.192204
JCSE,JE Cleantech Holdings Limited,2.23,0.8,55.94,1596000,29035,11101000,2024-10-21T20:17:00.192204
ONCT,"Oncternal Therapeutics, Inc.",2.09,0.67,47.18,993553,50596,6186000,2024-10-21T20:17:00.192204
GNPX,"Genprex, Inc.",1.51,1.091,260.38,275382000,632068,3909000,2024-10-21T20:17:00.192204
GRI,"GRI Bio, Inc.",1.32,0.74,127.59,115820000,1659000,3865000,2024-10-21T20:17:00.192204
NUWE,"Nuwellis, Inc.",1.95,0.47,31.76,2000000,755265,3640000,2024-10-21T20:17:00.192204
