Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
OBNNF,Osisko Mining Inc.,3.48,1.36,64.15,2170000,166724,1278000000,2024-08-12T20:24:02.357554
CWEGF,Crew Energy Inc.,4.99,2.16,76.33,366766,39938,786803000,2024-08-12T20:24:02.357554
PSNL,"Personalis, Inc.",4.31,1.05,32.21,4721000,915825,223856000,2024-08-12T20:24:02.357554
TLS,Telos Corporation,2.625,0.625,31.25,3555000,653635,188365000,2024-08-12T20:24:02.357554
SELX,Semilux International Ltd.,1.64,0.45,37.82,81358,19895,61383000,2024-08-12T20:24:02.357554
PSIG,PS International Group Ltd.,2.3,1.29,127.72,180563000,639768,55851000,2024-08-12T20:24:02.357554
LASE,Laser Photonics Corporation,4.34,1.1,33.95,1033000,187511,53254000,2024-08-12T20:24:02.357554
INDO,Indonesia Energy Corporation Limited,4.63,1.39,42.9,32250000,1674000,47239000,2024-08-12T20:24:02.357554
WAVD,"WaveDancer, Inc.",3.17,0.99,45.41,305473,22891,6382000,2024-08-12T20:24:02.357554
SXTP,"60 Degrees Pharmaceuticals, Inc.",1.62,0.5004,44.69,13077000,448857,2729000,2024-08-12T20:24:02.357554
WHLR,"Wheeler Real Estate Investment Trust, Inc.",3.29,1.25,61.27,4758000,63559,1865000,2024-08-12T20:24:02.357554
