Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
B,Barrick Mining Corporation,40.67,-0.42,-1.02,7432000,14676000,68143000000,2026-04-28T09:50:31.618418
GFI,Gold Fields Limited,44.99,-0.75,-1.64,1367000,3522000,40240000000,2026-04-28T09:50:31.618418
KGC,Kinross Gold Corporation,32.14,-0.65,-1.98,5094000,11231000,38490000000,2026-04-28T09:50:31.618418
HAL,Halliburton Company,40.13,-0.23,-0.57,9164000,15349000,33515000000,2026-04-28T09:50:31.618418
APG,APi Group Corporation,49.4,0.8,1.65,1563000,2915000,21314000000,2026-04-28T09:50:31.618418
MRNA,"Moderna, Inc.",48.7,-2.03,-4.0,6056000,8355000,19314000000,2026-04-28T09:50:31.618418
AGI,Alamos Gold Inc.,43.56,-1.6,-3.54,2662000,4065000,18294000000,2026-04-28T09:50:31.618418
IONQ,"IonQ, Inc.",43.84,1.15,2.69,20889000,25474000,16074000000,2026-04-28T09:50:31.618418
ESI,Element Solutions Inc,40.37,0.03,0.07,2819000,3026000,9834000000,2026-04-28T09:50:31.618418
CEF,Sprott Physical Gold and Silver Trust,48.36,-0.21,-0.43,998729,1273000,9366000000,2026-04-28T09:50:31.618418
BVN,Compañía de Minas Buenaventura S.A.A.,32.54,-0.22,-0.67,1654000,1633000,8265000000,2026-04-28T09:50:31.618418
ALGM,"Allegro MicroSystems, Inc.",43.47,-0.66,-1.5,1794000,2327000,8055000000,2026-04-28T09:50:31.618418
OR,OR Royalties Inc.,38.89,-1.46,-3.62,436053,1268000,7290000000,2026-04-28T09:50:31.618418
TFPM,Triple Flag Precious Metals Corp.,33.6,-0.16,-0.47,309243,640724,6942000000,2026-04-28T09:50:31.618418
SSRM,SSR Mining Inc.,30.75,0.2,0.65,1814000,4174000,6297000000,2026-04-28T09:50:31.618418
COGT,"Cogent Biosciences, Inc.",36.6,-0.21,-0.56,1038000,1992000,6252000000,2026-04-28T09:50:31.618418
ST,Sensata Technologies Holding plc,42.25,0.56,1.34,2117000,2077000,6160000000,2026-04-28T09:50:31.618418
CNTA,Centessa Pharmaceuticals plc,39.51,0.04,0.1,1605000,2630000,6111000000,2026-04-28T09:50:31.618418
LBRT,Liberty Energy Inc.,32.85,0.11,0.34,5234000,4843000,5361000000,2026-04-28T09:50:31.618418
ATAT,Atour Lifestyle Holdings Limited,36.88,-2.14,-5.48,1626000,1221000,5017000000,2026-04-28T09:50:31.618418
MIAX,"Miami International Holdings, Inc.",46.72,0.85,1.85,850922,1396000,4330000000,2026-04-28T09:50:31.618418
TPH,"Tri Pointe Homes, Inc.",46.88,-0.02,-0.04,924500,3049000,3991000000,2026-04-28T09:50:31.618418
OII,"Oceaneering International, Inc.",37.99,0.64,1.71,1046000,1331000,3789000000,2026-04-28T09:50:31.618418
CTRI,"Centuri Holdings, Inc.",35.41,0.67,1.93,789825,1362000,3571000000,2026-04-28T09:50:31.618418
NAMS,NewAmsterdam Pharma Company N.V.,30.45,0.73,2.46,1244000,837419,3501000000,2026-04-28T09:50:31.618418
KNSA,"Kiniksa Pharmaceuticals International, plc",43.61,0.82,1.92,856429,649331,3338000000,2026-04-28T09:50:31.618418
ADEA,Adeia Inc.,30.13,-0.18,-0.59,734361,1013000,3336000000,2026-04-28T09:50:31.618418
CVI,"CVR Energy, Inc.",32.39,0.87,2.76,827335,1341000,3256000000,2026-04-28T09:50:31.618418
SDRL,Seadrill Limited,48.87,0.77,1.6,691293,879927,3052000000,2026-04-28T09:50:31.618418
VECO,Veeco Instruments Inc.,49.74,-1.99,-3.85,1620000,1186000,3004000000,2026-04-28T09:50:31.618418
SUPN,"Supernus Pharmaceuticals, Inc.",49.46,-0.3,-0.6,529100,693665,2848000000,2026-04-28T09:50:31.618418
SHOO,"Steven Madden, Ltd.",37.83,-0.74,-1.92,745576,1493000,2763000000,2026-04-28T09:50:31.618418
KN,Knowles Corporation,31.18,0.57,1.86,970095,712716,2668000000,2026-04-28T09:50:31.618418
CLDX,"Celldex Therapeutics, Inc.",33.66,0.37,1.11,710414,1046000,2641000000,2026-04-28T09:50:31.618418
XMTR,"Xometry, Inc.",47.61,-0.1,-0.21,303664,1044000,2467000000,2026-04-28T09:50:31.618418
GRDN,"Guardian Pharmacy Services, Inc.",37.93,0.36,0.96,327373,406577,2440000000,2026-04-28T09:50:31.618418
NTCT,"NetScout Systems, Inc.",33.25,-0.01,-0.03,439570,608260,2401000000,2026-04-28T09:50:31.618418
AMSC,American Superconductor Corporation,49.64,0.16,0.32,2355000,1235000,2363000000,2026-04-28T09:50:31.618418
COHU,"Cohu, Inc.",46.19,-0.74,-1.58,1809000,909585,2179000000,2026-04-28T09:50:31.618418
AXGN,"Axogen, Inc.",39.39,0.14,0.36,1468000,1027000,2044000000,2026-04-28T09:50:31.618418
CAPR,"Capricor Therapeutics, Inc.",35.1,-0.17,-0.48,993063,1256000,2030000000,2026-04-28T09:50:31.618418
IMAX,IMAX Corporation,37.12,0.67,1.84,890735,1055000,2004000000,2026-04-28T09:50:31.618418
STOK,"Stoke Therapeutics, Inc.",33.71,-0.32,-0.94,258496,742209,1994000000,2026-04-28T09:50:31.618418
EZPW,"EZCORP, Inc.",32.02,0.16,0.5,476529,921155,1976000000,2026-04-28T09:50:31.618418
AORT,"Artivion, Inc.",37.03,-0.73,-1.93,169026,447195,1796000000,2026-04-28T09:50:31.618418
GCT,GigaCloud Technology Inc.,45.44,-1.3,-2.78,832009,663075,1664000000,2026-04-28T09:50:31.618418
PDFS,"PDF Solutions, Inc.",41.34,-5.15,-11.08,891697,375108,1649000000,2026-04-28T09:50:31.618418
NSSC,"Napco Security Technologies, Inc.",46.09,0.18,0.39,207967,644983,1644000000,2026-04-28T09:50:31.618418
LPG,Dorian LPG Ltd.,37.96,0.34,0.9,257521,554190,1623000000,2026-04-28T09:50:31.618418
HROW,"Harrow, Inc.",41.41,1.71,4.31,637586,716439,1542000000,2026-04-28T09:50:31.618418
GSL,"Global Ship Lease, Inc.",39.15,0.61,1.58,283425,358929,1406000000,2026-04-28T09:50:31.618418
AOSL,Alpha and Omega Semiconductor Limited,42.34,-2.11,-4.75,1439000,517201,1260000000,2026-04-28T09:50:31.618418
CDNL,Cardinal Infrastructure Group Inc.,49.0,0.71,1.47,311414,369483,749356000,2026-04-28T09:50:31.618418
IDR,"Idaho Strategic Resources, Inc.",43.48,0.39,0.91,100871,309862,687258000,2026-04-28T09:50:31.618418
