Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PLTR,Palantir Technologies Inc.,36.45,0.14,0.39,61922000,50326000,81628000000,2024-09-17T22:16:58.627413
IOT,Samsara Inc.,47.55,0.61,1.3,6548000,3649000,26455000000,2024-09-17T22:16:58.627413
ONON,On Holding AG,49.25,-0.63,-1.26,3471000,5244000,15766000000,2024-09-17T22:16:58.627413
VNOM,"Viper Energy, Inc.",44.84,1.52,3.51,1761000,1261000,8447000000,2024-09-17T22:16:58.627413
DOCS,"Doximity, Inc.",40.16,0.72,1.83,2173000,1676000,7456000000,2024-09-17T22:16:58.627413
PACS,"PACS Group, Inc.",40.77,-0.2,-0.49,232678,669808,6327000000,2024-09-17T22:16:58.627413
VERX,"Vertex, Inc.",36.12,-0.27,-0.74,289486,892106,5617000000,2024-09-17T22:16:58.627413
RNA,"Avidity Biosciences, Inc.",42.19,0.44,1.05,1505000,1421000,4988000000,2024-09-17T22:16:58.627413
TSEM,Tower Semiconductor Ltd.,41.47,-0.15,-0.36,270358,466667,4690000000,2024-09-17T22:16:58.627413
YOU,"Clear Secure, Inc.",32.59,1.43,4.59,2993000,1622000,4538000000,2024-09-17T22:16:58.627413
TPH,"Tri Pointe Homes, Inc.",44.91,0.5,1.13,815302,890770,4203000000,2024-09-17T22:16:58.627413
SG,"Sweetgreen, Inc.",33.74,-0.41,-1.2,2101000,3411000,3851000000,2024-09-17T22:16:58.627413
FTDR,"Frontdoor, Inc.",48.79,0.4,0.83,592887,790280,3723000000,2024-09-17T22:16:58.627413
KYMR,"Kymera Therapeutics, Inc.",47.3,-1.18,-2.43,316893,571450,3055000000,2024-09-17T22:16:58.627413
ALKT,"Alkami Technology, Inc.",30.62,0.37,1.22,339362,599335,3031000000,2024-09-17T22:16:58.627413
ATMU,Atmus Filtration Technologies Inc.,35.87,0.41,1.16,641324,1090000,2990000000,2024-09-17T22:16:58.627413
TWST,Twist Bioscience Corporation,47.67,1.11,2.38,744833,978846,2793000000,2024-09-17T22:16:58.627413
CLDX,"Celldex Therapeutics, Inc.",41.24,-1.62,-3.78,1022000,713967,2734000000,2024-09-17T22:16:58.627413
PTGX,"Protagonist Therapeutics, Inc.",44.91,-1.29,-2.79,661616,952872,2645000000,2024-09-17T22:16:58.627413
AGIO,"Agios Pharmaceuticals, Inc.",45.69,0.28,0.62,252382,503591,2599000000,2024-09-17T22:16:58.627413
JANX,"Janux Therapeutics, Inc.",49.46,-0.43,-0.86,473861,594514,2580000000,2024-09-17T22:16:58.627413
EPAC,Enerpac Tool Group Corp.,41.55,-0.02,-0.05,287574,303219,2256000000,2024-09-17T22:16:58.627413
PHIN,PHINIA Inc.,48.06,2.28,4.98,692423,727274,2099000000,2024-09-17T22:16:58.627413
BHE,"Benchmark Electronics, Inc.",43.12,0.9,2.13,321471,349533,1557000000,2024-09-17T22:16:58.627413
NSSC,"Napco Security Technologies, Inc.",40.31,0.89,2.26,780961,587156,1486000000,2024-09-17T22:16:58.627413
VITL,"Vital Farms, Inc.",32.43,1.01,3.21,1221000,926612,1398000000,2024-09-17T22:16:58.627413
TARS,"Tarsus Pharmaceuticals, Inc.",31.05,-0.83,-2.6,496190,789391,1181000000,2024-09-17T22:16:58.627413
PETQ,"PetIQ, Inc.",30.76,0.03,0.1,430929,791148,919287000,2024-09-17T22:16:58.627413
CSTL,"Castle Biosciences, Inc.",31.25,0.3,0.97,408649,412883,866775000,2024-09-17T22:16:58.627413
DAVE,Dave Inc.,38.18,1.28,3.47,284897,333312,483710000,2024-09-17T22:16:58.627413
