Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
B,Barrick Mining Corporation,40.44,-0.65,-1.57,4611000,14899000,67766000000,2026-04-27T17:42:15.476915
GFI,Gold Fields Limited,44.87,-0.87,-1.9,870166,3599000,40133000000,2026-04-27T17:42:15.476915
KGC,Kinross Gold Corporation,32.06,-0.74,-2.24,3168000,11375000,38389000000,2026-04-27T17:42:15.476915
HAL,Halliburton Company,40.47,0.11,0.27,4824000,15382000,33799000000,2026-04-27T17:42:15.476915
APG,APi Group Corporation,49.27,0.67,1.38,794490,2913000,21258000000,2026-04-27T17:42:15.476915
MRNA,"Moderna, Inc.",49.04,-1.69,-3.33,2728000,8429000,19449000000,2026-04-27T17:42:15.476915
AGI,Alamos Gold Inc.,43.99,-1.17,-2.59,1455000,4077000,18474000000,2026-04-27T17:42:15.476915
ESI,Element Solutions Inc,40.04,-0.3,-0.74,1700000,3017000,9754000000,2026-04-27T17:42:15.476915
CEF,Sprott Physical Gold and Silver Trust,48.24,-0.33,-0.69,843512,1322000,9342000000,2026-04-27T17:42:15.476915
BVN,Compañía de Minas Buenaventura S.A.A.,32.24,-0.52,-1.59,1174000,1634000,8189000000,2026-04-27T17:42:15.476915
ALGM,"Allegro MicroSystems, Inc.",43.35,-0.78,-1.77,797026,2377000,8032000000,2026-04-27T17:42:15.476915
OR,OR Royalties Inc.,39.4,-0.95,-2.35,225820,1284000,7385000000,2026-04-27T17:42:15.476915
TFPM,Triple Flag Precious Metals Corp.,33.6,-0.16,-0.47,175988,645308,6942000000,2026-04-27T17:42:15.476915
SSRM,SSR Mining Inc.,30.65,0.1,0.33,1040000,4197000,6277000000,2026-04-27T17:42:15.476915
COGT,"Cogent Biosciences, Inc.",36.51,-0.31,-0.83,390588,1996000,6235000000,2026-04-27T17:42:15.476915
ST,Sensata Technologies Holding plc,42.0,0.31,0.74,985844,2066000,6124000000,2026-04-27T17:42:15.476915
CNTA,Centessa Pharmaceuticals plc,39.49,0.02,0.05,1199000,2618000,6108000000,2026-04-27T17:42:15.476915
LBRT,Liberty Energy Inc.,33.03,0.29,0.89,3425000,4822000,5390000000,2026-04-27T17:42:15.476915
ATAT,Atour Lifestyle Holdings Limited,37.27,-1.75,-4.48,1085000,1220000,5070000000,2026-04-27T17:42:15.476915
TPH,"Tri Pointe Homes, Inc.",46.88,-0.02,-0.03,581720,3040000,3992000000,2026-04-27T17:42:15.476915
OII,"Oceaneering International, Inc.",37.76,0.41,1.08,388379,1345000,3766000000,2026-04-27T17:42:15.476915
CTRI,"Centuri Holdings, Inc.",35.35,0.6,1.74,361027,1355000,3564000000,2026-04-27T17:42:15.476915
NAMS,NewAmsterdam Pharma Company N.V.,30.17,0.45,1.51,603016,824883,3469000000,2026-04-27T17:42:15.476915
ADEA,Adeia Inc.,30.04,-0.27,-0.89,457435,1014000,3326000000,2026-04-27T17:42:15.476915
KNSA,"Kiniksa Pharmaceuticals International, plc",42.94,0.15,0.35,298864,639816,3286000000,2026-04-27T17:42:15.476915
CVI,"CVR Energy, Inc.",32.23,0.71,2.25,529278,1341000,3240000000,2026-04-27T17:42:15.476915
SDRL,Seadrill Limited,49.31,1.22,2.53,269108,880837,3080000000,2026-04-27T17:42:15.476915
VECO,Veeco Instruments Inc.,49.04,-2.69,-5.2,1109000,1163000,2962000000,2026-04-27T17:42:15.476915
SUPN,"Supernus Pharmaceuticals, Inc.",49.63,-0.13,-0.26,298831,694963,2858000000,2026-04-27T17:42:15.476915
SHOO,"Steven Madden, Ltd.",38.06,-0.51,-1.32,309638,1506000,2780000000,2026-04-27T17:42:15.476915
CLDX,"Celldex Therapeutics, Inc.",34.01,0.72,2.18,295978,1038000,2669000000,2026-04-27T17:42:15.476915
KN,Knowles Corporation,30.49,-0.12,-0.41,619086,702806,2608000000,2026-04-27T17:42:15.476915
XMTR,"Xometry, Inc.",47.83,0.12,0.25,169843,1039000,2479000000,2026-04-27T17:42:15.476915
GRDN,"Guardian Pharmacy Services, Inc.",38.26,0.69,1.84,193600,404460,2462000000,2026-04-27T17:42:15.476915
NTCT,"NetScout Systems, Inc.",33.26,0.0,0.0,108901,606027,2402000000,2026-04-27T17:42:15.476915
AMSC,American Superconductor Corporation,49.65,0.17,0.34,1791000,1203000,2364000000,2026-04-27T17:42:15.476915
COHU,"Cohu, Inc.",45.08,-1.85,-3.93,1104000,885754,2126000000,2026-04-27T17:42:15.476915
AXGN,"Axogen, Inc.",39.51,0.26,0.68,621080,1021000,2051000000,2026-04-27T17:42:15.476915
IMAX,IMAX Corporation,37.43,0.98,2.69,391162,1048000,2021000000,2026-04-27T17:42:15.476915
