Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CSTPF,Arrow Exploration Corp.,0.32,0.1,45.45,14445,11446,122764000,2024-06-20T20:19:48.900006
NRVTF,Noram Lithium Corp.,0.26,0.062,31.31,115875,100690,26001000,2024-06-20T20:19:48.900006
VAXX,"Vaxxinity, Inc.",0.167,0.0799,91.73,775503,2172000,21173000,2024-06-20T20:19:48.900006
MGOL,"MGO Global, Inc.",0.749,0.2906,63.39,158727000,7424000,13602000,2024-06-20T20:19:48.900006
RDUFF,Radius Gold Inc.,0.085,0.035,70.0,100,45803,10441000,2024-06-20T20:19:48.900006
SNNAF,Sienna Resources Inc.,0.029,0.0108,59.34,85000,32210,8727000,2024-06-20T20:19:48.900006
MITJF,The Mint Corporation,0.0195,0.0083,74.11,10000,61596,6387000,2024-06-20T20:19:48.900006
RFHRF,Renforth Resources Inc.,0.0136,0.006,80.13,8000,17652,4739000,2024-06-20T20:19:48.900006
NDEV,Novus Acquisition & Development Corp.,0.0259,0.0079,43.89,40000,66450,2792000,2024-06-20T20:19:48.900006
ENRT,Enertopia Corp.,0.0147,0.0045,44.12,36570,36478,2281000,2024-06-20T20:19:48.900006
MSRM,Mushrooms Inc.,0.0215,0.0051,31.1,3750,67029,847869,2024-06-20T20:19:48.900006
