Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
LDSN,Luduson G Inc.,0.047,0.012,34.29,45610,851949,26483000,2024-08-16T13:33:31.461517
AWSL,Atlantic Power & Infrastructure Corp.,0.036,0.009,33.33,19200,38818,12728000,2024-08-16T13:33:31.461517
BNCM,"Bounce Mobile Systems, Inc.",0.0167,0.0051,43.62,85000,330004,7657000,2024-08-16T13:33:31.461517
WINKF,Windfall Geotek Inc.,0.035,0.025,250.0,345022,20809,4693000,2024-08-16T13:33:31.461517
ARLSD,Argo Living Soils Corp.,0.23,0.065,39.39,60000,31168,3106000,2024-08-16T13:33:31.461517
LQWC,LifeQuest World Corporation,0.0155,0.0039,34.05,50000,26229,1881000,2024-08-16T13:33:31.461517
CONNQ,"Conn's, Inc.",0.02,0.0089,80.18,2240,563351,497720,2024-08-16T13:33:31.461517
HGAS,Global Gas Corporation,0.15,0.0565,132.5,122,16490,814239,2024-08-16T13:33:31.461517
AESO,"Atlantic Energy Solutions, Inc.",0.016,0.006,60.0,22600,21286,761416,2024-08-16T13:33:31.461517
MGAM,Mobile Global Esports Inc.,0.019,0.0055,40.74,58784,91343,403493,2024-08-16T13:33:31.461517
MYPSW,"PLAYSTUDIOS, Inc.",0.02,0.0064,49.23,100,51129,0,2024-08-16T13:33:31.461517
