Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
BSXGF,Belo Sun Mining Corp,0.73,0.32,77.44,1431000,449638,343672000,2026-02-18T07:32:29.346806
WMWWF,West Wits Mining Limited,0.07,0.02,33.96,33248,74681,306892000,2026-02-18T07:32:29.346806
IQEPF,IQE plc,0.14,0.03,30.84,10000,16101,136958000,2026-02-18T07:32:29.346806
BSNLF,Blue Star Helium Limited,0.01,0.01,95.08,10000,47978,51832000,2026-02-18T07:32:29.346806
INIS,"Radnostix, Inc.",0.09,0.02,33.33,516,53148,47539000,2026-02-18T07:32:29.346806
BGAVF,Bravada Gold Corporation,0.08,0.02,32.95,4000,293959,14930000,2026-02-18T07:32:29.346806
FDCT,"FDCTech, Inc.",0.04,0.01,52.94,100,160653,14790000,2026-02-18T07:32:29.346806
TVCCF,Winchester Equity Corporation,0.02,0.01,166.67,1000,15107,11400000,2026-02-18T07:32:29.346806
SOPA,Society Pass Incorporated,0.95,0.23,31.33,5507000,5750000,7202000,2026-02-18T07:32:29.346806
SVGAF,Silver Grail Resources Ltd.,0.13,0.08,156.86,24000,25175,7116000,2026-02-18T07:32:29.346806
PSYCF,Psyched Wellness Ltd.,0.01,0.0,45.95,11000,63456,3119000,2026-02-18T07:32:29.346806
GRHI,"Gold Rock Holdings, Inc.",0.01,0.0,81.82,2749,10599,2382000,2026-02-18T07:32:29.346806
CCCFF,Carlyle Commodities Corp.,0.01,0.0,40.0,20000,34780,1469000,2026-02-18T07:32:29.346806
TREP,"Afinida, Inc.",0.02,0.01,83.46,179083,38567,1400000,2026-02-18T07:32:29.346806
CBIPF,Crypto Blockchain Industries,0.23,0.06,34.97,3170,47193,0,2026-02-18T07:32:29.346806
MYPSW,"PLAYSTUDIOS, Inc.",0.01,0.0,81.82,57273,21660,0,2026-02-18T07:32:29.346806
