Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
KAIFF,Kairos Minerals Limited,0.02,0.01,50.0,108695,54932,83525000,2025-12-17T07:40:58.835599
AABB,"Asia Broadband, Inc.",0.02,0.0,36.26,15992000,9521000,83270000,2025-12-17T07:40:58.835599
ACIXF,Acarix AB (publ),0.04,0.01,38.34,10000,84268,43503000,2025-12-17T07:40:58.835599
RKHNF,Rockhaven Resources Ltd.,0.12,0.03,33.33,1130,57162,35136000,2025-12-17T07:40:58.835599
CGLD,Buscar Company,0.07,0.04,100.83,5900,129787,26549000,2025-12-17T07:40:58.835599
CATPF,Giyani Metals Corp.,0.07,0.05,250.0,19000,46662,23366000,2025-12-17T07:40:58.835599
SVTNF,Lodestar Metals Corp.,0.18,0.08,80.54,6000,35588,22004000,2025-12-17T07:40:58.835599
EWGFF,Eat Well Investment Group Inc.,0.12,0.1,500.0,2800,19813,20359000,2025-12-17T07:40:58.835599
PEMSF,Pacific Empire Minerals Corp.,0.09,0.05,118.6,755430,183966,20101000,2025-12-17T07:40:58.835599
AMUIF,--,0.14,0.04,40.0,65000,25161,14996000,2025-12-17T07:40:58.835599
EDHL,Everbright Digital Holding Limited,0.55,0.17,43.4,5874000,2265000,14588000,2025-12-17T07:40:58.835599
MVMDF,Mountain Valley MD Holdings Inc.,0.01,0.0,47.4,5000,40859,5194000,2025-12-17T07:40:58.835599
AVCRF,Avricore Health Inc.,0.05,0.02,71.46,25000,61800,5056000,2025-12-17T07:40:58.835599
BKTPF,Cruz Battery Metals Corp.,0.02,0.01,46.05,37600,215296,3909000,2025-12-17T07:40:58.835599
SSUP,"Superior Industries International, Inc.",0.08,0.06,215.12,2201000,195182,3032000,2025-12-17T07:40:58.835599
MHEYF,Maha Capital AB (publ),0.9,0.31,52.64,1000,29184,0,2025-12-17T07:40:58.835599
