Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
WFRSF,West African Resources Limited,0.98,0.24,32.43,2500,18274,1007000000,2024-04-19T06:19:12.808491
ME,23andMe Holding Co.,0.5055,0.1493,41.91,58997000,7441000,244115000,2024-04-19T06:19:12.808491
MMTMF,Monument Mining Limited,0.1525,0.0425,38.64,51931,20559,50008000,2024-04-19T06:19:12.808491
VVCVF,VVC Exploration Corporation,0.0295,0.0075,34.09,75000,98701,18711000,2024-04-19T06:19:12.808491
SAGGF,Sterling Metals Corp.,0.05,0.019,61.29,36350,10209,5625000,2024-04-19T06:19:12.808491
AMBBF,Ambari Brands Inc.,0.089,0.0274,44.63,4500,27444,5746000,2024-04-19T06:19:12.808491
ISPC,iSpecimen Inc.,0.421,0.208,97.65,36983000,763753,3826000,2024-04-19T06:19:12.808491
REGRF,New World Solutions Inc.,0.0232,0.0111,91.74,56703,35007,2396000,2024-04-19T06:19:12.808491
TIRX,Tian Ruixiang Holdings Ltd,0.8,0.315,64.95,58239000,1366000,2620000,2024-04-19T06:19:12.808491
SCLTF,Searchlight Resources Inc.,0.0151,0.0041,37.27,10258,19880,2205000,2024-04-19T06:19:12.808491
SOLCF,SOL Global Investments Corp.,0.03,0.0083,38.57,695,38982,1633000,2024-04-19T06:19:12.808491
IMPM,"Impac Mortgage Holdings, Inc.",0.029,0.009,45.0,20000,13079,1060000,2024-04-19T06:19:12.808491
WSNAF,Wesana Health Holdings Inc.,0.0229,0.0054,30.89,5190,12360,531533,2024-04-19T06:19:12.808491
DLPX,Delphax Technologies Inc.,0.054,0.013,31.71,400,16015,373650,2024-04-19T06:19:12.808491
AGCZ,Andes Gold Corporation,0.02,0.01,100.0,408734,22734,112240,2024-04-19T06:19:12.808491
NSTGQ,"NanoString Technologies, Inc.",0.1726,0.0955,123.87,9808000,17721000,8305000,2024-04-19T06:19:12.808491
RNWWW,ReNew Energy Global Plc,0.406,0.1035,34.21,100,31766,0,2024-04-19T06:19:12.808491
