Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
COGNY,Cogna Educação S.A.,0.67,0.16,31.37,752,44918,1474000000,2026-01-13T07:43:21.230486
TNGZF,Tivan Limited,0.26,0.07,36.09,155000,79715,617994000,2026-01-13T07:43:21.230486
KFFLF,KEFI Gold and Copper Plc,0.03,0.01,55.0,65000,30164,332976000,2026-01-13T07:43:21.230486
FXGDF,--,0.3,0.08,35.01,52500,38096,147626000,2026-01-13T07:43:21.230486
ATALF,--,0.11,0.04,54.17,40000,330746,141510000,2026-01-13T07:43:21.230486
ALGEF,Alligator Energy Limited,0.02,0.01,54.06,1200000,178292,112331000,2026-01-13T07:43:21.230486
ESKYF,Eskay Mining Corp.,0.33,0.13,65.0,130460,87350,62467000,2026-01-13T07:43:21.230486
BLLYF,80 Mile Plc,0.01,0.0,32.22,10142000,2153000,59109000,2026-01-13T07:43:21.230486
BSNLF,Blue Star Helium Limited,0.01,0.0,44.44,10000,49265,53858000,2026-01-13T07:43:21.230486
SRCGF,Homeland Nickel Inc.,0.13,0.03,35.83,299372,93747,29483000,2026-01-13T07:43:21.230486
THORF,Thor Energy Plc,0.01,0.0,51.16,35000,56485,13391000,2026-01-13T07:43:21.230486
TGOLF,Thunder Gold Corp.,0.05,0.01,41.79,10000,73954,12616000,2026-01-13T07:43:21.230486
ELDCF,ELECTRUM DISCOVERY CORP.,0.09,0.03,68.32,12500,81385,10400000,2026-01-13T07:43:21.230486
GPLS,"Geopulse Exploration, Inc.",0.07,0.02,35.3,1000,33208,9435000,2026-01-13T07:43:21.230486
IMIMF,Copper Quest Exploration Inc.,0.13,0.04,37.33,23933,23710,9404000,2026-01-13T07:43:21.230486
ZMMH,ZhongMin Mei-Hao Holding Co Ltd.,0.02,0.01,65.22,100,152752,8707000,2026-01-13T07:43:21.230486
PASW,"Ping An Biomedical Co., Ltd.",0.28,0.08,41.85,111819000,859837,5816000,2026-01-13T07:43:21.230486
ABEPF,Vision Lithium Inc.,0.02,0.0,31.48,21000,81587,5463000,2026-01-13T07:43:21.230486
ILHMF,ILC Critical Minerals Ltd.,0.02,0.0,33.1,151000,173281,5257000,2026-01-13T07:43:21.230486
GRCMF,Green Shift Commodities Ltd.,0.04,0.01,58.25,46323,10036,5089000,2026-01-13T07:43:21.230486
DGCMF,Digital Commodities Inc.,0.02,0.01,36.11,95000,59833,4215000,2026-01-13T07:43:21.230486
TTGXF,Trans Canada Gold Corp.,0.08,0.02,37.31,50000,64010,3881000,2026-01-13T07:43:21.230486
TAAG,The Awareness Group Inc,0.05,0.03,146.15,15000,21396,2861000,2026-01-13T07:43:21.230486
CGNO,"CognoGroup, Inc.",0.02,0.01,57.43,62000,60805,1340000,2026-01-13T07:43:21.230486
BERLF,--,0.17,0.08,96.51,50000,65592,0,2026-01-13T07:43:21.230486
GCLWW,GCL Global Holdings Ltd,0.05,0.02,50.0,500,43435,0,2026-01-13T07:43:21.230486
LRVTF,Larvotto Resources Limited,0.89,0.44,97.45,5000,15298,0,2026-01-13T07:43:21.230486
