Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
RBWRF,Rainbow Rare Earths Limited,0.4,0.12,40.8,100,10746,279877000,2026-07-02T21:55:43.483687
GALKF,Galantas Gold Corporation,0.37,0.09,32.14,2500,51777,204540000,2026-07-02T21:55:43.483687
HLP,Hongli Group Inc.,0.75,0.19,34.41,47903000,942163,56204000,2026-07-02T21:55:43.483687
FREDF,Fredonia Mining Inc.,0.54,0.22,66.62,15000,16955,35020000,2026-07-02T21:55:43.483687
CITLF,Critical Infrastructure Technologies Ltd.,0.15,0.07,92.25,2000,11063,18694000,2026-07-02T21:55:43.483687
TYPTF,Entropy Neurodynamics Limited,0.01,0.0,49.33,11108,28767,18276000,2026-07-02T21:55:43.483687
KUBR,Kuber Resources Corporation,0.1,0.04,66.67,24414,24437,15756000,2026-07-02T21:55:43.483687
BAGGF,Blende Silver Corp.,0.13,0.03,33.68,29380,254673,10590000,2026-07-02T21:55:43.483687
RRUUF,Refined Energy Corp.,0.18,0.05,34.31,12000,10468,9742000,2026-07-02T21:55:43.483687
PUCCF,Carolina Rush Corporation,0.08,0.03,54.29,15000,19082,6864000,2026-07-02T21:55:43.483687
TKOI,"Telkonet, Inc.",0.02,0.0,30.34,379945,937311,5655000,2026-07-02T21:55:43.483687
CLGCF,Clarity Metals Corp.,0.03,0.01,37.6,1000,36760,2778000,2026-07-02T21:55:43.483687
CLDVF,Cloud3 Ventures Inc.,0.08,0.03,46.87,3000,18083,1085000,2026-07-02T21:55:43.483687
MNTR,"Mentor Capital, Inc.",0.04,0.01,33.33,3720,25026,867444,2026-07-02T21:55:43.483687
BVRXF,Bellavista Resources Limited,0.55,0.42,319.21,29,10012,0,2026-07-02T21:55:43.483687
QTEXW,QTREX Quantum Ltd.,0.03,0.01,30.97,10353,53070,0,2026-07-02T21:55:43.483687
TMTIF,TORR METALS INC.,0.14,0.06,75.0,10000,28369,0,2026-07-02T21:55:43.483687
