Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
BLSTF,Blackstone Minerals Limited,0.03,0.03,566.67,60000,12988,501783000,2025-09-17T06:34:59.472157
GSDT,GSDT Fintech Group Inc.,0.18,0.05,45.45,1140,10236,265089000,2025-09-17T06:34:59.472157
CYGGF,Cygnus Metals Limited,0.07,0.03,69.0,471,11396,131558000,2025-09-17T06:34:59.472157
OIGLF,Chariot Limited,0.03,0.01,50.0,100000,16540,47324000,2025-09-17T06:34:59.472157
CSDX,CS Diagnostics Corp.,0.19,0.06,46.04,100,53961,26095000,2025-09-17T06:34:59.472157
CODX,"Co-Diagnostics, Inc.",0.64,0.29,80.76,230615000,6202000,24609000,2025-09-17T06:34:59.472157
PKKFF,Tenet Fintech Group Inc.,0.06,0.02,35.71,7925,75751,17587000,2025-09-17T06:34:59.472157
HCWC,Healthy Choice Wellness Corp.,0.77,0.21,37.5,9815000,349858,10625000,2025-09-17T06:34:59.472157
FNICF,Fathom Nickel Inc.,0.04,0.02,79.29,15900,119031,7263000,2025-09-17T06:34:59.472157
TIOG,"Tingo Group, Inc.",0.03,0.02,500.0,751,33796,7259000,2025-09-17T06:34:59.472157
SRNW,Stratos Renewables Corporation,0.1,0.04,66.67,16422,35326,4901000,2025-09-17T06:34:59.472157
SPARF,Spark Energy Minerals Inc.,0.02,0.01,35.33,11000,16094,4897000,2025-09-17T06:34:59.472157
NKLAQ,Nikola Corporation,0.05,0.04,316.67,14245,389753,4223000,2025-09-17T06:34:59.472157
AVACF,Avance Gas Holding Ltd,0.03,0.02,150.0,53330,22229,1915000,2025-09-17T06:34:59.472157
GOGY,Golden Grail Technology Corp.,0.02,0.01,61.0,1000,18996,1270000,2025-09-17T06:34:59.472157
GMTH,GMTECH INC.,0.1,0.03,35.14,14500,15451,1200000,2025-09-17T06:34:59.472157
