Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CYGGF,Cygnus Metals Limited,0.12,0.03,32.29,1000,73390,144546000,2026-07-13T10:38:12.899191
JUBPF,Jubilee Metals Group PLC,0.04,0.01,33.33,15000,14672,129234000,2026-07-13T10:38:12.899191
ELMTF,Element 25 Limited,0.19,0.06,42.31,5000,15668,60275000,2026-07-13T10:38:12.899191
BZDLF,Kincora Copper Limited,0.82,0.22,36.67,1000,18126,39010000,2026-07-13T10:38:12.899191
FOXTF,--,0.14,0.04,40.0,5700,23474,38484000,2026-07-13T10:38:12.899191
EEENF,88 Energy Limited,0.02,0.01,35.94,429079,702437,25421000,2026-07-13T10:38:12.899191
RLBY,Reliability Incorporated,0.08,0.02,42.86,1,15767,24000000,2026-07-13T10:38:12.899191
KUBR,Kuber Resources Corporation,0.1,0.06,150.0,2050,25050,15756000,2026-07-13T10:38:12.899191
JZRIF,JZR Gold Inc.,0.19,0.06,46.15,1500,38833,15057000,2026-07-13T10:38:12.899191
ZBAO,Zhibao Technology Inc.,0.42,0.13,43.18,325249000,6489000,14435000,2026-07-13T10:38:12.899191
STGZ,Stargaze Entertainment Group Inc.,0.02,0.01,66.37,45500,52001,9438000,2026-07-13T10:38:12.899191
CPOP,"Pop Culture Group Co., Ltd",0.58,0.52,849.43,15082000,2345000,7239000,2026-07-13T10:38:12.899191
FCHDF,FAIRCHILD GOLD CORP.,0.04,0.01,35.73,71500,156180,6775000,2026-07-13T10:38:12.899191
HERB,"Humanoid, Inc.",0.04,0.02,119.65,1700,11825,5972000,2026-07-13T10:38:12.899191
HDUP,HeadsUp Entertainment International Inc.,0.01,0.0,34.42,10000,249712,3125000,2026-07-13T10:38:12.899191
ITRMF,Iterum Therapeutics plc,0.06,0.03,115.38,2212,150169,2984000,2026-07-13T10:38:12.899191
FAASF,DigiAsia Corp.,0.03,0.01,49.5,116272,43480,1815000,2026-07-13T10:38:12.899191
HOGPF,H100 GROUP AB,0.12,0.03,41.21,5000,19311,0,2026-07-13T10:38:12.899191
QTEXW,QTREX Quantum Ltd.,0.07,0.04,128.57,1574,53919,0,2026-07-13T10:38:12.899191
