Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PTHRF,Pantheon Resources Plc,0.16,0.05,42.86,541741,1117000,228548000,2026-03-13T07:27:08.357839
CRSF,Crisp Momentum Inc.,0.11,0.08,254.3,4480,13362,221195000,2026-03-13T07:27:08.357839
IUGNF,Imugene Limited,0.21,0.07,55.81,30000,15471,67047000,2026-03-13T07:27:08.357839
IVCTF,Invictus Energy Limited,0.04,0.01,48.0,110,185237,59329000,2026-03-13T07:27:08.357839
AWMLF,American West Metals Limited,0.05,0.02,51.52,22500,109728,50367000,2026-03-13T07:27:08.357839
DMEHF,Desert Mountain Energy Corp.,0.34,0.09,38.93,707503,144615,32835000,2026-03-13T07:27:08.357839
SVUHF,SRIVARU Holding Limited,0.04,0.01,30.0,59,10545,9959000,2026-03-13T07:27:08.357839
ELDCF,ELECTRUM DISCOVERY CORP.,0.08,0.06,297.5,10000,76102,9727000,2026-03-13T07:27:08.357839
FXLV,F45 Training Holdings Inc.,0.08,0.02,33.33,717,10952,7801000,2026-03-13T07:27:08.357839
BADVF,--,0.1,0.03,42.86,7000,29722,7633000,2026-03-13T07:27:08.357839
MVMDF,Mountain Valley MD Holdings Inc.,0.02,0.01,34.93,1152,51406,6941000,2026-03-13T07:27:08.357839
HEPA,"Hepion Pharmaceuticals, Inc.",0.06,0.01,33.33,399,14471,697219,2026-03-13T07:27:08.357839
CCFLU,CCF Holdings LLC,0.01,0.01,150.0,32751,48146,0,2026-03-13T07:27:08.357839
SLCNF,--,0.04,0.01,53.02,20000,15427,0,2026-03-13T07:27:08.357839
