Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CREQF,China Rare Earth Holdings Limited,0.22,0.11,100.0,132952,11145,613899000,2025-12-30T20:33:10.928888
CPFXF,Copper Fox Metals Inc.,0.52,0.15,40.54,10125,21369,299065000,2025-12-30T20:33:10.928888
FXGDF,--,0.36,0.13,53.26,31000,37256,177151000,2025-12-30T20:33:10.928888
AMNP,American Sierra Gold Corp.,0.16,0.06,67.89,51582,37262,140139000,2025-12-30T20:33:10.928888
CSDX,CS Diagnostics Corp.,0.28,0.07,36.82,5825,13042,68748000,2025-12-30T20:33:10.928888
ESPGY,Esprit Holdings Limited,0.1,0.03,42.86,7958,37279,63473000,2025-12-30T20:33:10.928888
CSTPF,Arrow Exploration Corp.,0.2,0.05,31.25,550,19714,57173000,2025-12-30T20:33:10.928888
OIGLF,Chariot Limited,0.03,0.01,50.0,50000,38893,47344000,2025-12-30T20:33:10.928888
PRTDF,Petro Matad Limited,0.02,0.01,91.88,60000,26779,44327000,2025-12-30T20:33:10.928888
AUMMF,AuMEGA Metals Ltd,0.04,0.01,37.86,95000,94036,38757000,2025-12-30T20:33:10.928888
HPYCF,Happy Creek Minerals Ltd.,0.15,0.05,47.7,18500,21006,32264000,2025-12-30T20:33:10.928888
AMSLF,Australian Mines Limited,0.01,0.0,36.45,20000,45663,29951000,2025-12-30T20:33:10.928888
TMRFF,Somerset Minerals Limited,0.02,0.01,75.0,500000,20745,25109000,2025-12-30T20:33:10.928888
SRMMF,Sarama Resources Ltd,0.04,0.02,64.0,10000,12236,18986000,2025-12-30T20:33:10.928888
CRTIF,Cartier Silver Corporation,0.21,0.07,49.93,12500,16951,15472000,2025-12-30T20:33:10.928888
ARUXF,Acrux Limited,0.03,0.02,200.0,13000,13580,13019000,2025-12-30T20:33:10.928888
ECGS,Eco-Growth Strategies Inc.,0.13,0.04,45.56,46901,223703,6603000,2025-12-30T20:33:10.928888
TWELF,--,0.09,0.02,32.97,10000,21590,5318000,2025-12-30T20:33:10.928888
HGYN,Hong Yuan Holding Group,0.04,0.01,32.06,3800,10669,3105000,2025-12-30T20:33:10.928888
BLIAQ,BB Liquidating Inc.,0.01,0.01,0.0,10000,30863,2852000,2025-12-30T20:33:10.928888
