Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
BSLK,"Bolt Projects Holdings, Inc.",0.369,0.0971,35.71,481981,857541,11933000,2024-11-22T06:31:49.920388
MVMDF,Mountain Valley MD Holdings Inc.,0.0239,0.0057,31.32,29211,65040,8421000,2024-11-22T06:31:49.920388
ELDCF,ELECTRUM DISCOVERY CORP,0.07,0.059,536.36,1630,21216,6720000,2024-11-22T06:31:49.920388
ALSCF,Alset AI Ventures Inc.,0.0562,0.0269,91.64,90,79637,5715000,2024-11-22T06:31:49.920388
GPLS,"Geopulse Exploration, Inc.",0.0368,0.009,32.37,84500,104328,4743000,2024-11-22T06:31:49.920388
TIOG,"Tingo Group, Inc.",0.015,0.01,250.0,66722,49049,3629000,2024-11-22T06:31:49.920388
CNTGF,Centogene N.V.,0.1,0.0273,37.55,12126,11582,2900000,2024-11-22T06:31:49.920388
ASPU,"Aspen Group, Inc.",0.0205,0.01,95.24,100,16662,526882,2024-11-22T06:31:49.920388
GPAK,Gamer Pakistan Inc.,0.0193,0.0093,93.0,6600,16431,493680,2024-11-22T06:31:49.920388
WALDW,Waldencast plc,0.1387,0.0325,30.6,200,14766,0,2024-11-22T06:31:49.920388
