Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SLVMF,Silver Mines Limited,0.14,0.04,40.0,65217,26061,374292000,2025-12-03T07:40:15.748291
FXGDF,--,0.38,0.11,41.24,37500,27482,165735000,2025-12-03T07:40:15.748291
BXPHF,Botanix Pharmaceuticals Limited,0.08,0.02,36.17,600,11516,154303000,2025-12-03T07:40:15.748291
LTRBF,Latrobe Magnesium Limited,0.03,0.02,109.93,4000,170976,92421000,2025-12-03T07:40:15.748291
ARYMF,Argosy Minerals Limited,0.05,0.02,80.0,3000,16876,78488000,2025-12-03T07:40:15.748291
ARTTF,Artemis Resources Limited,0.01,0.0,56.92,15000,37734,54897000,2025-12-03T07:40:15.748291
FGPHF,First Graphene Limited,0.06,0.01,33.33,570700,841650,52822000,2025-12-03T07:40:15.748291
SCDCF,Scandium Canada Ltd.,0.1,0.03,38.7,15078,90474,31805000,2025-12-03T07:40:15.748291
ESPGD,Esprit Holdings Limited,0.1,0.02,30.63,1308,508895,23445000,2025-12-03T07:40:15.748291
UMCN,"UMC, Inc.",0.03,0.01,35.0,10000,11774,17872000,2025-12-03T07:40:15.748291
AMUIF,--,0.14,0.04,34.87,65000,27158,14996000,2025-12-03T07:40:15.748291
ZMMH,ZhongMin Mei-Hao Holding Co Ltd.,0.03,0.01,57.89,13000,139787,13748000,2025-12-03T07:40:15.748291
GDPHF,Godolphin Resources Limited,0.01,0.01,100.0,133999,73026,13593000,2025-12-03T07:40:15.748291
LIANY,LianBio,0.1,0.02,33.33,70900,75512,10913000,2025-12-03T07:40:15.748291
POSAF,POSaBIT Systems Corporation,0.05,0.01,46.87,15000,39287,8700000,2025-12-03T07:40:15.748291
MGAM,Mobile Global Esports Inc.,0.16,0.04,31.67,235,19090,8483000,2025-12-03T07:40:15.748291
SVTNF,Lodestar Metals Corp.,0.12,0.07,166.67,112164,19511,5717000,2025-12-03T07:40:15.748291
MSLVF,First Andes Silver Ltd.,0.08,0.03,60.14,55000,34163,5474000,2025-12-03T07:40:15.748291
CQRLF,Conquest Resources Limited,0.03,0.01,100.0,14000,14995,4134000,2025-12-03T07:40:15.748291
PLYFF,Playfair Mining Ltd.,0.03,0.01,38.89,34745,10055,3534000,2025-12-03T07:40:15.748291
BLIAQ,BB Liquidating Inc.,0.01,0.01,0.0,10000,16025,3291000,2025-12-03T07:40:15.748291
AMPGW,"AmpliTech Group, Inc.",0.18,0.05,36.99,9159,16753,0,2025-12-03T07:40:15.748291
