Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CGMLF,Chalice Mining Limited,0.94,0.29,44.62,1000,14360,382240000,2024-09-19T06:29:37.637573
AERG,"Applied Energetics, Inc.",0.82,0.315,62.38,217088,107106,175190000,2024-09-19T06:29:37.637573
ALVLF,Big Ridge Gold Corp.,0.06,0.014,30.43,495545,110382,12111000,2024-09-19T06:29:37.637573
AICOF,Generative AI Solutions Corp.,0.1022,0.0242,31.08,1000,12388,8533000,2024-09-19T06:29:37.637573
RGXTF,Regenx Tech Corp.,0.014,0.0033,30.84,4500,78474,5819000,2024-09-19T06:29:37.637573
GLFH,"Galenfeha, Inc.",0.0497,0.0177,55.31,25000,21438,4166000,2024-09-19T06:29:37.637573
LQWC,LifeQuest World Corporation,0.0198,0.0087,78.38,60000,28607,2415000,2024-09-19T06:29:37.637573
INNDD,"InnerScope Hearing Technologies, Inc.",0.2,0.048,31.58,18200,33787,941768,2024-09-19T06:29:37.637573
LOWLF,Lowell Farms Inc.,0.018,0.0065,56.52,219945,51609,400543,2024-09-19T06:29:37.637573
GPAK,Gamer Pakistan Inc.,0.02,0.012,150.0,72766,1041000,511586,2024-09-19T06:29:37.637573
MNYWW,MoneyHero Limited,0.039,0.009,30.0,2100,22852,0,2024-09-19T06:29:37.637573
CCFLU,CCF Holdings LLC,0.013,0.003,30.0,981,23868,0,2024-09-19T06:29:37.637573
CSSPQ,"Chicken Soup for the Soul Entertainment, Inc.",0.04,0.0206,106.19,100,77607,0,2024-09-19T06:29:37.637573
