Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
METOF,Meteoric Resources NL,0.11,0.037,50.68,66999,91547,218913000,2024-08-01T06:27:48.328964
CHKMF,Altair Minerals Limited,0.01,0.0066,194.12,10000,213739,42966000,2024-08-01T06:27:48.328964
GDLNF,Energy Transition Minerals Ltd,0.02,0.005,33.33,10000,70058,30621000,2024-08-01T06:27:48.328964
PMEC,Primech Holdings Ltd.,0.8298,0.3037,57.73,98374000,1878000,31574000,2024-08-01T06:27:48.328964
NUGN,"Livento Group, Inc.",0.016,0.0038,31.15,35232,392464,13299000,2024-08-01T06:27:48.328964
MYNZ,Mainz Biomed N.V.,0.4666,0.1241,36.23,4850000,771991,10212000,2024-08-01T06:27:48.328964
AICOF,Generative AI Solutions Corp.,0.1211,0.0361,42.49,486,15926,8694000,2024-08-01T06:27:48.328964
VVIVF,Replenish Nutrients Holding Corp.,0.04,0.0105,35.59,82500,12668,5675000,2024-08-01T06:27:48.328964
NGRBF,Nextgen Food Robotics Corp.,0.0605,0.0142,30.67,300,47453,3059000,2024-08-01T06:27:48.328964
REGRF,New World Solutions Inc.,0.0148,0.0048,48.0,5500,53749,1824000,2024-08-01T06:27:48.328964
MGAM,Mobile Global Esports Inc.,0.023,0.0049,34.75,63946,102048,488439,2024-08-01T06:27:48.328964
CAMPQ,CalAmp Corp.,0.07,0.03,75.0,9276,213588,120572,2024-08-01T06:27:48.328964
CSSPQ,"Chicken Soup for the Soul Entertainment, Inc.",0.05,0.02,66.67,3449,95746,0,2024-08-01T06:27:48.328964
