Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CHKMF,Altair Minerals Limited,0.014,0.005,55.56,10000,241736,60152000,2024-08-28T13:35:12.441088
INIKF,PopReach Corporation,0.1482,0.0408,37.99,1000,18132,42839000,2024-08-28T13:35:12.441088
FBSE,"Fastbase, Inc.",0.1655,0.0555,50.45,57912,11178,17944000,2024-08-28T13:35:12.441088
VAXX,"Vaxxinity, Inc.",0.05,0.03,150.0,21346,241592,6339000,2024-08-28T13:35:12.441088
ORMNF,Orex Minerals Inc.,0.19,0.05,35.71,24000,16568,5060000,2024-08-28T13:35:12.441088
AIJTY,Jianpu Technology Inc.,0.248,0.068,37.78,1000,17507,4665000,2024-08-28T13:35:12.441088
BYDMF,Beyond Lithium Inc.,0.0696,0.0368,112.26,10000,279068,2749000,2024-08-28T13:35:12.441088
SWISF,Sekur Private Data Ltd.,0.0246,0.0067,37.15,98607,36870,2942000,2024-08-28T13:35:12.441088
NVSGF,Nevada Sunrise Metals Corporation,0.02,0.005,33.33,17000,81109,2726000,2024-08-28T13:35:12.441088
TCON,"TRACON Pharmaceuticals, Inc.",0.1479,0.0729,97.2,3899,123923,503979,2024-08-28T13:35:12.441088
CCFLU,CCF Holdings LLC,0.02,0.007,53.85,26726,19651,0,2024-08-28T13:35:12.441088
LUCYW,"Innovative Eyewear, Inc.",0.08,0.0251,125.5,656,32119,0,2024-08-28T13:35:12.441088
