Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
LDSN,Luduson G Inc.,0.09,0.0254,39.32,167856,839707,50712000,2024-07-23T20:10:29.259962
RQHTF,Reliq Health Technologies Inc.,0.09,0.0233,34.93,20000,26944,40045000,2024-07-23T20:10:29.259962
GDLNF,Energy Transition Minerals Ltd,0.02,0.005,33.33,37500,67503,28089000,2024-07-23T20:10:29.259962
RRDMF,Royal Road Minerals Limited,0.0941,0.0461,96.04,12000,11133,25002000,2024-07-23T20:10:29.259962
ATPC,Agape ATP Corporation,0.215,0.072,50.35,106799000,257562,16548000,2024-07-23T20:10:29.259962
ASPU,"Aspen Group, Inc.",0.191,0.037,24.03,68044,19562,4909000,2024-07-23T20:10:29.259962
ALXEF,ALX Resources Corp.,0.0152,0.0039,34.51,5,42837,3950000,2024-07-23T20:10:29.259962
HYGN,"Hydrogenetics, Inc.",0.01,0.0096,0.0,100,302395,3633000,2024-07-23T20:10:29.259962
GSRFF,Golden Shield Resources Inc.,0.0545,0.0256,88.58,62000,58110,3599000,2024-07-23T20:10:29.259962
CMCXF,CMC Metals Ltd.,0.015,-0.0075,-33.33,31800,55296,3515000,2024-07-23T20:10:29.259962
ENRT,Enertopia Corp.,0.012,0.0029,31.87,11000,45453,1862000,2024-07-23T20:10:29.259962
FUSEF,Fuse Battery Metals Inc.,0.035,0.0238,212.5,2,24222,1316000,2024-07-23T20:10:29.259962
HGAS,Global Gas Corporation,0.2,0.08,66.67,4661,32989,1086000,2024-07-23T20:10:29.259962
