Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
TAWNF,Thai Airways International Public Company Limited,0.014,0.004,40.0,50000,87783,219002000,2024-12-12T19:38:14.040401
CNRIF,Condor Resources Inc.,0.13,0.045,52.94,5768,20077,18350000,2024-12-12T19:38:14.040401
RGLG,"UHF Logistics Group, Inc.",0.06,0.025,71.43,40000,11113,18200000,2024-12-12T19:38:14.040401
QGSI,QuantGate Systems Inc.,0.037,0.0121,48.59,323812,106129,11284000,2024-12-12T19:38:14.040401
HPST,"Hempstract, Inc.",0.012,0.0035,41.18,10000,22241,10220000,2024-12-12T19:38:14.040401
TIOG,"Tingo Group, Inc.",0.0167,0.0092,122.67,37152,55698,4041000,2024-12-12T19:38:14.040401
KRTL,"KRTL Holding Group, Inc.",0.04,0.01,33.33,9900,88443,3287000,2024-12-12T19:38:14.040401
NGRBF,Nextgen Food Robotics Corp.,0.05,0.02,66.67,4055,32339,2652000,2024-12-12T19:38:14.040401
GCXXF,Granite Creek Copper Ltd.,0.014,0.0067,91.78,2810,30193,2797000,2024-12-12T19:38:14.040401
ZKGCF,ZKGC New Energy Limited,0.14,0.13,0.0,100,23059,2436000,2024-12-12T19:38:14.040401
GRTSQ,"Gritstone bio, Inc.",0.0152,0.0051,50.5,1265000,18617000,2245000,2024-12-12T19:38:14.040401
ARVLF,Arrival,0.05,0.0498,0.0,26478,10220,918755,2024-12-12T19:38:14.040401
INND,"InnerScope Hearing Technologies, Inc.",0.068,0.0255,60.0,152580,152216,392823,2024-12-12T19:38:14.040401
CCFLU,CCF Holdings LLC,0.015,0.005,50.0,11637,41747,0,2024-12-12T19:38:14.040401
