Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PHJMF,PT Hanjaya Mandala Sampoerna Tbk,0.06,0.02,50.0,1000000,18784,5816000000,2026-06-12T20:18:22.566889
HANNF,Hannan Metals Ltd.,0.44,0.11,32.0,30500,63700,60244000,2026-06-12T20:18:22.566889
FREDF,Fredonia Mining Inc.,0.55,0.2,57.14,6000,15977,31696000,2026-06-12T20:18:22.566889
HYTLF,HYTERRA LTD.,0.02,0.0,37.27,404910,330964,23529000,2026-06-12T20:18:22.566889
NMTLF,New Age Metals Inc.,0.24,0.06,33.2,12000,51801,16766000,2026-06-12T20:18:22.566889
LIANY,LianBio,0.16,0.05,44.97,59,32633,12004000,2026-06-12T20:18:22.566889
BCDS,"BLAQclouds, Inc.",0.01,0.0,40.0,7589000,4523000,7693000,2026-06-12T20:18:22.566889
DDNFF,Adamera Minerals Corp.,0.1,0.03,51.85,153500,25138,5423000,2026-06-12T20:18:22.566889
OPTEY,Opthea Limited,0.04,0.02,147.06,504,28376,4275000,2026-06-12T20:18:22.566889
CGNO,"CognoGroup, Inc.",0.03,0.01,35.78,41525,15677,1685000,2026-06-12T20:18:22.566889
CLSDQ,"Clearside Biomedical, Inc.",0.28,0.17,159.09,106,18968,1623000,2026-06-12T20:18:22.566889
BCII,BCII Enterprises Inc.,0.01,0.0,36.36,168867,114885,869656,2026-06-12T20:18:22.566889
BLEG,Branded Legacy Inc,0.05,0.03,129.47,120974000,31478,463232,2026-06-12T20:18:22.566889
AENRF,AEONIAN RES CORP,0.11,0.03,41.25,51500,73605,0,2026-06-12T20:18:22.566889
NBRWF,Nabors Industries Ltd.,0.01,0.01,175.0,6006,19850,0,2026-06-12T20:18:22.566889
