Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-22 00:00:00-05:00,14.614600680909067,14.985260843106037,14.614600680909067,14.967610359191895,150300,0.0,0.0,0.0
1998-12-23 00:00:00-05:00,15.135298983146216,16.264930627369374,15.07352225260276,15.32945442199707,44000,0.0,0.0,0.0
1998-12-24 00:00:00-05:00,15.329456167650058,15.329456167650058,15.250028933620783,15.302980422973633,45500,0.0,0.0,0.0
1998-12-28 00:00:00-05:00,15.329441211616356,15.338266451231563,15.144111179696987,15.214713096618652,25400,0.0,0.0,0.0
1998-12-29 00:00:00-05:00,15.223543462634222,15.56772792352856,14.676378422238093,15.550077438354492,123500,0.0,0.0,0.0
1998-12-30 00:00:00-05:00,15.550077738998823,15.59420395278713,15.426524340391568,15.45300006866455,10200,0.0,0.0,0.0
1998-12-31 00:00:00-05:00,15.417689694359607,15.488291593360682,15.294136371107728,15.338262557983398,66300,0.0,0.0,0.0
1999-01-04 00:00:00-05:00,15.461819805844476,15.585373160457388,15.099984981620947,15.214713096618652,50000,0.0,0.0,0.0
1999-01-05 00:00:00-05:00,15.30297868033559,15.408881646981511,15.258852444233122,15.32945442199707,27900,0.0,0.0,0.0
1999-01-06 00:00:00-05:00,15.435352842962377,15.523605289177143,15.338275152126135,15.514780044555664,118500,0.0,0.0,0.0
1999-01-07 00:00:00-05:00,15.400039219609338,15.400039219609338,15.223534472106653,15.338262557983398,43500,0.0,0.0,0.0
1999-01-08 00:00:00-05:00,15.338278380933351,15.347103627412599,15.038220000638912,15.276501655578613,63800,0.0,0.0,0.0
1999-01-11 00:00:00-05:00,15.241192859861087,15.241192859861087,14.870532697664117,14.967610359191895,65400,0.0,0.0,0.0
1999-01-12 00:00:00-05:00,14.958789131858133,15.011740597811613,14.826410466974432,14.852886199951172,29400,0.0,0.0,0.0
1999-01-13 00:00:00-05:00,14.429270016341023,14.958784512353537,14.429270016341023,14.87935733795166,73800,0.0,0.0,0.0
1999-01-14 00:00:00-05:00,14.817581584981161,14.870533037935232,14.393969961348583,14.59695053100586,30800,0.0,0.0,0.0
1999-01-15 00:00:00-05:00,14.720505949412807,14.808758383162283,14.58812729878859,14.755806922912598,39000,0.0,0.0,0.0
1999-01-19 00:00:00-05:00,14.87053103253687,14.87053103253687,14.491045670875693,14.588123321533203,39200,0.0,0.0,0.0
1999-01-20 00:00:00-05:00,14.676376037919766,14.791104172912524,14.561647902927009,14.63224983215332,480500,0.0,0.0,0.0
1999-01-21 00:00:00-05:00,14.570483173246553,14.649910398297564,14.32337625086563,14.411628723144531,42500,0.0,0.0,0.0
1999-01-22 00:00:00-05:00,14.323363429729755,14.499868216294509,14.243936275775615,14.34101390838623,75700,0.0,0.0,0.0
1999-01-25 00:00:00-05:00,14.341016524666111,14.393967970295646,14.182162187777502,14.305715560913086,179000,0.0,0.0,0.0
1999-01-26 00:00:00-05:00,14.314556128724359,14.641090393066406,14.28808037756149,14.641090393066406,85000,0.0,0.0,0.0
1999-01-27 00:00:00-05:00,14.782284130162244,14.923488038271257,14.738157908878177,14.835235595703125,50400,0.0,0.0,0.0
1999-01-28 00:00:00-05:00,14.852889667959118,15.135297552317224,14.835239175186738,15.099996566772461,57300,0.0,0.0,0.0
1999-01-29 00:00:00-05:00,15.144114433711195,15.241192090337549,14.932308637435513,15.135289192199707,167800,0.0,0.0,0.0
1999-02-01 00:00:00-05:00,15.241198411311702,15.294149882341157,15.064693507880182,15.073518753051758,57200,0.0,0.0,0.0
1999-02-02 00:00:00-05:00,15.126469119223708,15.197071075439455,14.985265206792215,15.197071075439453,81800,0.0,0.0,0.0
1999-02-03 00:00:00-05:00,15.126472584295385,15.197074556684163,14.994093886066429,15.144123077392578,65300,0.0,0.0,0.0
1999-02-04 00:00:00-05:00,15.082343998223335,15.197072185453822,15.002916791679151,15.073518753051758,34400,0.0,0.0,0.0
1999-02-05 00:00:00-05:00,15.073517249398792,15.073517249398792,14.826410409244714,14.844060897827148,33000,0.0,0.0,0.0
1999-02-08 00:00:00-05:00,14.80876070037351,14.897013147932352,14.694032518547017,14.817585945129395,83500,0.0,0.0,0.0
1999-02-09 00:00:00-05:00,14.782275468237549,14.782275468237549,14.526343534757615,14.55281925201416,44500,0.0,0.0,0.0
1999-02-10 00:00:00-05:00,14.623427627604816,14.65872859954834,14.473398496844839,14.65872859954834,32000,0.0,0.0,0.0
1999-02-11 00:00:00-05:00,14.711680750510903,14.914661348748306,14.667554533502772,14.90583610534668,22400,0.0,0.0,0.0
1999-02-12 00:00:00-05:00,14.932315821861152,14.976442050649158,14.67638369489072,14.782286643981934,29600,0.0,0.0,0.0
1999-02-16 00:00:00-05:00,14.967608390515531,15.064686039274772,14.914656945737764,14.958783149719238,37700,0.0,0.0,0.0
1999-02-17 00:00:00-05:00,14.949964558552503,15.091168474099634,14.702857706345023,14.808760643005371,26800,0.0,0.0,0.0
1999-02-18 00:00:00-05:00,14.861707455707046,15.011736568977248,14.835231729835835,14.967610359191895,29400,0.0,0.0,0.0
1999-02-19 00:00:00-05:00,14.941137078953185,15.038214756371072,14.8793603751418,14.90583610534668,30300,0.0,0.0,0.0
1999-02-22 00:00:00-05:00,14.967606448850772,15.320616034908573,14.923480250593546,15.223538398742676,183700,0.0,0.0,0.0
1999-02-23 00:00:00-05:00,15.241197298074296,15.338274987870948,15.126469119223708,15.197071075439453,35400,0.0,0.0,0.0
1999-02-24 00:00:00-05:00,15.302973426391032,15.400051112486938,15.02056561229385,15.108818054199219,69000,0.0,0.0,0.0
1999-02-25 00:00:00-05:00,14.958786786870755,15.038213973349714,14.72933047037598,14.932311058044434,28100,0.0,0.0,0.0
1999-02-26 00:00:00-05:00,14.897012277849296,15.020565697215345,14.808759835444976,14.976439476013184,15100,0.0,0.0,0.0
1999-03-01 00:00:00-05:00,14.923486592149933,14.97643805255969,14.773457454322287,14.90583610534668,17500,0.0,0.0,0.0
1999-03-02 00:00:00-05:00,14.985264923113826,15.082342611072749,14.83523576899549,14.861711502075195,29700,0.0,0.0,0.0
1999-03-03 00:00:00-05:00,14.923488212594512,14.923488212594512,14.71168234795686,14.861711502075195,32000,0.0,0.0,0.0
1999-03-04 00:00:00-05:00,14.888181950659101,15.091162498889782,14.808754779612313,15.06468677520752,85300,0.0,0.0,0.0
1999-03-05 00:00:00-05:00,15.073516396656245,15.38239992937461,15.073516396656245,15.294147491455078,49100,0.0,0.0,0.0
1999-03-08 00:00:00-05:00,15.329450835173736,15.364751815795898,15.152945932062927,15.364751815795898,30700,0.0,0.0,0.0
1999-03-09 00:00:00-05:00,15.38240337371826,15.470655831398801,15.250024687197449,15.382403373718262,23300,0.0,0.0,0.0
1999-03-10 00:00:00-05:00,15.320615972001148,15.320615972001148,15.161761658927404,15.214713096618652,32600,0.0,0.0,0.0
1999-03-11 00:00:00-05:00,15.329450835173736,15.470654757662382,15.258848873929413,15.364751815795898,55700,0.0,0.0,0.0
1999-03-12 00:00:00-05:00,15.505949913776545,15.576551848500626,15.391221769849912,15.497124671936035,48100,0.0,0.0,0.0
1999-03-15 00:00:00-05:00,15.585377992040891,15.744232354360674,15.532426537934297,15.629504203796387,246400,0.0,0.0,0.0
1999-03-16 00:00:00-05:00,15.655976603713311,15.788355210847302,15.647151363237711,15.700102806091309,63700,0.0,0.0,0.0
1999-03-17 00:00:00-05:00,15.691286349855469,15.691286349855469,15.426528987371968,15.435354232788086,40900,0.0,0.0,0.0
1999-03-18 00:00:00-05:00,15.37356890849413,15.700102806091309,15.37356890849413,15.700102806091309,22300,0.0,0.0,0.0
1999-03-19 00:00:00-05:00,15.79856238537784,15.79856238537784,15.506815010605894,15.630586624145508,174200,0.049,0.0,0.0
1999-03-22 00:00:00-05:00,15.551023223134308,15.630590709779112,15.436092409091815,15.621749877929688,93400,0.0,0.0,0.0
1999-03-23 00:00:00-05:00,15.444931499056851,15.551021469285061,15.002889956439311,15.179706573486328,91600,0.0,0.0,0.0
1999-03-24 00:00:00-05:00,15.047089648969248,15.197383728894321,14.994044679583926,15.17086124420166,46700,0.0,0.0,0.0
1999-03-25 00:00:00-05:00,15.312311970063755,15.383038584244188,15.144336261385227,15.285789489746094,46000,0.0,0.0,0.0
1999-03-26 00:00:00-05:00,15.144337847284016,15.268109435061001,15.108974536490592,15.232746124267578,20400,0.0,0.0,0.0
1999-03-29 00:00:00-05:00,15.383033391739373,15.54216821992978,15.383033391739373,15.427237510681152,18200,0.0,0.0,0.0
