Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-22 00:00:00-05:00,12.760750620199037,12.760750620199037,12.582785606384277,12.582785606384277,7900,0.0,0.0,0.0
1998-12-23 00:00:00-05:00,12.56960378302705,12.56960378302705,12.503690810908399,12.53005599975586,24100,0.0,0.0,0.0
1998-12-24 00:00:00-05:00,12.747565318730253,12.787113091177192,12.72120013709896,12.760747909545898,23800,0.0,0.0,0.0
1998-12-28 00:00:00-05:00,12.734387264073453,12.760752455096378,12.675065584271868,12.694839477539062,3100,0.0,0.0,0.0
1998-12-29 00:00:00-05:00,12.747570563872573,12.938718209349464,12.747570563872573,12.90576171875,12000,0.0,0.0,0.0
1998-12-30 00:00:00-05:00,12.97167241168194,13.004628896467716,12.800298690795898,12.800298690795898,70400,0.0,0.0,0.0
1998-12-31 00:00:00-05:00,12.754150390625,12.754150390625,12.668463592135012,12.754150390625,21600,0.0,0.0,0.0
1999-01-04 00:00:00-05:00,12.661880569798605,12.760750017246277,12.497098157385818,12.54982852935791,109300,0.0,0.0,0.0
1999-01-05 00:00:00-05:00,12.648693292575237,12.701423645019531,12.59596294013094,12.701423645019531,111200,0.0,0.0,0.0
1999-01-06 00:00:00-05:00,12.740974765712933,12.872800681550624,12.740974765712933,12.833252906799316,41000,0.0,0.0,0.0
1999-01-07 00:00:00-05:00,12.833247472330466,12.965073332344135,12.76074324932295,12.787108421325684,222300,0.0,0.0,0.0
1999-01-08 00:00:00-05:00,12.82666075651246,12.87279982398193,12.701426144809616,12.859617233276367,135900,0.0,0.0,0.0
1999-01-11 00:00:00-05:00,12.787110698794363,12.787110698794363,12.470728578411823,12.516867637634277,129000,0.0,0.0,0.0
1999-01-12 00:00:00-05:00,12.503690312034205,12.70802051744963,12.457551233392012,12.52346420288086,7100,0.0,0.0,0.0
1999-01-13 00:00:00-05:00,12.444367523911232,12.701428081873381,12.444367523911232,12.609149932861328,25900,0.0,0.0,0.0
1999-01-14 00:00:00-05:00,12.43118512763551,12.556419760416569,12.338906977165259,12.398228645324707,20000,0.0,0.0,0.0
1999-01-15 00:00:00-05:00,12.444364598188452,12.569599199547339,12.41140812414664,12.457547187805176,6900,0.0,0.0,0.0
1999-01-19 00:00:00-05:00,12.839841994926898,12.879389762878418,12.65528574448647,12.879389762878418,12200,0.0,0.0,0.0
1999-01-20 00:00:00-05:00,12.892571189543204,12.965075424249225,12.773927896387898,12.826658248901367,32700,0.0,0.0,0.0
1999-01-21 00:00:00-05:00,12.918937628019588,12.918937628019588,12.78052043914795,12.78052043914795,20500,0.0,0.0,0.0
1999-01-22 00:00:00-05:00,12.694837226242315,12.958489089715675,12.642106853547643,12.8662109375,20800,0.0,0.0,0.0
1999-01-25 00:00:00-05:00,12.866211635879914,12.866211635879914,12.38504695892334,12.38504695892334,13600,0.0,0.0,0.0
1999-01-26 00:00:00-05:00,12.523465514929658,12.628926277160645,12.332317883385995,12.628926277160645,15200,0.0,0.0,0.0
1999-01-27 00:00:00-05:00,12.595971545657596,12.595971545657596,12.437780380249023,12.437780380249023,7800,0.0,0.0,0.0
1999-01-28 00:00:00-05:00,12.470729777421901,12.628920852822603,12.457547187805176,12.457547187805176,17600,0.0,0.0,0.0
1999-01-29 00:00:00-05:00,12.457554275925096,12.51028466439462,12.319137006192594,12.437780380249023,39800,0.0,0.0,0.0
1999-02-01 00:00:00-05:00,12.510275926351927,12.510275926351927,12.338902283525188,12.411406517028809,12200,0.0,0.0,0.0
1999-02-02 00:00:00-05:00,12.253219103530867,12.279584287185587,12.08843670568887,12.246627807617188,27700,0.0,0.0,0.0
1999-02-03 00:00:00-05:00,12.180708482893428,12.325716917213587,12.180708482893428,12.31253433227539,32500,0.0,0.0,0.0
1999-02-04 00:00:00-05:00,12.292764505614405,12.292764505614405,12.127982139587402,12.127982139587402,18200,0.0,0.0,0.0
1999-02-05 00:00:00-05:00,12.174126489857887,12.240039464897723,12.134578704833984,12.134578704833984,8100,0.0,0.0,0.0
1999-02-08 00:00:00-05:00,12.141170002337969,12.220265572385772,12.114804812322033,12.134578704833984,13300,0.0,0.0,0.0
1999-02-09 00:00:00-05:00,12.160940268285989,12.299357474591682,12.134575086132523,12.187305450439453,12200,0.0,0.0,0.0
1999-02-10 00:00:00-05:00,12.18730464947769,12.22685242010877,12.095026518005172,12.101617813110352,8000,0.0,0.0,0.0
1999-02-11 00:00:00-05:00,12.134575439895828,12.220262284392648,12.09502766551268,12.154349327087402,4400,0.0,0.0,0.0
1999-02-12 00:00:00-05:00,12.21367024376479,12.21367024376479,11.903879363323913,11.956609725952148,103000,0.0,0.0,0.0
1999-02-16 00:00:00-05:00,12.114803997839084,12.174125671386719,12.081847512534843,12.174125671386719,59300,0.0,0.0,0.0
1999-02-17 00:00:00-05:00,12.141166491492884,12.338905359432507,12.088436126708984,12.088436126708984,57400,0.0,0.0,0.0
1999-02-18 00:00:00-05:00,12.141168698564723,12.470733538373754,12.088438324195277,12.305951118469238,14000,0.0,0.0,0.0
1999-02-19 00:00:00-05:00,12.2400386419952,12.299360315542835,12.12798659196078,12.174125671386719,9600,0.0,0.0,0.0
1999-02-22 00:00:00-05:00,12.220257746591953,12.569596290588379,12.220257746591953,12.569596290588379,6900,0.0,0.0,0.0
1999-02-23 00:00:00-05:00,12.457551445003194,12.457551445003194,12.12798659196078,12.174125671386719,15100,0.0,0.0,0.0
1999-02-24 00:00:00-05:00,12.2136733680324,12.470733951601348,12.2136733680324,12.286177635192871,66000,0.0,0.0,0.0
1999-02-25 00:00:00-05:00,12.207077262694375,12.220259851530978,11.969790663635521,12.022521018981934,23600,0.0,0.0,0.0
1999-02-26 00:00:00-05:00,12.108214334181284,12.108214334181284,11.923657991580807,12.09503173828125,11400,0.0,0.0,0.0
1999-03-01 00:00:00-05:00,11.99615734868345,11.99615734868345,11.844557558013275,11.917061805725098,8400,0.0,0.0,0.0
1999-03-02 00:00:00-05:00,11.99615812649692,12.029114604866418,11.739097595214844,11.739097595214844,10300,0.0,0.0,0.0
1999-03-03 00:00:00-05:00,11.745689392089844,11.818193647596571,11.745689392089844,11.745689392089844,4700,0.0,0.0,0.0
