Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-09-13 00:00:00-04:00,6.502189693521733,6.593322142176027,6.502189693521733,6.591202735900879,126000,0.0,0.0
2005-09-14 00:00:00-04:00,6.59120403193603,6.59120403193603,6.548816706569235,6.589084625244141,7600,0.0,0.0
2005-09-15 00:00:00-04:00,6.622992641198951,6.648425110804727,6.622992641198951,6.633589267730713,50400,0.0,0.0
2005-09-16 00:00:00-04:00,6.612397712727886,6.758633136749268,6.612397712727886,6.758633136749268,11200,0.0,0.0
2005-09-19 00:00:00-04:00,6.781944319907269,6.847644696555846,6.760750663060482,6.807376384735107,89200,0.0,0.0
2005-09-20 00:00:00-04:00,6.820093577308177,6.820093577308177,6.709886872878131,6.731080532073975,7600,0.0,0.0
2005-09-21 00:00:00-04:00,6.758631681749921,6.7925413731419395,6.70988655090332,6.70988655090332,28800,0.0,0.0
2005-09-22 00:00:00-04:00,6.72048427404287,6.72048427404287,6.639948844909668,6.639948844909668,18800,0.0,0.0
2005-09-23 00:00:00-04:00,6.591204150302565,6.591204150302565,6.35807466506958,6.35807466506958,29200,0.0,0.0
2005-09-26 00:00:00-04:00,6.366551368451767,6.40893828419558,6.230912187059416,6.3262834548950195,276000,0.0,0.0
2005-09-27 00:00:00-04:00,6.358073020091167,6.368669646763827,6.283895420676357,6.290253639221191,46800,0.0,0.0
2005-09-28 00:00:00-04:00,6.300849817634283,6.338998317718506,6.300849817634283,6.338998317718506,24400,0.0,0.0
2005-09-29 00:00:00-04:00,6.336881159798522,6.421655409929956,6.336881159798522,6.4004621505737305,173600,0.0,0.0
2005-09-30 00:00:00-04:00,6.449206236510766,6.567890167236328,6.449206236510766,6.567890167236328,20400,0.0,0.0
2005-10-03 00:00:00-04:00,6.570012359619141,6.64418999936519,6.55941572718497,6.6229963302612305,84800,0.0,0.0
2005-10-04 00:00:00-04:00,6.633589267730713,6.720482898844412,6.61875382889209,6.633589267730713,167200,0.0,0.0
2005-10-05 00:00:00-04:00,6.629351657308133,6.675977385587478,6.582725524793349,6.654783725738525,97600,0.0,0.0
2005-10-06 00:00:00-04:00,6.6335890348574935,6.669618129730225,6.610276376458934,6.669618129730225,20400,0.0,0.0
2005-10-07 00:00:00-04:00,6.728961261779567,6.887913102609006,6.728961261779567,6.877316474914551,29200,0.0,0.0
2005-10-10 00:00:00-04:00,6.8561235561479625,6.877317623547525,6.781946341427007,6.824333667755127,10800,0.0,0.0
2005-10-11 00:00:00-04:00,6.851883707542055,6.919703088030873,6.851883707542055,6.904867649078369,76400,0.0,0.0
2005-10-12 00:00:00-04:00,6.906987232373122,6.9514935529767286,6.9006294175642795,6.932419300079346,35200,0.0,0.0
2005-10-13 00:00:00-04:00,6.904870891161764,6.904870891161764,6.7565152192722495,6.7671122550964355,55600,0.0,0.0
2005-10-14 00:00:00-04:00,6.760752393809724,6.760752393809724,6.680216962257362,6.707768440246582,9600,0.0,0.0
2005-10-17 00:00:00-04:00,6.7289642715454105,6.739560903979582,6.612399697827059,6.6229963302612305,94000,0.0,0.0
2005-10-18 00:00:00-04:00,6.58060507653919,6.6547826721489605,6.559411824281007,6.612395763397217,70800,0.0,0.0
2005-10-19 00:00:00-04:00,6.591204105438756,6.591204105438756,6.57848806938111,6.58272647857666,42800,0.0,0.0
2005-10-20 00:00:00-04:00,6.586965303658261,6.612397780054034,6.570010454139579,6.574249267578125,7600,0.0,0.0
2005-10-21 00:00:00-04:00,6.570010450246256,6.570010450246256,6.389864921569824,6.389864921569824,62800,0.0,0.0
2005-10-24 00:00:00-04:00,6.358074725904358,6.372910168920455,6.336881062637576,6.366552352905273,39600,0.0,0.0
2005-10-25 00:00:00-04:00,6.379268981103173,6.650546602536205,6.379268981103173,6.610279083251953,62000,0.0,0.0
2005-10-26 00:00:00-04:00,6.580607071861136,6.58272647857666,6.544577966168225,6.58272647857666,102000,0.0,0.0
2005-10-27 00:00:00-04:00,6.5806070835004435,6.586965303658261,6.550936197901625,6.574249267578125,56000,0.0,0.0
2005-10-28 00:00:00-04:00,6.570009116113742,6.570009116113742,6.527621798831745,6.544576644897461,32800,0.0,0.0
2005-10-31 00:00:00-05:00,6.527621269226074,6.57000858306906,6.527621269226074,6.527621269226074,8800,0.0,0.0
2005-11-01 00:00:00-05:00,6.548817218151242,6.570010882490251,6.506430293708748,6.557294845581055,174000,0.0,0.0
2005-11-02 00:00:00-05:00,6.5912021069036575,6.9091053373655456,6.54881479391654,6.612395763397217,208000,0.0,0.0
2005-11-03 00:00:00-05:00,6.633590395935464,6.870958266194444,6.633590395935464,6.868839263916016,121600,0.0,0.0
2005-11-04 00:00:00-05:00,6.909107500539057,6.928181756931685,6.834930285940508,6.896391868591309,85600,0.0,0.0
2005-11-07 00:00:00-05:00,6.851884613387243,6.89850993834311,6.794661851946464,6.873077869415283,242800,0.0,0.0
2005-11-08 00:00:00-05:00,6.866719452462833,6.866719452462833,6.813735508565654,6.856122016906738,18400,0.0,0.0
2005-11-09 00:00:00-05:00,6.909106357997916,6.909106357997916,6.845525783360315,6.877316474914551,21600,0.0,0.0
2005-11-10 00:00:00-05:00,6.84128753417399,6.851884971212332,6.74167785123978,6.784064769744873,10000,0.0,0.0
2005-11-11 00:00:00-05:00,6.733200918824072,6.7713494300842285,6.654784489652029,6.7713494300842285,16400,0.0,0.0
2005-11-14 00:00:00-05:00,6.750153937763542,6.764989376068115,6.737437905536104,6.764989376068115,10800,0.0,0.0
2005-11-15 00:00:00-05:00,6.781944809635179,6.8306899409379325,6.705647801171451,6.718364238739014,79600,0.0,0.0
2005-11-16 00:00:00-05:00,6.779825532959667,6.801019191741943,6.760751280479161,6.801019191741943,7200,0.0,0.0
2005-11-17 00:00:00-05:00,6.822212697924505,6.972687721252441,6.822212697924505,6.972687721252441,28800,0.0,0.0
2005-11-18 00:00:00-05:00,6.99388081352455,7.068058013916016,6.972687558690088,7.068058013916016,12800,0.0,0.0
2005-11-21 00:00:00-05:00,7.1104442265888546,7.2376061612381974,7.1104442265888546,7.176144599914551,38800,0.0,0.0
2005-11-22 00:00:00-05:00,7.184620367242631,7.205813613305323,7.167665123616065,7.201574802398682,5200,0.0,0.0
2005-11-23 00:00:00-05:00,7.205818807460968,7.279996030619921,7.205818807460968,7.24820613861084,7200,0.0,0.0
2005-11-25 00:00:00-05:00,7.237609661173663,7.29059362411499,7.237609661173663,7.29059362411499,1200,0.0,0.0
2005-11-28 00:00:00-05:00,7.311787026287266,7.311787026287266,7.174028396606445,7.174028396606445,24800,0.0,0.0
2005-11-29 00:00:00-05:00,7.195218546254422,7.239724857692964,7.174024487137958,7.212172985076904,21200,0.0,0.0
2005-11-30 00:00:00-05:00,7.190979987934792,7.248202736860486,7.16766692632017,7.239725112915039,8800,0.0,0.0
2005-12-01 00:00:00-05:00,7.292711758491975,7.292711758491975,7.224892358680674,7.275757312774658,69600,0.0,0.0
2005-12-02 00:00:00-05:00,7.275757791081326,7.275757791081326,7.237609275120718,7.269399166107178,11200,0.0,0.0
2005-12-05 00:00:00-05:00,7.269396883261623,7.269396883261623,7.237607002258301,7.237607002258301,3200,0.0,0.0
2005-12-06 00:00:00-05:00,7.239726439281613,7.239726439281613,7.1634294267358944,7.205816745758057,6800,0.0,0.0
2005-12-07 00:00:00-05:00,7.21641431337602,7.21641431337602,7.1570725440979,7.1570725440979,11200,0.0,0.0
2005-12-08 00:00:00-05:00,7.142236420430776,7.142236420430776,7.089252471923828,7.089252471923828,7600,0.0,0.0
2005-12-09 00:00:00-05:00,7.036269095045366,7.036269095045366,6.90910712321548,6.930301189422607,21600,0.0,0.0
2005-12-12 00:00:00-05:00,6.909106545167448,6.947255052677636,6.8900322914123535,6.8900322914123535,3600,0.0,0.0
2005-12-13 00:00:00-05:00,6.8985103878925225,6.968449592590332,6.8985103878925225,6.968449592590332,9200,0.0,0.0
2005-12-14 00:00:00-05:00,6.9684470004341135,6.981162626761188,6.9218208813131135,6.96632719039917,12000,0.0,0.0
2005-12-15 00:00:00-05:00,6.945135507031899,6.945135507031899,6.815854553748907,6.887912750244141,49600,0.0,0.0
2005-12-16 00:00:00-05:00,6.909105588304308,7.078654846410812,6.909105588304308,7.057460784912109,32400,0.0,0.0
2005-12-19 00:00:00-05:00,7.015074920584591,7.015074920584591,6.968449592590332,6.968449592590332,5600,0.0,0.0
2005-12-20 00:00:00-05:00,6.951493030669003,6.951493030669003,6.8985090886540394,6.906986713409424,6400,0.0,0.0
2005-12-21 00:00:00-05:00,6.9175853098076265,7.036269664764404,6.9175853098076265,7.036269664764404,7600,0.0,0.0
2005-12-22 00:00:00-05:00,7.0638210467122855,7.08501430465797,7.057462422551806,7.059582233428955,16000,0.0,0.0
2005-12-23 00:00:00-05:00,7.061698752650571,7.078653999821729,6.972686130414043,6.995998382568359,9600,0.0,0.0
2005-12-27 00:00:00-05:00,6.943017103892833,6.9938820563938435,6.943017103892833,6.983285427093506,7200,0.0,0.0
2005-12-28 00:00:00-05:00,6.989643523804416,7.036269664764404,6.987524521247609,7.036269664764404,18400,0.0,0.0
2005-12-29 00:00:00-05:00,7.078658260640845,7.218535900115967,7.078658260640845,7.218535900115967,16000,0.0,0.0
2005-12-30 00:00:00-05:00,7.205818420402031,7.227011680603027,7.174027721629483,7.227011680603027,6400,0.0,0.0
2006-01-03 00:00:00-05:00,7.199459443164708,7.332978416149718,7.199459443164708,7.30330753326416,12000,0.0,0.0
2006-01-04 00:00:00-05:00,7.345696589846679,7.345696589846679,7.29059362411499,7.29059362411499,12800,0.0,0.0
2006-01-05 00:00:00-05:00,7.290592255087312,7.290592255087312,7.099849700927734,7.099849700927734,16400,0.0,0.0
2006-01-06 00:00:00-05:00,7.057461924395734,7.1104458739910035,7.036268667945991,7.076536178588867,19200,0.0,0.0
2006-01-09 00:00:00-05:00,7.072298026074037,7.114685351402912,7.046865954265106,7.095611095428467,36400,0.0,0.0
2006-01-10 00:00:00-05:00,7.101969595588359,7.112567034294956,7.0553442608578,7.097731590270996,167600,0.0,0.0
2006-01-11 00:00:00-05:00,7.082890697174089,7.131636619567871,7.082890697174089,7.131636619567871,287600,0.0,0.0
2006-01-12 00:00:00-05:00,7.121043751329229,7.184625148773193,7.121043751329229,7.184625148773193,41600,0.0,0.0
2006-01-13 00:00:00-05:00,7.152834326219517,7.288473129272461,7.152834326219517,7.288473129272461,41200,0.0,0.0
2006-01-17 00:00:00-05:00,7.288473301751532,7.288473301751532,7.2312505287710955,7.25880241394043,8400,0.0,0.0
2006-01-18 00:00:00-05:00,7.205815554858254,7.205815554858254,7.146473803117114,7.1549506187438965,7600,0.0,0.0
2006-01-19 00:00:00-05:00,7.157073234591294,7.332979556981346,7.157073234591294,7.322382926940918,26400,0.0,0.0
2006-01-20 00:00:00-05:00,7.34781319434076,7.434707641334811,7.34781319434076,7.428349018096924,46400,0.0,0.0
2006-01-23 00:00:00-05:00,7.449543310447525,7.583062275484975,7.449543310447525,7.5449137687683105,28800,0.0,0.0
2006-01-24 00:00:00-05:00,7.547034815143469,7.597898960113525,7.544915004161629,7.597898960113525,20000,0.0,0.0
2006-01-25 00:00:00-05:00,7.602138346405822,7.66359993397402,7.602138346405822,7.631809234619141,16800,0.0,0.0
2006-01-26 00:00:00-05:00,7.648762006872389,7.767446329668591,7.644523194436368,7.7483720779418945,24000,0.0,0.0
2006-01-27 00:00:00-05:00,7.727178451198282,7.788640022277832,7.7038653857218415,7.788640022277832,41200,0.0,0.0
2006-01-30 00:00:00-05:00,7.799238717305485,7.852222677081298,7.799238717305485,7.824670791625977,17200,0.0,0.0
2006-01-31 00:00:00-05:00,7.835266833753927,7.930637297574146,7.835266833753927,7.928518295288086,14800,0.0,0.0
2006-02-01 00:00:00-05:00,7.947595004930126,8.057801752681698,7.947595004930126,8.034488677978516,15200,0.0,0.0
2006-02-02 00:00:00-05:00,8.074755104091835,8.10866480583165,8.04932302990474,8.095949172973633,37200,0.0,0.0
2006-02-03 00:00:00-05:00,8.095945311896106,8.159525871276855,8.095945311896106,8.159525871276855,15600,0.0,0.0
2006-02-06 00:00:00-05:00,8.180722268381958,8.422329780518785,8.13833575147082,8.405374526977539,43200,0.0,0.0
2006-02-07 00:00:00-05:00,8.428686539398175,8.515580181723067,8.083230972290039,8.083230972290039,52000,0.0,0.0
2006-02-08 00:00:00-05:00,8.095950812881652,8.095950812881652,8.013295948677804,8.042966842651367,34000,0.0,0.0
2006-02-09 00:00:00-05:00,8.053559284833266,8.310001373291016,8.053559284833266,8.310001373291016,21600,0.0,0.0
2006-02-10 00:00:00-05:00,8.3735830789273,8.3735830789273,8.134096207694048,8.136215209960938,23600,0.0,0.0
2006-02-13 00:00:00-05:00,8.176486401714605,8.176486401714605,8.019653499328392,8.038727760314941,12400,0.0,0.0
2006-02-14 00:00:00-05:00,8.021766159959922,8.021766159959922,7.956066608428955,7.956066608428955,5600,0.0,0.0
2006-02-15 00:00:00-05:00,7.987861156463623,7.987861156463623,7.987861156463623,7.987861156463623,4400,0.0,0.0
2006-02-16 00:00:00-05:00,8.034486910540396,8.214632034301758,8.032367908065872,8.214632034301758,15200,0.0,0.0
2006-02-17 00:00:00-05:00,8.244301858296629,8.354507748337234,8.216749981551072,8.246420860290527,33200,0.0,0.0
2006-02-21 00:00:00-05:00,8.242184682136708,8.477433593717747,8.242184682136708,8.322720527648926,23600,0.0,0.0
2006-02-22 00:00:00-05:00,8.37146246433258,8.47743034362793,8.350269211861814,8.47743034362793,24000,0.0,0.0
2006-02-23 00:00:00-05:00,8.47743241791374,8.490148857590155,8.233705912510336,8.254899978637695,40800,0.0,0.0
2006-02-24 00:00:00-05:00,8.212511125330433,8.212511125330433,7.7377746426164355,7.7483720779418945,81200,0.0,0.0
2006-02-27 00:00:00-05:00,7.778041640412267,7.8416221992526145,7.470734662801477,7.568224906921387,47200,0.0,0.0
2006-02-28 00:00:00-05:00,7.525841484300901,7.629690403858476,7.483454962167445,7.608497142791748,20400,0.0,0.0
2006-03-01 00:00:00-05:00,7.563987343326832,7.623329908711113,7.525838840033653,7.621210098266602,10800,0.0,0.0
2006-03-02 00:00:00-05:00,7.5873011301211175,7.5873011301211175,7.468617604988945,7.504646301269531,22400,0.0,0.0
2006-03-03 00:00:00-05:00,7.462262513615622,7.462262513615622,7.398681908133089,7.402920722961426,14000,0.0,0.0
2006-03-06 00:00:00-05:00,7.407158969254585,7.407158969254585,7.303310035109387,7.320265293121338,13200,0.0,0.0
2006-03-07 00:00:00-05:00,7.199455801180618,7.214291235118606,7.19733599149204,7.201574802398682,16400,0.0,0.0
2006-03-08 00:00:00-05:00,7.227010607912144,7.227010607912144,7.135878147326574,7.15071439743042,28400,0.0,0.0
2006-03-09 00:00:00-05:00,7.163429174849755,7.163429174849755,7.110445230052833,7.112565040588379,12000,0.0,0.0
2006-03-10 00:00:00-05:00,7.127402453589223,7.186744229479163,7.110447198494348,7.114686012268066,10000,0.0,0.0
2006-03-13 00:00:00-05:00,7.15707260279657,7.352053165435791,7.15707260279657,7.352053165435791,17200,0.0,0.0
2006-03-14 00:00:00-05:00,7.417754789407278,7.625451826494149,7.364770826625797,7.5809454917907715,32800,0.0,0.0
2006-03-15 00:00:00-05:00,7.561870998279643,7.608497142791747,7.561870998279643,7.608497142791748,6000,0.0,0.0
2006-03-16 00:00:00-05:00,7.608495492365388,7.6318077510934845,7.413514137268066,7.413514137268066,15600,0.0,0.0
2006-03-17 00:00:00-05:00,7.396556634302066,7.530075550079346,7.396556634302066,7.530075550079346,4400,0.0,0.0
2006-03-20 00:00:00-05:00,7.559749209328028,7.597897716044692,7.504646259887776,7.5449137687683105,10400,0.0,0.0
2006-03-21 00:00:00-05:00,7.5978966742458764,7.5978966742458764,7.460138915298705,7.55974817276001,33200,0.0,0.0
2006-03-22 00:00:00-05:00,7.602136528429408,7.602136528429408,7.364768671015989,7.400797367095947,20800,0.0,0.0
2006-03-23 00:00:00-05:00,7.364767568586364,7.407154881754393,7.320261253571773,7.34145450592041,9600,0.0,0.0
2006-03-24 00:00:00-05:00,7.341458050445108,7.360532310156414,7.3329804220242725,7.343577861785889,10400,0.0,0.0
2006-03-27 00:00:00-05:00,7.339337141722933,7.347813959471395,7.332978517822919,7.337217330932617,13600,0.0,0.0
2006-03-28 00:00:00-05:00,7.3393396147749534,7.428352294659374,7.3393396147749534,7.426233291625977,18000,0.0,0.0
2006-03-29 00:00:00-05:00,7.47073778951537,7.725060939788818,7.47073778951537,7.725060939788818,30000,0.0,0.0
2006-03-30 00:00:00-05:00,7.960308782705478,7.960308782705478,7.8098337532229785,7.860698699951172,34800,0.0,0.0
2006-03-31 00:00:00-05:00,7.824670374389658,7.841625628679922,7.7992383014252855,7.83950662612915,30000,0.0,0.0
2006-04-03 00:00:00-04:00,7.799236961458344,7.799236961458344,7.74625301361084,7.74625301361084,8000,0.0,0.0
2006-04-04 00:00:00-04:00,7.7144632517962854,7.835266590118408,7.7144632517962854,7.835266590118408,3200,0.0,0.0
2006-04-05 00:00:00-04:00,7.852218138412715,7.91367969026026,7.847979327064201,7.875531196594238,11600,0.0,0.0
2006-04-06 00:00:00-04:00,7.847981656585779,7.869175719619394,7.771684646606445,7.771684646606445,16000,0.0,0.0
2006-04-07 00:00:00-04:00,7.782284074048589,7.877654552459717,7.782284074048589,7.877654552459717,13600,0.0,0.0
2006-04-10 00:00:00-04:00,7.905204855439977,7.998457121052738,7.884011599693923,7.962427616119385,20400,0.0,0.0
2006-04-11 00:00:00-04:00,8.047201362779866,8.053559177103768,7.956068917940239,8.036603927612305,46800,0.0,0.0
2006-04-12 00:00:00-04:00,7.989979933867635,8.011173190776805,7.9263993546691935,7.936995983123779,22800,0.0,0.0
2006-04-13 00:00:00-04:00,7.968786604901645,7.968786604901645,7.862818693621192,7.886131763458252,12000,0.0,0.0
2006-04-17 00:00:00-04:00,7.898848070776488,7.977264097430937,7.898848070776488,7.9475932121276855,20000,0.0,0.0
2006-04-18 00:00:00-04:00,7.939114113400766,7.941233923941402,7.886130168476622,7.915801048278809,8400,0.0,0.0
2006-04-19 00:00:00-04:00,8.000577804568914,8.011174434668835,7.95819047569818,7.989981174468994,8800,0.0,0.0
2006-04-20 00:00:00-04:00,7.922163427702282,8.032370182415239,7.9094469838415185,8.011176109313965,9200,0.0,0.0
2006-04-21 00:00:00-04:00,8.036605477995598,8.371464443814222,8.036605477995598,8.318480491638184,53200,0.0,0.0
2006-04-24 00:00:00-04:00,8.265497281264327,8.265497281264327,8.201916694641113,8.201916694641113,5600,0.0,0.0
2006-04-25 00:00:00-04:00,8.159527238883172,8.170123865810936,8.12773654962907,8.151049613952637,9200,0.0,0.0
2006-04-26 00:00:00-04:00,8.22099259246764,8.231589224274865,8.148934364318848,8.148934364318848,6800,0.0,0.0
2006-04-27 00:00:00-04:00,8.053561250246615,8.286690331470615,8.053561250246615,8.199796676635742,38800,0.0,0.0
2006-04-28 00:00:00-04:00,8.201916694641113,8.201916694641113,8.1383361080179,8.201916694641113,4800,0.0,0.0
2006-05-01 00:00:00-04:00,8.244302563090315,8.259138003728305,8.201915243351399,8.225228309631348,10000,0.0,0.0
2006-05-02 00:00:00-04:00,8.212510060660447,8.371461868286133,8.212510060660447,8.371461868286133,10000,0.0,0.0
2006-05-03 00:00:00-04:00,8.430804352173398,8.430804352173398,8.390536848449925,8.399014472961426,5600,0.0,0.0
2006-05-04 00:00:00-04:00,8.435039910693922,8.950043678283691,8.435039910693922,8.950043678283691,152400,0.0,0.0
2006-05-05 00:00:00-04:00,9.070850734953606,9.079328359731129,8.964882850646973,8.964882850646973,71200,0.0,0.0
2006-05-08 00:00:00-04:00,8.911904164135676,8.911904164135676,8.795339584350586,8.795339584350586,18800,0.0,0.0
2006-05-09 00:00:00-04:00,8.911904030298015,9.007275342679462,8.76354874531257,8.986082077026367,50800,0.0,0.0
2006-05-10 00:00:00-04:00,9.015747347006053,9.049657035976008,8.922495095985612,8.924614906311035,27200,0.0,0.0
2006-05-11 00:00:00-04:00,8.909782999608895,8.954289332435279,8.84832141134137,8.871634483337402,24000,0.0,0.0
2006-05-12 00:00:00-04:00,8.848319592344973,8.994555002342583,8.848319592344973,8.856797218322754,19600,0.0,0.0
2006-05-15 00:00:00-04:00,8.837724037141887,8.837724037141887,8.746591567993164,8.746591567993164,10000,0.0,0.0
2006-05-16 00:00:00-04:00,8.748709242095499,8.867393576760605,8.748709242095499,8.852558135986328,11600,0.0,0.0
2006-05-17 00:00:00-04:00,8.780501208219905,8.901304562606166,8.780501208219905,8.858917236328125,14800,0.0,0.0
2006-05-18 00:00:00-04:00,8.746594687072283,8.858920455323657,8.742355872057155,8.848323822021484,11600,0.0,0.0
2006-05-19 00:00:00-04:00,8.858914155035906,8.858914155035906,8.71903659290005,8.791094779968262,14400,0.0,0.0
2006-05-22 00:00:00-04:00,8.769903821018904,8.769903821018904,8.54101276397705,8.54101276397705,6400,0.0,0.0
2006-05-23 00:00:00-04:00,8.774142895744816,8.774142895744816,8.636384295254219,8.68936824798584,30800,0.0,0.0
2006-05-24 00:00:00-04:00,8.636386715239196,8.636386715239196,8.265498942192114,8.392660140991211,143600,0.0,0.0
2006-05-25 00:00:00-04:00,8.343914185911942,8.666056774842914,8.343914185911942,8.604595184326172,51600,0.0,0.0
2006-05-26 00:00:00-04:00,8.67876871270304,8.68724633633406,8.593994093334214,8.657574653625488,5200,0.0,0.0
2006-05-30 00:00:00-04:00,8.710561253102648,8.8589164781434,8.646980673362595,8.733874320983887,37200,0.0,0.0
2006-05-31 00:00:00-04:00,8.731753324299492,9.13866958847145,8.731753324299492,9.100521087646484,25200,0.0,2.0
2006-06-01 00:00:00-04:00,9.100524269137084,9.100524269137084,8.901304879549128,8.943692207336426,10000,0.0,0.0
2006-06-02 00:00:00-04:00,8.901304375763027,9.320937199318195,8.897065562377097,9.159866333007812,40000,0.0,0.0
2006-06-05 00:00:00-04:00,9.155628567980042,9.265835303220381,9.134434498623584,9.193777084350586,14800,0.0,0.0
2006-06-06 00:00:00-04:00,9.17681961556308,9.17681961556308,8.99031589256337,9.092045783996582,11400,0.0,0.0
2006-06-07 00:00:00-04:00,9.087807150992896,9.325175015935772,9.066613086328683,9.32093620300293,38400,0.0,0.0
2006-06-08 00:00:00-04:00,9.261595187891622,9.261595187891622,9.164104907964681,9.253117561340332,21200,0.0,0.0
2006-06-09 00:00:00-04:00,9.26159388338467,9.392993842537958,9.26159388338467,9.342129707336426,39000,0.0,0.0
2006-06-12 00:00:00-04:00,9.418427605232486,9.435382858998443,8.935214191496692,9.049659729003906,23000,0.0,0.0
2006-06-13 00:00:00-04:00,8.795336590997781,8.795336590997781,8.269735850769132,8.295167922973633,30400,0.0,0.0
2006-06-14 00:00:00-04:00,8.265496995713976,8.952169409546682,8.265496995713976,8.58340072631836,35000,0.0,0.0
2006-06-15 00:00:00-04:00,8.689367030375374,8.901302811604042,8.630025270342017,8.829244613647461,22400,0.0,0.0
2006-06-16 00:00:00-04:00,8.816527233984743,8.816527233984743,8.37146246433258,8.47743034362793,68200,0.0,0.0
2006-06-19 00:00:00-04:00,8.413850115965005,8.651217948756491,8.413850115965005,8.56220531463623,30400,0.0,0.0
2006-06-20 00:00:00-04:00,8.566443903365663,8.75718643017529,8.566443903365663,8.668173789978027,6800,0.0,0.0
2006-06-21 00:00:00-04:00,8.689363240009534,8.752943784949652,8.515576039886984,8.621543884277344,16600,0.0,0.0
2006-06-22 00:00:00-04:00,8.562204970452512,8.570681786358364,8.396894528991652,8.47743034362793,59200,0.0,0.0
2006-06-23 00:00:00-04:00,8.47743347323416,8.541014062589205,8.47743347323416,8.481672286987305,2400,0.0,0.0
2006-06-26 00:00:00-04:00,8.45623622634792,8.45623622634792,8.142570624257628,8.159525871276855,18200,0.0,0.0
2006-06-27 00:00:00-04:00,8.129856348180427,8.129856348180427,7.951830267254183,8.006933212280273,7200,0.0,0.0
2006-06-28 00:00:00-04:00,7.968785881494582,8.066276965460311,7.884012045248597,8.057799339294434,11800,0.0,0.0
2006-06-29 00:00:00-04:00,7.968783855438233,7.977261479448682,7.820429477608999,7.968783855438232,27400,0.0,0.0
2006-06-30 00:00:00-04:00,7.960310442029057,8.265497760601688,7.930638745311199,8.032368659973145,18000,0.0,0.0
2006-07-03 00:00:00-04:00,8.049323933202034,8.049323933202034,7.841626885678967,7.862820148468018,4800,0.0,0.0
2006-07-05 00:00:00-04:00,7.968787236640576,8.066278337185325,7.968787236640576,8.049323081970215,9600,0.0,0.0
2006-07-06 00:00:00-04:00,8.028130645618782,8.138337390418013,7.934878349304199,7.934878349304199,9800,0.0,0.0
