Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-22 00:00:00-05:00,19.03350638173109,19.150997161865234,19.03350638173109,19.150997161865234,3700,0.0,0.0,0.0
1998-12-23 00:00:00-05:00,19.174492837746257,19.36247806164573,19.150994684758825,19.233238220214844,12000,0.0,0.0,0.0
1998-12-24 00:00:00-05:00,19.503482184727606,19.585725784301758,19.4094894995,19.585725784301758,1600,0.0,0.0,0.0
1998-12-28 00:00:00-05:00,19.49172269691855,19.50347177630187,19.40947914123535,19.40947914123535,8600,0.0,0.0,0.0
1998-12-29 00:00:00-05:00,19.46822931642216,19.83245086669922,19.46822931642216,19.83245086669922,1100,0.0,0.0,0.0
1998-12-30 00:00:00-05:00,19.820706858572283,19.855954114396656,19.66796875,19.66796875,31700,0.0,0.0,0.0
1998-12-31 00:00:00-05:00,19.66796647532705,19.738460978822843,19.644468307495117,19.644468307495117,32400,0.0,0.0,0.0
1999-01-04 00:00:00-05:00,19.667964625444654,19.949942612906224,19.479979300470273,19.526975631713867,5200,0.0,0.0,0.0
1999-01-05 00:00:00-05:00,19.644460256000947,19.85594367980957,19.644460256000947,19.85594367980957,1300,0.0,0.0,0.0
1999-01-06 00:00:00-05:00,20.090926656514508,20.41990089416504,20.090926656514508,20.41990089416504,8100,0.0,0.0,0.0
1999-01-07 00:00:00-05:00,20.325909781565866,20.537393235940538,20.30241161996868,20.396404266357422,13700,0.0,0.0,0.0
1999-01-08 00:00:00-05:00,20.51389353349376,20.607886172822482,20.384653654416766,20.41990089416504,18600,0.0,0.0,0.0
1999-01-11 00:00:00-05:00,20.490401365634263,20.51389953233797,20.14967794843048,20.314165115356445,63100,0.0,0.0,0.0
1999-01-12 00:00:00-05:00,20.008690208833745,20.067435629294206,19.761959442899798,19.785457611083984,3300,0.0,0.0,0.0
1999-01-13 00:00:00-05:00,19.315484554209608,19.879440307617188,19.315484554209608,19.879440307617188,3400,0.0,0.0,0.0
1999-01-14 00:00:00-05:00,19.691472889578474,19.785465600268584,19.339000224490555,19.432992935180664,36600,0.0,0.0,0.0
1999-01-15 00:00:00-05:00,19.691461377499706,19.70321045946719,19.58571963979237,19.679712295532227,34800,0.0,0.0,0.0
1999-01-19 00:00:00-05:00,19.90295045549582,19.985194052419356,19.66796875,19.66796875,4100,0.0,0.0,0.0
1999-01-20 00:00:00-05:00,19.949946180493797,20.184927878732825,19.867702586110134,19.9969425201416,3500,0.0,0.0,0.0
1999-01-21 00:00:00-05:00,19.94994131610911,19.973439480203467,19.761956003354253,19.80895233154297,31500,0.0,0.0,0.0
1999-01-22 00:00:00-05:00,19.50347952184035,19.961693799763108,19.456483185643147,19.9029483795166,12300,0.0,0.0,0.0
1999-01-25 00:00:00-05:00,19.808947363407654,19.902939996211487,19.71495473060382,19.85594367980957,8100,0.0,0.0,0.0
1999-01-26 00:00:00-05:00,19.973440004911037,20.325912475585938,19.914694593131884,20.325912475585938,3700,0.0,0.0,0.0
1999-01-27 00:00:00-05:00,20.349406445467913,20.396402765203405,20.302410125732422,20.302410125732422,1900,0.0,0.0,0.0
1999-01-28 00:00:00-05:00,20.349406011872002,20.513893127441406,20.349406011872002,20.513893127441406,4300,0.0,0.0,0.0
1999-01-29 00:00:00-05:00,20.58438415006566,20.725373082600356,20.443395217530963,20.654878616333008,6800,0.0,0.0,0.0
1999-02-01 00:00:00-05:00,20.748883469286085,20.76063255392328,20.631392622914138,20.701887130737305,6100,0.0,0.0,0.0
1999-02-02 00:00:00-05:00,20.537393986493694,20.537393986493694,20.255416037022382,20.443401336669922,20900,0.0,0.0,0.0
1999-02-03 00:00:00-05:00,20.39640451664299,20.795873268697058,20.372906354757454,20.772375106811523,23100,0.0,0.0,0.0
1999-02-04 00:00:00-05:00,20.901609248268727,20.925107403691175,20.63138046091056,20.654878616333008,19500,0.0,0.0,0.0
1999-02-05 00:00:00-05:00,20.44341771716693,20.572657714229482,20.137941360473633,20.137941360473633,5800,0.0,0.0,0.0
1999-02-08 00:00:00-05:00,20.314159919966514,20.46689796447754,20.055680152332467,20.46689796447754,8200,0.0,0.0,0.0
1999-02-09 00:00:00-05:00,20.208421499243283,20.231919663777283,19.83245086669922,19.83245086669922,9400,0.0,0.0,0.0
1999-02-10 00:00:00-05:00,19.808952702165218,19.94994168936924,19.7149600440292,19.83245086669922,9200,0.0,0.0,0.0
1999-02-11 00:00:00-05:00,19.94993675350117,20.50214348342729,19.891191356700517,20.47864532470703,12200,0.0,0.0,0.0
1999-02-12 00:00:00-05:00,20.20842021870836,20.23191838175337,19.985187669780768,20.11442756652832,5800,0.0,0.0,0.0
1999-02-16 00:00:00-05:00,20.290665966416725,20.490400373729454,20.278916883633624,20.372909545898438,9300,0.0,0.0,0.0
1999-02-17 00:00:00-05:00,20.41990092507115,20.713627923417974,20.302410125732422,20.302410125732422,14700,0.0,0.0,0.0
1999-02-18 00:00:00-05:00,20.302414310874276,20.325912475585938,20.126178075536824,20.325912475585938,3500,0.0,0.0,0.0
1999-02-19 00:00:00-05:00,20.349408501246113,20.431652069091797,20.290663095642056,20.431652069091797,900,0.0,0.0,0.0
1999-02-22 00:00:00-05:00,20.490403633738126,20.948617935180664,20.490403633738126,20.948617935180664,14000,0.0,0.0,0.0
1999-02-23 00:00:00-05:00,20.960373036622194,20.98387121267222,20.678394924021898,20.84288215637207,6800,0.0,0.0,0.0
1999-02-24 00:00:00-05:00,20.98387301893539,21.12486208737169,20.58440399169922,20.58440399169922,9000,0.0,0.0,0.0
1999-02-25 00:00:00-05:00,20.537398256826073,20.56089642416798,20.04393674264604,20.34941291809082,19100,0.0,0.0,0.0
1999-02-26 00:00:00-05:00,20.325911816147716,20.60788978353936,20.325911816147716,20.525646209716797,8500,0.0,0.0,0.0
1999-03-01 00:00:00-05:00,20.46690098480993,20.537395477294922,20.349410164001604,20.537395477294922,8600,0.0,0.0,0.0
1999-03-02 00:00:00-05:00,20.58440399169922,20.83113486146274,20.58440399169922,20.58440399169922,18100,0.0,0.0,0.0
1999-03-03 00:00:00-05:00,20.607885197668462,20.643132435748853,20.47864532470703,20.47864532470703,1000,0.0,0.0,0.0
1999-03-04 00:00:00-05:00,20.93686448215099,20.98386081095492,20.725381002533304,20.913366317749023,5400,0.0,0.0,0.0
1999-03-05 00:00:00-05:00,21.383330075795417,21.68880621973535,21.383330075795417,21.54781723022461,24800,0.0,0.0,0.0
1999-03-08 00:00:00-05:00,21.71230778399042,21.71230778399042,21.359835255029537,21.641813278198242,12300,0.0,0.0,0.0
1999-03-09 00:00:00-05:00,21.594815954880644,21.829797630124176,21.53607053606976,21.700557708740234,12100,0.0,0.0,0.0
1999-03-10 00:00:00-05:00,21.71230778399042,21.747555036886506,21.594816941003458,21.641813278198242,5600,0.0,0.0,0.0
1999-03-11 00:00:00-05:00,21.806304112156788,22.006038578701325,21.747558680820156,21.876798629760742,13100,0.0,0.0,0.0
1999-03-12 00:00:00-05:00,22.111776056136677,22.22926689596737,21.43032918511865,21.970787048339844,13700,0.0,0.0,0.0
1999-03-15 00:00:00-05:00,21.947289612402656,22.02953320302729,21.80630059990328,22.017784118652344,7100,0.0,0.0,0.0
1999-03-16 00:00:00-05:00,22.158782856658807,22.158782856658807,21.806310170709832,21.90030288696289,6200,0.0,0.0,0.0
1999-03-17 00:00:00-05:00,21.876793711349883,21.876793711349883,21.59481570432926,21.806299209594727,6700,0.0,0.0,0.0
1999-03-18 00:00:00-05:00,21.665306640883625,22.182266235351562,21.665306640883625,22.182266235351562,7000,0.0,0.0,0.0
1999-03-19 00:00:00-05:00,22.182835423049106,22.182835423049106,21.87702751159668,21.87702751159668,13100,0.032,0.0,0.0
1999-03-22 00:00:00-05:00,21.829977947732676,21.829977947732676,21.547693750132687,21.641788482666016,18600,0.0,0.0,0.0
1999-03-23 00:00:00-05:00,21.477130849265198,21.477130849265198,20.93608593192336,20.98313331604004,9800,0.0,0.0,0.0
1999-03-24 00:00:00-05:00,21.077219058968925,21.077219058968925,20.771411193157995,20.818458557128906,12900,0.0,0.0,0.0
1999-03-25 00:00:00-05:00,21.147786395591602,21.453594207763672,21.03016800629465,21.453594207763672,10200,0.0,0.0,0.0
1999-03-26 00:00:00-05:00,21.40655086003655,21.500645589091654,21.218361401926337,21.312456130981445,6300,0.0,0.0,0.0
1999-03-29 00:00:00-05:00,21.677080677501085,21.829984664916992,21.63003329675773,21.829984664916992,5100,0.0,0.0,0.0
1999-03-30 00:00:00-05:00,21.735883854433848,21.90054964120986,21.66531280295841,21.85350227355957,36300,0.0,0.0,0.0
1999-03-31 00:00:00-05:00,21.971121845349586,21.99464553040885,21.524171829223633,21.524171829223633,24400,0.0,0.0,0.0
1999-04-01 00:00:00-05:00,21.64179253108653,21.64179253108653,21.371270124447946,21.50065040588379,4100,0.0,0.0,0.0
1999-04-05 00:00:00-04:00,21.64179396165885,21.853507163457685,21.57122289439257,21.782936096191406,9600,0.0,0.0,0.0
1999-04-06 00:00:00-04:00,21.865255793234457,22.041683354772122,21.78292293118355,21.900541305541992,10900,0.0,0.0,0.0
1999-04-07 00:00:00-04:00,22.076977553078162,22.135786763395366,22.01816834276096,22.0887393951416,13600,0.0,0.0,0.0
1999-04-08 00:00:00-04:00,22.1593106508255,22.58273696899414,22.1593106508255,22.58273696899414,20800,0.0,0.0,0.0
1999-04-09 00:00:00-04:00,22.488640973196432,22.829734377078598,22.488640973196432,22.794448852539062,72900,0.0,0.0,0.0
1999-04-12 00:00:00-04:00,22.44158154256268,23.07672064282389,22.44158154256268,22.98262596130371,21100,0.0,0.0,0.0
1999-04-13 00:00:00-04:00,23.05320445402169,23.076728132035996,22.74739663983569,22.865015029907227,32700,0.0,0.0,0.0
1999-04-14 00:00:00-04:00,22.865020896510075,22.91206826460989,22.34749984741211,22.34749984741211,49700,0.0,0.0,0.0
1999-04-15 00:00:00-04:00,22.488644587842725,22.53569196145746,21.971123478080653,22.30045509338379,35800,0.0,0.0,0.0
1999-04-16 00:00:00-04:00,22.30045212706557,22.394546861778927,22.135786341317196,22.371023178100586,11600,0.0,0.0,0.0
1999-04-19 00:00:00-04:00,22.72388018946494,23.006164415421026,21.806456455107657,21.87702751159668,37400,0.0,0.0,0.0
1999-04-20 00:00:00-04:00,22.018161603599598,22.253398372868823,21.94759057281883,22.159303665161133,15600,0.0,0.0,0.0
1999-04-21 00:00:00-04:00,22.30044779449017,22.53568458557129,22.18282939894961,22.53568458557129,45100,0.0,0.0,0.0
1999-04-22 00:00:00-04:00,22.653310713204537,22.817976523165527,22.48864490324355,22.594501495361328,35700,0.0,0.0,0.0
1999-04-23 00:00:00-04:00,22.676831631410014,22.888544789794548,22.676831631410014,22.84149742126465,2000,0.0,0.0,0.0
1999-04-26 00:00:00-04:00,22.935592374653396,22.95911605914022,22.700355529785156,22.700355529785156,94400,0.0,0.0,0.0
1999-04-27 00:00:00-04:00,22.841497706134806,22.86502139069313,22.676831914226522,22.759164810180664,4100,0.0,0.0,0.0
1999-04-28 00:00:00-04:00,22.888545362781194,23.029687471904204,22.67683219909668,22.67683219909668,6000,0.0,0.0,0.0
