Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Rolling,Macd,Fibonacci,Pivot,RSI,Volume Horizontal,Buy Price,Buy Date,Sell Price,Sell Date,Stop Loss Price,Sell Stop Loss Date
2024-01-10,0.0575,0.1015,0.0575,0.1000,0.1000,581932,FRCCL,Financial Services,Banks - Regional,0,1,1,1,1,1,0.1100,2024-01-11,0.1430,2024-01-11,0.0199,
2024-01-11,0.1100,0.1500,0.1100,0.1250,0.1250,172434,FRCCL,Financial Services,Banks - Regional,0,1,0,0,1,0,0.1000,2024-01-12,0.1300,2024-01-11,0.0199,
2024-01-12,0.1000,0.1828,0.1000,0.1800,0.1800,197625,FRCCL,Financial Services,Banks - Regional,0,1,0,1,0,1,0.1000,2024-01-16,0.1300,2024-01-12,0.0199,
2024-01-16,0.1000,0.1000,0.1000,0.1000,0.1000,15033,FRCCL,Financial Services,Banks - Regional,0,1,0,0,1,0,0.1000,2024-01-17,,,0.0200,
2024-01-17,0.1000,0.1000,0.1000,0.1000,0.1000,8624,FRCCL,Financial Services,Banks - Regional,0,1,0,0,1,0,,,,,,
2023-09-20,1.3050,1.3400,1.2950,1.3200,1.3200,13900,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.3300,2023-09-21,1.4231,2023-09-28,,
2023-09-21,1.3300,1.3400,1.2900,1.3100,1.3100,18200,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.2800,2023-09-22,1.3696,2023-09-26,,
2023-09-22,1.2800,1.3000,1.2200,1.2400,1.2400,46200,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.2600,2023-09-25,,,,
2023-09-25,1.2600,1.3000,1.2100,1.2500,1.2500,25100,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.2500,2023-09-26,,,,
2023-09-26,1.2500,1.3700,1.2500,1.2800,1.2800,26600,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.3100,2023-09-27,,,,
2023-09-27,1.3100,1.3300,1.3000,1.3000,1.3000,13900,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.3300,2023-09-28,,,,
2023-09-28,1.3300,1.4290,1.2700,1.2800,1.2800,24100,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.2800,2023-09-29,,,,
2023-09-29,1.2800,1.3500,1.2200,1.3100,1.3100,14700,PBLA,Healthcare,Biotechnology,0,0,0,1,0,0,1.3500,2023-10-02,1.4445,2023-12-18,,
2023-10-02,1.3500,1.3500,1.2300,1.2600,1.2600,27800,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.2300,2023-10-03,,,,
2023-10-03,1.2300,1.3100,1.1610,1.1700,1.1700,48300,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.1740,2023-10-04,,,,
2023-10-04,1.1740,1.2410,1.1700,1.2000,1.2000,14600,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.1700,2023-10-05,1.2519,2023-12-18,,
2023-10-05,1.1700,1.2300,1.1300,1.1500,1.1500,19900,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.1820,2023-10-06,1.2647,2023-12-18,,
2023-10-06,1.1820,1.2100,1.1500,1.1500,1.1500,11500,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.1500,2023-10-09,1.2305,2023-11-02,,
2023-10-09,1.1500,1.1800,1.0900,1.1200,1.1200,20800,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.1500,2023-10-10,1.2305,2023-11-02,1.0640,2023-10-10
2023-10-10,1.1500,1.1500,1.0100,1.1200,1.1200,60100,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.0700,2023-10-11,,,1.0165,2023-10-10
2023-10-11,1.0700,1.1500,1.0400,1.0700,1.0700,27900,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.0500,2023-10-12,,,0.9975,2023-10-16
2023-10-12,1.0500,1.1400,1.0200,1.0500,1.0500,36900,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,1.1000,2023-10-13,1.1770,2023-11-02,0.9785,2023-10-16
2023-10-13,1.1000,1.1300,1.0200,1.0300,1.0300,16500,PBLA,Healthcare,Biotechnology,0,0,0,0,0,1,1.0500,2023-10-16,,,0.8835,2023-10-16
2023-10-16,1.0500,1.0700,0.8500,0.9300,0.9300,139100,PBLA,Healthcare,Biotechnology,0,0,0,0,0,0,0.9950,2023-10-17,,,0.8550,2023-10-16
2023-10-17,0.9950,0.9950,0.9000,0.9000,0.9000,34600,PBLA,Healthcare,Biotechnology,0,0,0,0,0,1,0.9200,2023-10-18,,,0.8550,2023-10-19
2023-10-18,0.9200,0.9200,0.8670,0.9170,0.9170,23200,PBLA,Healthcare,Biotechnology,1,0,0,1,0,1,0.8900,2023-10-19,0.9523,2023-11-02,0.8312,2023-10-19
2023-10-19,0.8900,0.9000,0.8240,0.8750,0.8750,45500,PBLA,Healthcare,Biotechnology,1,0,0,0,0,0,0.8320,2023-10-20,,,0.7704,2023-10-25
2023-10-20,0.8320,0.8660,0.7900,0.8110,0.8110,25100,PBLA,Healthcare,Biotechnology,1,0,0,0,0,1,0.8300,2023-10-23,0.8881,2023-10-31,0.7704,2023-10-25
2023-10-23,0.8300,0.8700,0.7900,0.8250,0.8250,29300,PBLA,Healthcare,Biotechnology,1,0,0,0,0,1,0.8200,2023-10-24,0.8774,2023-10-31,0.7704,2023-10-25
2023-10-24,0.8200,0.8500,0.7910,0.8500,0.8500,54200,PBLA,Healthcare,Biotechnology,1,0,0,1,0,0,0.8020,2023-10-25,0.8581,2023-10-31,0.7704,2023-10-25
2023-10-25,0.8020,0.8490,0.7000,0.8430,0.8430,685100,PBLA,Healthcare,Biotechnology,1,0,0,0,0,0,0.8180,2023-10-26,0.8753,2023-10-31,0.7220,2023-10-25
2023-10-26,0.8180,0.8180,0.7300,0.7600,0.7600,45300,PBLA,Healthcare,Biotechnology,1,0,0,0,0,1,0.7970,2023-10-27,0.8528,2023-10-31,0.7068,2023-10-30
2023-10-27,0.7970,0.8400,0.7100,0.7440,0.7440,49900,PBLA,Healthcare,Biotechnology,1,0,0,0,0,1,0.7600,2023-10-30,,,0.7068,2023-10-30
2023-10-30,0.7600,0.7870,0.7000,0.7850,0.7850,24800,PBLA,Healthcare,Biotechnology,1,0,0,1,0,1,0.9100,2023-10-31,0.9737,2023-11-02,0.7068,2023-10-30
2023-10-31,0.9100,0.9200,0.7000,0.8180,0.8180,439500,PBLA,Healthcare,Biotechnology,1,0,0,1,0,0,0.7940,2023-11-01,1.0322,2023-11-02,0.7068,2023-10-31
2023-11-01,0.7940,0.8200,0.7700,0.7970,0.7970,31400,PBLA,Healthcare,Biotechnology,1,0,0,0,0,1,1.1700,2023-11-02,1.2519,2023-12-18,0.7068,2023-11-03
2023-11-02,1.1700,1.2400,0.8900,0.9500,0.9500,53061000,PBLA,Healthcare,Biotechnology,1,0,0,0,1,0,0.6920,2023-11-03,0.8996,2023-11-02,0.6840,2023-11-03
2023-11-03,0.6920,0.7740,0.6600,0.7200,0.7200,4017800,PBLA,Healthcare,Biotechnology,1,0,0,0,1,1,0.6630,2023-11-06,0.8619,2023-11-07,0.6745,2023-11-03
2023-11-06,0.6630,0.7300,0.6130,0.7100,0.7100,1066000,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.6900,2023-11-07,0.8970,2023-11-07,0.6745,2023-11-06
2023-11-07,0.6900,0.9700,0.6510,0.9500,0.9500,1369700,PBLA,Healthcare,Biotechnology,1,1,0,1,1,1,0.8750,2023-11-08,,,0.6365,2023-11-09
2023-11-08,0.8750,0.8750,0.6700,0.6700,0.6700,573800,PBLA,Healthcare,Biotechnology,0,1,0,0,1,1,0.6490,2023-11-09,0.8437,2023-11-08,0.5529,2023-11-16
2023-11-09,0.6490,0.7000,0.5800,0.5820,0.5820,382600,PBLA,Healthcare,Biotechnology,0,0,0,0,1,1,0.6200,2023-11-10,,,0.5529,2023-11-16
2023-11-10,0.6200,0.6200,0.5800,0.5980,0.5980,183100,PBLA,Healthcare,Biotechnology,1,0,0,0,1,1,0.6000,2023-11-13,0.6420,2023-11-29,0.5529,2023-11-16
2023-11-13,0.6000,0.6170,0.5730,0.6150,0.6150,176300,PBLA,Healthcare,Biotechnology,1,0,0,1,1,1,0.6000,2023-11-14,0.6420,2023-11-29,0.5529,2023-11-16
2023-11-14,0.6000,0.6350,0.5710,0.6000,0.6000,204300,PBLA,Healthcare,Biotechnology,1,0,0,0,1,1,0.6000,2023-11-15,0.6420,2023-11-29,0.5529,2023-11-16
2023-11-15,0.6000,0.6400,0.5700,0.6030,0.6030,156700,PBLA,Healthcare,Biotechnology,1,0,0,0,1,1,0.5850,2023-11-16,,,0.5529,2023-11-16
2023-11-16,0.5850,0.6400,0.5180,0.5890,0.5890,218900,PBLA,Healthcare,Biotechnology,1,0,0,0,1,1,0.5610,2023-11-17,,,0.5529,2023-11-16
2023-11-17,0.5610,0.6260,0.5500,0.5840,0.5840,168100,PBLA,Healthcare,Biotechnology,1,0,0,0,1,1,0.5900,2023-11-20,0.6313,2023-11-29,0.5158,2023-11-20
2023-11-20,0.5900,0.5900,0.5050,0.5430,0.5430,363500,PBLA,Healthcare,Biotechnology,1,0,0,0,1,1,0.5300,2023-11-21,,,0.4817,2023-11-21
2023-11-21,0.5300,0.5300,0.4800,0.5070,0.5070,118500,PBLA,Healthcare,Biotechnology,0,0,0,0,1,1,0.5150,2023-11-22,0.5510,2023-11-29,0.4817,2023-11-21
2023-11-22,0.5150,0.5470,0.4800,0.5110,0.5110,148800,PBLA,Healthcare,Biotechnology,1,0,0,0,1,1,0.5030,2023-11-24,,,0.4817,2023-11-22
2023-11-24,0.5030,0.5420,0.5020,0.5210,0.5210,34100,PBLA,Healthcare,Biotechnology,1,0,0,0,1,1,0.5370,2023-11-27,0.5746,2023-11-29,0.4788,2023-12-06
2023-11-27,0.5370,0.5370,0.4800,0.5040,0.5040,71300,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.5300,2023-11-28,,,0.4788,2023-12-06
2023-11-28,0.5300,0.5300,0.4900,0.5090,0.5090,52900,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.5420,2023-11-29,,,0.4712,2023-12-07
2023-11-29,0.5420,0.6500,0.4930,0.4960,0.4960,2288500,PBLA,Healthcare,Biotechnology,1,1,0,0,1,0,0.5020,2023-11-30,,,0.4712,2023-12-07
2023-11-30,0.5020,0.5700,0.4990,0.5300,0.5300,354300,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.5300,2023-12-01,,,0.4712,2023-12-07
2023-12-01,0.5300,0.6000,0.5250,0.5990,0.5990,333800,PBLA,Healthcare,Biotechnology,1,1,1,1,1,1,0.5750,2023-12-04,0.6152,2023-12-18,0.4712,2023-12-07
2023-12-04,0.5750,0.5750,0.5110,0.5190,0.5190,638900,PBLA,Healthcare,Biotechnology,1,1,0,0,1,0,0.5050,2023-12-05,,,0.4712,2023-12-07
2023-12-05,0.5050,0.5150,0.4920,0.5110,0.5110,126800,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.5090,2023-12-06,0.5446,2023-12-18,0.4674,2023-12-11
2023-12-06,0.5090,0.5170,0.4770,0.4920,0.4920,191700,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.4860,2023-12-07,0.5200,2023-12-18,0.4636,2023-12-11
2023-12-07,0.4860,0.5100,0.4700,0.4880,0.4880,127300,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.4800,2023-12-08,0.5136,2023-12-18,0.4541,2023-12-14
2023-12-08,0.4800,0.4950,0.4700,0.4780,0.4780,100900,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.4900,2023-12-11,0.5243,2023-12-18,0.4484,2024-01-17
2023-12-11,0.4900,0.4990,0.4550,0.4720,0.4720,153400,PBLA,Healthcare,Biotechnology,0,1,0,0,1,1,0.4750,2023-12-12,0.5082,2023-12-18,0.4484,2024-01-17
2023-12-12,0.4750,0.4850,0.4560,0.4800,0.4800,80200,PBLA,Healthcare,Biotechnology,1,1,0,1,1,1,0.4930,2023-12-13,0.5275,2023-12-18,0.4408,2024-01-17
2023-12-13,0.4930,0.4930,0.4600,0.4640,0.4640,50000,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.4710,2023-12-14,0.5040,2023-12-18,0.4408,2024-01-17
2023-12-14,0.4710,0.4800,0.4500,0.4720,0.4720,85700,PBLA,Healthcare,Biotechnology,1,1,0,1,1,1,0.4980,2023-12-15,0.6474,2023-12-18,0.4341,2024-01-17
2023-12-15,0.4980,0.4980,0.4570,0.4570,0.4570,106200,PBLA,Healthcare,Biotechnology,1,1,0,0,1,1,0.5900,2023-12-18,0.7670,2023-12-18,0.4341,2024-01-17
2023-12-18,0.5900,1.6400,0.4820,1.0100,1.0100,146913300,PBLA,Healthcare,Biotechnology,1,1,0,0,0,0,1.8000,2023-12-19,,,0.4341,2024-01-17
2023-12-19,1.8000,1.9000,1.4200,1.5700,1.5700,92002500,PBLA,Healthcare,Biotechnology,1,1,0,0,0,1,1.3100,2023-12-20,1.7030,2023-12-19,0.4341,2024-01-17
2023-12-20,1.3100,1.4900,1.1200,1.2000,1.2000,10432000,PBLA,Healthcare,Biotechnology,1,1,0,0,1,0,0.9900,2023-12-21,1.2870,2023-12-20,0.4341,2024-01-17
2023-12-21,0.9900,1.0900,0.8550,0.8690,0.8690,6629400,PBLA,Healthcare,Biotechnology,1,1,0,0,1,0,0.9200,2023-12-22,,,0.4341,2024-01-17
2023-12-22,0.9200,1.1400,0.8500,0.8920,0.8920,6262100,PBLA,Healthcare,Biotechnology,1,1,0,0,1,0,0.8890,2023-12-26,,,0.4341,2024-01-17
2023-12-26,0.8890,1.0800,0.8000,1.0600,1.0600,3049700,PBLA,Healthcare,Biotechnology,0,1,1,1,1,0,1.0100,2023-12-27,,,0.4341,2024-01-17
2023-12-27,1.0100,1.0300,0.9000,0.9110,0.9110,1574600,PBLA,Healthcare,Biotechnology,0,1,0,0,1,0,0.9200,2023-12-28,,,0.4341,2024-01-17
2023-12-28,0.9200,1.0500,0.9010,0.9800,0.9800,1283300,PBLA,Healthcare,Biotechnology,0,1,0,1,1,0,0.9990,2023-12-29,,,0.4341,2024-01-17
2023-12-29,0.9990,1.0400,0.9140,0.9150,0.9150,664700,PBLA,Healthcare,Biotechnology,0,1,0,0,1,0,0.9300,2024-01-02,,,0.4341,2024-01-17
2024-01-02,0.9300,0.9500,0.8700,0.8970,0.8970,501800,PBLA,Healthcare,Biotechnology,0,1,0,0,1,0,0.8720,2024-01-03,,,0.4341,2024-01-17
2024-01-03,0.8720,0.9100,0.8090,0.8400,0.8400,716900,PBLA,Healthcare,Biotechnology,0,1,0,0,1,0,0.8090,2024-01-04,,,0.4341,2024-01-17
2024-01-04,0.8090,0.8200,0.7500,0.7600,0.7600,758400,PBLA,Healthcare,Biotechnology,0,0,0,0,1,0,0.7590,2024-01-05,,,0.4341,2024-01-17
2024-01-05,0.7590,0.7590,0.6380,0.6700,0.6700,573400,PBLA,Healthcare,Biotechnology,0,0,0,0,1,0,0.6670,2024-01-08,,,0.4341,2024-01-17
2024-01-08,0.6670,0.6740,0.6330,0.6550,0.6550,475100,PBLA,Healthcare,Biotechnology,0,0,0,0,1,0,0.7230,2024-01-09,,,0.6222,2024-01-12
2024-01-09,0.7230,0.7230,0.6600,0.6800,0.6800,266400,PBLA,Healthcare,Biotechnology,0,0,0,0,1,0,0.6790,2024-01-10,,,0.6222,2024-01-12
2024-01-10,0.6790,0.7000,0.6400,0.6850,0.6850,282000,PBLA,Healthcare,Biotechnology,0,0,0,0,1,0,0.7010,2024-01-11,,,0.6222,2024-01-12
2024-01-11,0.7010,0.7010,0.6330,0.6650,0.6650,257300,PBLA,Healthcare,Biotechnology,0,0,0,0,1,0,0.6830,2024-01-12,,,0.5985,2024-01-16
2024-01-12,0.6830,0.6830,0.6100,0.6300,0.6300,252400,PBLA,Healthcare,Biotechnology,0,0,0,0,1,0,0.5500,2024-01-16,,,0.4493,2024-01-17
2024-01-16,0.5500,0.5500,0.4700,0.4730,0.4730,1477500,PBLA,Healthcare,Biotechnology,0,0,0,0,1,1,0.4900,2024-01-17,,,0.4123,2024-01-17
2024-01-17,0.4900,0.4900,0.4110,0.4340,0.4340,767400,PBLA,Healthcare,Biotechnology,0,0,0,0,1,1,,,,,,
2023-09-20,0.1000,0.1000,0.1000,0.1000,0.1000,0,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.1100,2023-09-21,0.1177,2023-10-04,,
2023-09-21,0.1100,0.1100,0.0880,0.1050,0.1050,56200,PUBC,Basic Materials,Agricultural Inputs,0,0,0,1,0,0,0.1140,2023-09-22,0.1220,2023-10-10,,
2023-09-22,0.1140,0.1140,0.1140,0.1140,0.1140,500,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.1000,2023-09-25,,,,
2023-09-25,0.1000,0.1050,0.1000,0.1050,0.1050,40400,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.1010,2023-09-26,0.1081,2023-10-03,,
2023-09-26,0.1010,0.1010,0.1010,0.1010,0.1010,12100,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.1020,2023-09-27,0.1091,2023-10-03,,
2023-09-27,0.1020,0.1020,0.1000,0.1000,0.1000,18100,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.1000,2023-09-28,0.1070,2023-10-03,,
2023-09-28,0.1000,0.1000,0.1000,0.1000,0.1000,0,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.1000,2023-09-29,0.1070,2023-10-03,,
2023-09-29,0.1000,0.1000,0.1000,0.1000,0.1000,0,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.1040,2023-10-02,0.1113,2023-10-04,,
2023-10-02,0.1040,0.1040,0.1000,0.1000,0.1000,50000,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.0880,2023-10-03,0.1144,2023-10-04,,
2023-10-03,0.0880,0.1100,0.0880,0.1000,0.1000,21100,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.1000,2023-10-04,,,,
2023-10-04,0.1000,0.1200,0.1000,0.1200,0.1200,15300,PUBC,Basic Materials,Agricultural Inputs,0,0,0,1,0,0,0.1000,2023-10-05,,,,
2023-10-05,0.1000,0.1000,0.0900,0.0900,0.0900,23100,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,0,0,0.1000,2023-10-06,,,,
2023-10-06,0.1000,0.1100,0.1000,0.1090,0.1090,58600,PUBC,Basic Materials,Agricultural Inputs,0,0,0,1,0,0,0.0900,2023-10-09,0.1170,2023-10-10,,
2023-10-09,0.0900,0.1050,0.0900,0.1000,0.1000,49000,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,0,0.1100,2023-10-10,0.1430,2023-10-11,0.0855,2023-11-22
2023-10-10,0.1100,0.1270,0.0900,0.1050,0.1050,34300,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,0,0.0980,2023-10-11,0.1274,2023-10-11,0.0855,2023-11-22
2023-10-11,0.0980,0.1440,0.0980,0.1190,0.1190,51900,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,1,0.1400,2023-10-12,,,0.0855,2023-11-22
2023-10-12,0.1400,0.1400,0.1400,0.1400,0.1400,500,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,0,0.1400,2023-10-13,,,0.0855,2023-11-22
2023-10-13,0.1400,0.1400,0.1400,0.1400,0.1400,0,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,0,0.0900,2023-10-16,0.1170,2023-10-13,0.0855,2023-11-22
2023-10-16,0.0900,0.1140,0.0900,0.1140,0.1140,12600,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,0,0.1130,2023-10-17,0.1209,2023-11-16,0.0855,2023-11-22
2023-10-17,0.1130,0.1140,0.0950,0.0950,0.0950,107500,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,1,0.0990,2023-10-18,,,0.0855,2023-11-22
2023-10-18,0.0990,0.1050,0.0990,0.1050,0.1050,10200,PUBC,Basic Materials,Agricultural Inputs,0,0,0,1,1,0,0.1050,2023-10-19,0.1123,2023-11-16,0.0855,2023-11-22
2023-10-19,0.1050,0.1050,0.1050,0.1050,0.1050,23500,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,0,0.0900,2023-10-20,,,0.0855,2023-11-22
2023-10-20,0.0900,0.0900,0.0900,0.0900,0.0900,79500,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,1,0.0900,2023-10-23,,,0.0855,2023-11-22
2023-10-23,0.0900,0.0900,0.0900,0.0900,0.0900,74500,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,1,0.1050,2023-10-24,0.1123,2023-11-16,0.0855,2023-11-22
2023-10-24,0.1050,0.1050,0.0900,0.0900,0.0900,12600,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,0,0.1050,2023-10-25,0.1123,2023-11-16,0.0855,2023-11-22
2023-10-25,0.1050,0.1050,0.0950,0.1050,0.1050,20300,PUBC,Basic Materials,Agricultural Inputs,1,0,0,1,1,0,0.1000,2023-10-26,0.1070,2023-11-13,0.0855,2023-11-22
2023-10-26,0.1000,0.1000,0.0900,0.0900,0.0900,60500,PUBC,Basic Materials,Agricultural Inputs,1,0,0,0,1,1,0.1000,2023-10-27,0.1070,2023-11-13,0.0855,2023-11-22
2023-10-27,0.1000,0.1050,0.1000,0.1000,0.1000,20800,PUBC,Basic Materials,Agricultural Inputs,1,0,0,0,1,0,0.0900,2023-10-30,,,0.0855,2023-11-22
2023-10-30,0.0900,0.0920,0.0900,0.0900,0.0900,70000,PUBC,Basic Materials,Agricultural Inputs,1,0,0,0,1,1,0.0950,2023-10-31,,,0.0855,2023-11-22
2023-10-31,0.0950,0.0950,0.0950,0.0950,0.0950,12500,PUBC,Basic Materials,Agricultural Inputs,1,0,0,0,1,0,0.0940,2023-11-01,,,0.0855,2023-11-22
2023-11-01,0.0940,0.1050,0.0940,0.1050,0.1050,56200,PUBC,Basic Materials,Agricultural Inputs,1,0,0,1,1,0,0.1050,2023-11-02,0.1123,2023-11-16,0.0855,2023-11-22
2023-11-02,0.1050,0.1050,0.1050,0.1050,0.1050,29500,PUBC,Basic Materials,Agricultural Inputs,1,0,0,0,1,1,0.1050,2023-11-03,0.1123,2023-11-16,0.0855,2023-11-22
2023-11-03,0.1050,0.1050,0.1050,0.1050,0.1050,34700,PUBC,Basic Materials,Agricultural Inputs,1,0,0,0,1,1,0.1000,2023-11-06,0.1070,2023-11-13,0.0855,2023-11-22
2023-11-06,0.1000,0.1000,0.1000,0.1000,0.1000,13900,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.1000,2023-11-07,0.1070,2023-11-13,0.0855,2023-11-22
2023-11-07,0.1000,0.1000,0.1000,0.1000,0.1000,25000,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.0990,2023-11-08,0.1059,2023-11-13,0.0855,2023-11-22
2023-11-08,0.0990,0.0990,0.0990,0.0990,0.0990,500,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.1050,2023-11-09,0.1123,2023-11-16,0.0855,2023-11-22
2023-11-09,0.1050,0.1050,0.0900,0.1050,0.1050,52500,PUBC,Basic Materials,Agricultural Inputs,0,1,0,1,1,0,0.0980,2023-11-10,,,0.0855,2023-11-22
2023-11-10,0.0980,0.1000,0.0900,0.0910,0.0910,35200,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,0,0.1000,2023-11-13,,,0.0855,2023-11-22
2023-11-13,0.1000,0.1090,0.0980,0.1090,0.1090,119500,PUBC,Basic Materials,Agricultural Inputs,0,1,0,1,1,0,0.1110,2023-11-14,0.1188,2023-11-16,0.0855,2023-11-22
2023-11-14,0.1110,0.1110,0.1000,0.1000,0.1000,66800,PUBC,Basic Materials,Agricultural Inputs,0,1,0,0,1,0,0.1050,2023-11-15,,,0.0855,2023-11-22
2023-11-15,0.1050,0.1050,0.1000,0.1000,0.1000,127900,PUBC,Basic Materials,Agricultural Inputs,0,1,0,0,1,0,0.1330,2023-11-16,,,0.0855,2023-11-22
2023-11-16,0.1330,0.1330,0.0910,0.0910,0.0910,7900,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,1,0.1000,2023-11-17,0.1300,2023-11-16,0.0855,2023-11-22
2023-11-17,0.1000,0.1100,0.0980,0.0980,0.0980,78600,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,0,0.0980,2023-11-20,,,0.0864,2023-11-22
2023-11-20,0.0980,0.0980,0.0980,0.0980,0.0980,0,PUBC,Basic Materials,Agricultural Inputs,0,0,0,0,1,1,0.1100,2023-11-21,0.1177,2023-12-05,0.0864,2023-11-22
2023-11-21,0.1100,0.1100,0.1100,0.1100,0.1100,1100,PUBC,Basic Materials,Agricultural Inputs,0,1,0,0,1,1,0.0810,2023-11-22,0.1053,2023-11-21,0.0770,2023-12-15
2023-11-22,0.0810,0.0810,0.0810,0.0810,0.0810,1100,PUBC,Basic Materials,Agricultural Inputs,0,1,0,0,1,1,0.1100,2023-11-24,0.1177,2023-12-05,0.0770,2023-12-15
2023-11-24,0.1100,0.1100,0.0920,0.0920,0.0920,45000,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.1000,2023-11-27,,,0.0770,2023-12-15
2023-11-27,0.1000,0.1050,0.1000,0.1050,0.1050,57000,PUBC,Basic Materials,Agricultural Inputs,1,1,1,1,1,0,0.1000,2023-11-28,0.1070,2023-12-05,0.0770,2023-12-15
2023-11-28,0.1000,0.1000,0.0800,0.0900,0.0900,99000,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,0,0.0900,2023-11-29,,,0.0770,2023-12-15
2023-11-29,0.0900,0.0900,0.0900,0.0900,0.0900,0,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.1000,2023-11-30,0.1070,2023-12-05,0.0770,2023-12-15
2023-11-30,0.1000,0.1000,0.1000,0.1000,0.1000,900,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.1000,2023-12-01,0.1070,2023-12-05,0.0770,2023-12-15
2023-12-01,0.1000,0.1000,0.1000,0.1000,0.1000,0,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.0800,2023-12-04,0.1040,2023-12-05,0.0760,2023-12-15
2023-12-04,0.0800,0.0800,0.0800,0.0800,0.0800,151000,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,0,0.1230,2023-12-05,0.1316,2023-12-18,0.0760,2023-12-15
2023-12-05,0.1230,0.1230,0.0810,0.0810,0.0810,1500,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.1000,2023-12-06,,,0.0760,2023-12-15
2023-12-06,0.1000,0.1000,0.0800,0.0800,0.0800,4000,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.1000,2023-12-07,,,0.0760,2023-12-15
2023-12-07,0.1000,0.1300,0.1000,0.1010,0.1010,54000,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,0,0.0800,2023-12-08,0.1040,2023-12-07,0.0760,2023-12-15
2023-12-08,0.0800,0.0900,0.0800,0.0900,0.0900,14400,PUBC,Basic Materials,Agricultural Inputs,1,1,0,0,1,1,0.0820,2023-12-11,,,0.0760,2023-12-15
