Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
DRSHF,DroneShield Limited,1.56,-0.15,-8.77,168677,389205,1360000000,2025-06-30T06:42:56.883407
GUYGF,G2 Goldfields Inc.,2.06,-0.06,-2.83,10416,92033,492214000,2025-06-30T06:42:56.883407
CANG,Cango Inc.,4.46,0.09,2.06,335968,329825,465468000,2025-06-30T06:42:56.883407
CMPX,"Compass Therapeutics, Inc.",2.56,-0.04,-1.54,3011000,1467000,352228000,2025-06-30T06:42:56.883407
MNDJF,Mandalay Resources Corporation,3.46,-0.1,-2.81,7900,32754,325813000,2025-06-30T06:42:56.883407
ANPMF,Andean Precious Metals Corp.,2.11,-0.05,-2.31,46600,70640,317536000,2025-06-30T06:42:56.883407
FCUV,Focus Universal Inc.,4.19,0.05,1.21,15641,30748,300778000,2025-06-30T06:42:56.883407
UAMY,United States Antimony Corporation,2.39,-0.24,-9.13,21919000,4252000,259188000,2025-06-30T06:42:56.883407
CYFRF,Sol Strategies Inc.,1.63,-0.05,-2.98,182023,971379,240156000,2025-06-30T06:42:56.883407
EXFY,"Expensify, Inc.",2.55,0.08,3.24,8476000,560703,226855000,2025-06-30T06:42:56.883407
RR,Richtech Robotics Inc.,1.94,-0.12,-5.83,25230000,9455000,185092000,2025-06-30T06:42:56.883407
TLSA,Tiziana Life Sciences Ltd,1.6,-0.18,-10.11,484155,354212,166117000,2025-06-30T06:42:56.883407
LICN,Lichen International Limited,4.25,0.1,2.41,9182,620522,165325000,2025-06-30T06:42:56.883407
NPPTF,Neptune Digital Assets Corp.,1.0,-0.03,-2.91,26403,309530,129325000,2025-06-30T06:42:56.883407
YYGH,YY Group Holding Limited,2.46,-0.08,-2.95,344132,122235,84858000,2025-06-30T06:42:56.883407
LQWDF,LQWD Technologies Corp.,4.27,-1.09,-20.34,257459,137551,79113000,2025-06-30T06:42:56.883407
OSS,"One Stop Systems, Inc.",3.72,-0.15,-3.88,309939,243777,78546000,2025-06-30T06:42:56.883407
RCON,"Recon Technology, Ltd.",2.68,-0.01,-0.37,22037,106324,75008000,2025-06-30T06:42:56.883407
PMEC,Primech Holdings Ltd.,1.38,0.07,5.34,68230,97174,52614000,2025-06-30T06:42:56.883407
ROMA,Roma Green Finance Limited,2.91,-0.37,-11.34,452581,168204,45282000,2025-06-30T06:42:56.883407
CPSH,CPS Technologies Corporation,2.8,-0.06,-2.1,60623,105380,40673000,2025-06-30T06:42:56.883407
JVA,"Coffee Holding Co., Inc.",4.25,-0.14,-3.19,70923,147925,24262000,2025-06-30T06:42:56.883407
TKLF,"Tokyo Lifestyle Co., Ltd.",3.72,0.0,0.06,8519,23487,15706000,2025-06-30T06:42:56.883407
GMM,Global Mofy AI Limited,2.53,-0.02,-0.78,11416,36466,7118000,2025-06-30T06:42:56.883407
