Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ZIJMF,Zijin Mining Group Company Limited,3.95,0.03,0.77,116787,32261,105033000000,2026-06-23T10:55:31.304974
LNVGF,Lenovo Group Limited,2.92,-0.21,-6.71,22525,227004,36222000000,2026-06-23T10:55:31.304974
UGP,Ultrapar Participações S.A.,4.89,0.09,1.87,2278000,3224000,5229000000,2026-06-23T10:55:31.304974
USNZY,Usinas Siderúrgicas de Minas Gerais S.A.,1.8,0.07,4.05,24484,216469,2216000000,2026-06-23T10:55:31.304974
HGRAF,Hydrograph Clean Power Inc,4.91,0.08,1.66,398979,1210000,1719000000,2026-06-23T10:55:31.304974
DRSHF,DroneShield Limited,1.82,-0.09,-4.72,43099,141027,1677000000,2026-06-23T10:55:31.304974
ALKEF,Alkane Resources Ltd,1.13,0.02,1.8,41700,420661,1544000000,2026-06-23T10:55:31.304974
AFMJF,Alphamin Resources Corp.,1.06,0.04,3.92,358370,292337,1361000000,2026-06-23T10:55:31.304974
HIVE,HIVE Digital Technologies Ltd.,4.9,0.64,15.02,69865000,25011000,1310000000,2026-06-23T10:55:31.304974
MPZZF,MPC Container Ships ASA,2.57,-0.03,-1.35,6162,13754,1155000000,2026-06-23T10:55:31.304974
GLGDF,GoGold Resources Inc.,2.44,0.01,0.41,291036,408706,1058000000,2026-06-23T10:55:31.304974
TOLWF,Trican Well Service Ltd.,4.95,0.11,2.27,10249,92790,1039000000,2026-06-23T10:55:31.304974
NEWP,New Pacific Metals Corp.,4.25,0.05,1.19,560830,1061000,786547000,2026-06-23T10:55:31.304974
ARREF,Amerigo Resources Ltd.,4.69,-0.17,-3.5,21265,132153,758827000,2026-06-23T10:55:31.304974
ARAAF,Aclara Resources Inc.,3.05,-0.34,-10.03,20746,97507,752061000,2026-06-23T10:55:31.304974
GMTLF,Guardian Metal Resources PLC,3.45,0.2,6.15,6350,87297,672088000,2026-06-23T10:55:31.304974
GDRZF,Gold Reserve Ltd.,4.52,-0.1,-2.16,25780,62175,668368000,2026-06-23T10:55:31.304974
ECHQF,ECHOIQ LTD,1.0,0.0,0.0,20000,16018,660863000,2026-06-23T10:55:31.304974
ANPMF,Andean Precious Metals Corp.,4.19,-0.04,-0.85,8524,110553,630979000,2026-06-23T10:55:31.304974
ITRG,Integra Resources Corp.,2.62,0.0,0.0,4405000,2936000,529899000,2026-06-23T10:55:31.304974
ECRAF,Ecora Royalties PLC,1.9,0.02,1.06,9600,53495,473962000,2026-06-23T10:55:31.304974
ABAT,American Battery Technology Company,2.93,-0.19,-6.09,3402000,6134000,399694000,2026-06-23T10:55:31.304974
HSTXF,Heliostar Metals Ltd.,1.26,-0.02,-1.86,8800,213035,352799000,2026-06-23T10:55:31.304974
ADSLF,Andean Silver Limited,1.61,0.05,3.21,13654,129826,343924000,2026-06-23T10:55:31.304974
AINSF,Ainsworth Game Technology Limited,1.0,0.0,0.0,10000,23608,336794000,2026-06-23T10:55:31.304974
TLS,Telos Corporation,4.29,-0.23,-5.09,528804,732798,320974000,2026-06-23T10:55:31.304974
IONR,ioneer Ltd,3.85,-0.01,-0.26,25824,162398,308762000,2026-06-23T10:55:31.304974
SIDU,"Sidus Space, Inc.",3.1,-0.13,-4.02,11001000,26211000,301785000,2026-06-23T10:55:31.304974
IMRX,Immuneering Corporation,4.44,0.03,0.68,1046000,1301000,287256000,2026-06-23T10:55:31.304974
BUKS,Butler National Corporation,4.26,0.01,0.24,20630,34027,272959000,2026-06-23T10:55:31.304974
POWW,Outdoor Holding Company,2.21,0.07,3.27,1871000,495283,259208000,2026-06-23T10:55:31.304974
VFF,"Village Farms International, Inc.",1.87,-0.04,-2.09,1188000,1125000,227787000,2026-06-23T10:55:31.304974
TII,Titan Mining Corporation,2.31,0.15,6.94,295027,236308,227046000,2026-06-23T10:55:31.304974
IMPP,Imperial Petroleum Inc.,4.95,0.06,1.23,380600,568193,223808000,2026-06-23T10:55:31.304974
ALXO,ALX Oncology Holdings Inc.,1.63,0.1,6.54,863107,1138000,219338000,2026-06-23T10:55:31.304974
SND,"Smart Sand, Inc.",4.65,-0.14,-2.92,369055,328362,199883000,2026-06-23T10:55:31.304974
NKTX,"Nkarta, Inc.",2.79,-0.07,-2.45,535988,746354,199612000,2026-06-23T10:55:31.304974
ABOS,"Acumen Pharmaceuticals, Inc.",2.4,0.14,6.19,571694,396941,173346000,2026-06-23T10:55:31.304974
HYDTF,Hydreight Technologies Inc.,3.15,0.32,11.31,11200,45280,169046000,2026-06-23T10:55:31.304974
CVGI,"Commercial Vehicle Group, Inc.",4.75,-0.09,-1.86,334853,498625,161233000,2026-06-23T10:55:31.304974
OGNNF,Orogen Royalties Inc,2.4,0.1,4.26,9143,51538,142470000,2026-06-23T10:55:31.304974
GGGOF,Golconda Gold Ltd.,1.73,-0.01,-0.57,24700,42840,123524000,2026-06-23T10:55:31.304974
