Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
LNVGF,Lenovo Group Limited,2.71,-0.12,-4.24,10004,230017,33617000000,2026-07-03T10:22:54.603827
USNZY,Usinas Siderúrgicas de Minas Gerais S.A.,1.64,0.0,0.0,7198,216456,2019000000,2026-07-03T10:22:54.603827
USAS,Americas Gold and Silver Corporation,4.89,0.15,3.16,4187000,4789000,1651000000,2026-07-03T10:22:54.603827
AFMJF,Alphamin Resources Corp.,1.04,0.0,0.0,90700,297190,1335000000,2026-07-03T10:22:54.603827
HGRAF,Hydrograph Clean Power Inc,3.54,-0.19,-5.09,140020,1192000,1241000000,2026-07-03T10:22:54.603827
GLGDF,GoGold Resources Inc.,2.4,0.15,6.67,86079,420322,1040000000,2026-07-03T10:22:54.603827
ABUS,Arbutus Biopharma Corporation,4.87,0.14,2.96,2286000,1998000,962009000,2026-07-03T10:22:54.603827
CTMX,"CytomX Therapeutics, Inc.",3.82,0.22,6.11,3800000,4457000,831625000,2026-07-03T10:22:54.603827
FLTCF,Filtronic plc,3.64,-0.12,-3.19,43772,626510,800592000,2026-07-03T10:22:54.603827
NEWP,New Pacific Metals Corp.,4.28,0.27,6.73,552753,1038000,792099000,2026-07-03T10:22:54.603827
HYLN,Hyliion Holdings Corp.,4.32,-0.3,-6.49,3424000,4313000,770374000,2026-07-03T10:22:54.603827
ARREF,Amerigo Resources Ltd.,4.39,0.06,1.39,7525,123390,710288000,2026-07-03T10:22:54.603827
ARAAF,Aclara Resources Inc.,2.83,-0.08,-2.87,14250,96254,697814000,2026-07-03T10:22:54.603827
ANPMF,Andean Precious Metals Corp.,4.34,0.19,4.58,6107,105827,653662000,2026-07-03T10:22:54.603827
GMTLF,Guardian Metal Resources PLC,2.85,-0.09,-2.95,10102,61702,555826000,2026-07-03T10:22:54.603827
ITRG,Integra Resources Corp.,2.42,0.18,8.04,5418000,2984000,490711000,2026-07-03T10:22:54.603827
ABAT,American Battery Technology Company,2.81,0.05,1.81,4579000,6272000,383324000,2026-07-03T10:22:54.603827
TLS,Telos Corporation,4.9,0.0,0.0,509448,763512,366614000,2026-07-03T10:22:54.603827
IONR,ioneer Ltd,4.4,-0.01,-0.23,127113,109732,352870000,2026-07-03T10:22:54.603827
SNLGF,San Lorenzo Gold Corp.,3.12,0.18,6.01,7600,33815,324081000,2026-07-03T10:22:54.603827
ALXO,ALX Oncology Holdings Inc.,2.07,0.01,0.49,989381,1426000,278545000,2026-07-03T10:22:54.603827
POWW,Outdoor Holding Company,2.37,0.06,2.6,568013,659777,275307000,2026-07-03T10:22:54.603827
BUKS,Butler National Corporation,4.16,-0.02,-0.48,6191,34608,266552000,2026-07-03T10:22:54.603827
SIDU,"Sidus Space, Inc.",2.65,-0.08,-2.93,11841000,25328000,257977000,2026-07-03T10:22:54.603827
VFF,"Village Farms International, Inc.",1.95,-0.04,-2.01,1254000,1176000,237532000,2026-07-03T10:22:54.603827
NKTX,"Nkarta, Inc.",3.22,0.37,12.98,1451000,783885,230376000,2026-07-03T10:22:54.603827
TII,Titan Mining Corporation,2.21,-0.07,-3.07,892359,990482,217217000,2026-07-03T10:22:54.603827
IMPP,Imperial Petroleum Inc.,4.76,0.13,2.81,258037,530850,215217000,2026-07-03T10:22:54.603827
SND,"Smart Sand, Inc.",4.7,-0.03,-0.63,426838,385374,202033000,2026-07-03T10:22:54.603827
ABOS,"Acumen Pharmaceuticals, Inc.",2.74,0.15,5.79,324777,458529,197904000,2026-07-03T10:22:54.603827
HYDTF,Hydreight Technologies Inc.,3.21,-0.16,-4.82,12900,45696,172266000,2026-07-03T10:22:54.603827
CVGI,"Commercial Vehicle Group, Inc.",4.4,-0.45,-9.28,461960,588641,149353000,2026-07-03T10:22:54.603827
PLGDF,Palisades Goldcorp Ltd.,2.09,0.09,4.76,30970,19711,148814000,2026-07-03T10:22:54.603827
PODC,"PodcastOne, Inc.",4.36,0.15,3.56,67171,139583,131086000,2026-07-03T10:22:54.603827
GGGOF,Golconda Gold Ltd.,1.62,0.07,4.52,8700,42362,115670000,2026-07-03T10:22:54.603827
VRA,"Vera Bradley, Inc.",3.91,0.03,0.77,131060,397683,111194000,2026-07-03T10:22:54.603827
SPAI,Safe Pro Group Inc.,4.1,-0.23,-5.31,53326,310185,84537000,2026-07-03T10:22:54.603827
PUSA,Aureus Greenway Holdings Inc.,3.85,-0.17,-4.23,387289,1504000,83178000,2026-07-03T10:22:54.603827
RMCO,Royalty Management Holding Corporation,2.65,-0.03,-1.12,6271,40175,40173000,2026-07-03T10:22:54.603827
CABR,"Caring Brands, Inc.",1.35,-0.07,-4.93,66088,79216,12274000,2026-07-03T10:22:54.603827
