Symbol,Close,Volume Mean
CYN,4.76,37840
LUNR,8.305,8297940
DSP,13.64,345040
QNTM,8.04,3348180
TISI,17.76,13260
CVRX,12.98,163700
NN,12.82,1211240
EDBL,2.81,86720
