Symbol,Close,Volume Mean,0.5%
TNFA,4.47,2611879,58375.50
CADL,5.63,668820,18827.28
ACB,6.17,1973720,60889.26
APLT,1.07,13233860,70801.15
LPTH,8.87,1612660,71521.47
PBYI,5.18,542580,14052.82
EVGO,4.75,5433900,129055.12
QUIK,6.68,331180,11061.41
