Symbol,Close,Volume Mean
BTDR,15.32,5597300
HIMX,8.34,1323920
VTEX,6.35,761780
CINT,6.44,380980
BTOC,1.55,114740
SRTS,4.73,154280
COGT,4.98,759840
WCT,0.29,1357540
