Symbol,Close,Volume Mean,0.5%
ERAS,14.01,5202020,364401.50100000005
APPS,10.14,8599860,436012.90200000006
REPL,8.62,3156460,136043.426
XOS,4.27,3096800,66116.68
BNED,11.67,323420,18871.557
AIRO,8.46,575000,24322.500000000004
PN,4.3,2525140,54290.51
UAA,6.01,5409620,162559.081
