Symbol,Close,Volume Mean
IDR,14.07,231560
CODA,7.92,88040
RSI,14.16,1332360
CSTE,2.12,128780
DCGO,1.69,951700
OABI,1.61,659860
RITR,5.3,332900
LCUT,3.9,56920
