Symbol,Close,Volume Mean,0.5%
IREN,52.02,38589740,10037191.374000002
JLHL,9.56,613220,29311.916
BTDR,12.16,6787680,412690.944
FULC,8.08,827700,33439.08
OABI,1.56,838980,6544.044000000001
MIMI,0.319,1020300,1627.3785
