Symbol,Close,Volume Mean
SMR,50.21,10392240
EVLV,6.555,2890660
OMER,3.87,2953340
RZLT,5.95,726840
AIRS,6.61,721520
MNMD,9.09,1142360
BMBL,7.78,3145360
WVE,8.1,1626720
