Symbol,Close,Volume Mean
ASTS,44.35,16947520
BIRD,11.21,111680
ADSE,12.205,73920
INHD,1.65,575400
OMER,3.22,669300
SLDB,4.65,1474020
FNKO,4.9,1256620
SNCR,6.42,55980
