Symbol,Close,Volume Mean
NTRB,7.68,50840
CSTE,2.09,110640
OABI,1.54,994060
NISN,4.47,73740
OPXS,10.31,106180
RANI,0.583,415720
NKTX,1.99,579640
TMCI,6.17,259560
