Symbol,Close,Volume Mean
NVTS,6.78,80694460
RDW,17.02,2646600
SBC,4.845,126600
FCEL,5.64,1092660
LUNG,3.08,454480
HUMA,2.63,5179040
CTKB,3.4,1875180
OMER,3.34,787400
