Symbol,Close,Volume Mean
SMR,31.99,28970680
RDW,14.31,2576680
LVWR,4.5,44052400
QNTM,13.46,232160
FCEL,5.11,1916640
LUNG,3.4,420440
BLZE,5.7,469300
ALHC,15.37,3308560
